pivot,inflection,P-I similarity
abetunar,abetunaban,0.9382115740024086
abetunar,abetunaré,0.9546056017650499
abetunar,abetunarás,0.9642156816152211
abetunar,abetunará,0.9621776048734754
abetunar,abetunará,0.9621776048734754
abetunar,abetunaremos,0.955292741070317
abetunar,abetunaréis,0.9558728850601653
abetunar,abetunarán,0.9733578385416969
bypasear,bypaseo,0.9666643098224552
bypasear,bypaseas,0.9821795964468858
bypasear,bypaseás,0.958240016457654
bypasear,bypasea,0.8992228825470616
bypasear,bypasea,0.8992228825470616
bypasear,bypaseamos,0.9553224976599902
bypasear,bypaseáis,0.9275600054640329
bypasear,bypasean,0.9777012917537578
bypasear,bypaseaba,0.9214062529593883
bypasear,bypaseabas,0.9466667428632233
bypasear,bypaseaba,0.9214062529593883
bypasear,bypaseaba,0.9214062529593883
bypasear,bypaseábamos,0.9537177274384083
bypasear,bypaseabais,0.8934307206728033
bypasear,bypaseaban,0.945240341729259
bypasear,bypasearé,0.9552062579087071
bypasear,bypasearás,0.9637690165096319
bypasear,bypaseará,0.9538683191475439
bypasear,bypaseará,0.9538682791154224
bypasear,bypasearemos,0.9723619639050142
bypasear,bypasearéis,0.9569573990136323
bypasear,bypasearán,0.9593261341094979
prometer,prometo,0.9255694946368771
prometer,prometes,0.917221669157694
prometer,prometés,0.928745000920798
prometer,promete,0.9294303573906207
prometer,promete,0.9294303573906207
prometer,prometemos,0.9068728707271662
prometer,prometéis,0.9167021488229073
prometer,prometen,0.9108375073731915
prometer,prometía,0.9169884908684823
prometer,prometías,0.9114820023108475
prometer,prometía,0.9169884908684823
prometer,prometía,0.9169884908684823
prometer,prometíamos,0.9030439795227554
prometer,prometíais,0.8953507925762347
prometer,prometían,0.9058364673495164
prometer,prometeré,0.9162687048393516
prometer,prometerás,0.9459267062734047
prometer,prometerá,0.9297324092296415
prometer,prometerá,0.9297324092296415
prometer,prometeremos,0.9338916964604792
prometer,prometeréis,0.9153610359272409
prometer,prometerán,0.9431204177413283
avalar,avalo,0.965007001467431
avalar,avalas,0.9551898032945331
avalar,avalás,0.9634374320737541
avalar,avala,0.9642994418294064
avalar,avala,0.9642994418294064
avalar,avalamos,0.9566162468273568
avalar,avaláis,0.9503769475930284
avalar,avalan,0.9730261633612707
avalar,avalaba,0.9242015876778784
avalar,avalabas,0.9412790356928606
avalar,avalaba,0.9242015876778784
avalar,avalaba,0.9242015876778784
avalar,avalábamos,0.9317686319370361
avalar,avalabais,0.9318409703841523
avalar,avalaban,0.96180166071448
avalar,avalaré,0.9502252390615072
avalar,avalarás,0.9769988618385059
avalar,avalará,0.9397062068420458
avalar,avalará,0.9397062068420458
avalar,avalaremos,0.9589835681619774
avalar,avalaréis,0.9492534801512723
avalar,avalarán,0.9402858624152293
hiperactivar,hiperactivo,0.9664398926333719
hiperactivar,hiperactivas,0.9557345010531587
hiperactivar,hiperactivás,0.9278335725458475
hiperactivar,hiperactiva,0.9651210363460881
hiperactivar,hiperactiva,0.9651210363460881
hiperactivar,hiperactivamos,0.94902571457235
hiperactivar,hiperactiváis,0.9437702037166177
hiperactivar,hiperactivan,0.9748287198352117
hiperactivar,hiperactivaba,0.9577640404545618
hiperactivar,hiperactivabas,0.9515297468801676
hiperactivar,hiperactivaba,0.9577640404545618
hiperactivar,hiperactivaba,0.9577640404545618
hiperactivar,hiperactivábamos,0.9254517694936966
hiperactivar,hiperactivabais,0.9400489352416477
hiperactivar,hiperactivaban,0.9708023187954888
hiperactivar,hiperactivaré,0.9630299136974909
hiperactivar,hiperactivarás,0.9596862014153259
hiperactivar,hiperactivará,0.9607482151393525
hiperactivar,hiperactivará,0.9607482151393525
hiperactivar,hiperactivaremos,0.9494046377742513
hiperactivar,hiperactivaréis,0.9479271503243297
hiperactivar,hiperactivarán,0.9505504956937347
subalimentar,subalimento,0.9753680745942391
subalimentar,subalimentas,0.9737550024937723
subalimentar,subalimentás,0.9458420118926617
subalimentar,subalimenta,0.9178489613580706
subalimentar,subalimenta,0.9178489613580706
subalimentar,subalimentamos,0.9215579838597465
subalimentar,subalimentáis,0.9560569809937207
subalimentar,subalimentan,0.9677220467816542
subalimentar,subalimentaba,0.9702563640640369
subalimentar,subalimentabas,0.9574062110845802
subalimentar,subalimentaba,0.9702563640640369
subalimentar,subalimentaba,0.9702563640640369
subalimentar,subalimentábamos,0.9136274894177637
subalimentar,subalimentabais,0.9528001632782882
subalimentar,subalimentaban,0.9556533318260348
subalimentar,subalimentaré,0.9682976084918201
subalimentar,subalimentarás,0.9494998991928121
subalimentar,subalimentará,0.9662380184537609
subalimentar,subalimentará,0.9662380184537609
subalimentar,subalimentaremos,0.9451178950116255
subalimentar,subalimentaréis,0.9563658961891911
subalimentar,subalimentarán,0.9717723755696415
