pivot,inflection,P-I similarity,category
mandonear,mandonea,0.6722948962153154,V;IND;PRS;3;SG
mandonear,mandonea,0.6722948962153154,V;IND;PRS;2;SG;FORM
mandonear,mandoneamos,0.5993548583916994,V;IND;PRS;1;PL
mandonear,mandoneáis,0.48447338498477355,V;IND;PRS;2;PL
mandonear,mandonean,0.6563952418925366,V;IND;PRS;3;PL
mandonear,mandoneaba,0.6125281663884342,V;IND;PST;IPFV;1;SG
mandonear,mandoneabas,0.6010531606129126,V;IND;PST;IPFV;2;SG;INFM
mandonear,mandoneaba,0.6125281663884342,V;IND;PST;IPFV;3;SG
mandonear,mandoneaba,0.6125281663884342,V;IND;PST;IPFV;2;SG;FORM
mandonear,mandoneábamos,0.5217873487536159,V;IND;PST;IPFV;1;PL
mandonear,mandoneabais,0.5517425676086252,V;IND;PST;IPFV;2;PL
mandonear,mandoneaban,0.5890240799749134,V;IND;PST;IPFV;3;PL
mandonear,mandonearé,0.6927417283142528,V;IND;FUT;1;SG
mandonear,mandonearás,0.613212466950749,V;IND;FUT;2;SG;INFM
mandonear,mandoneará,0.6535454283910317,V;IND;FUT;3;SG
mandonear,mandoneará,0.6535454283910317,V;IND;FUT;2;SG;FORM
mandonear,mandonearemos,0.5793808282073478,V;IND;FUT;1;PL
mandonear,mandonearéis,0.5777646728818692,V;IND;FUT;2;PL
mandonear,mandonearán,0.6307177284500036,V;IND;FUT;3;PL
contratacar,contrataco,0.4698294821080685,V;IND;PRS;1;SG
contratacar,contratacas,0.3811335099320152,V;IND;PRS;2;SG;INFM
contratacar,contratacás,0.4218286067092364,V;IND;PRS;2;SG;INFM
contratacar,contrataca,0.5026539665778699,V;IND;PRS;3;SG
contratacar,contrataca,0.5026539665778699,V;IND;PRS;2;SG;FORM
contratacar,contratacamos,0.43434928763862146,V;IND;PRS;1;PL
contratacar,contratacáis,0.3981152262033665,V;IND;PRS;2;PL
contratacar,contratacan,0.492280876357272,V;IND;PRS;3;PL
contratacar,contratacaba,0.36118403237990593,V;IND;PST;IPFV;1;SG
contratacar,contratacabas,0.32061142585412794,V;IND;PST;IPFV;2;SG;INFM
contratacar,contratacaba,0.36118403237990593,V;IND;PST;IPFV;3;SG
contratacar,contratacaba,0.36118403237990593,V;IND;PST;IPFV;2;SG;FORM
contratacar,contratacábamos,0.3465545899717858,V;IND;PST;IPFV;1;PL
contratacar,contratacabais,0.3697254555280387,V;IND;PST;IPFV;2;PL
contratacar,contratacaban,0.366307153841231,V;IND;PST;IPFV;3;PL
contratacar,contratacaré,0.4350414266378364,V;IND;FUT;1;SG
contratacar,contratacarás,0.4428843125044981,V;IND;FUT;2;SG;INFM
contratacar,contratacará,0.4476441361788167,V;IND;FUT;3;SG
contratacar,contratacará,0.4476441361788167,V;IND;FUT;2;SG;FORM
contratacar,contratacaremos,0.39261184280462236,V;IND;FUT;1;PL
contratacar,contratacaréis,0.34446676516790053,V;IND;FUT;2;PL
contratacar,contratacarán,0.4428512342817539,V;IND;FUT;3;PL
abetunar,abetuno,0.7281519789546478,V;IND;PRS;1;SG
abetunar,abetunas,0.714004258249056,V;IND;PRS;2;SG;INFM
abetunar,abetunás,0.719655437733393,V;IND;PRS;2;SG;INFM
abetunar,abetuna,0.7830746543626238,V;IND;PRS;3;SG
abetunar,abetuna,0.7830746543626238,V;IND;PRS;2;SG;FORM
abetunar,abetunamos,0.72368348539003,V;IND;PRS;1;PL
abetunar,abetunáis,0.7266673728602351,V;IND;PRS;2;PL
abetunar,abetunan,0.749147542131622,V;IND;PRS;3;PL
abetunar,abetunaba,0.7101542915140514,V;IND;PST;IPFV;1;SG
abetunar,abetunabas,0.6892079054073957,V;IND;PST;IPFV;2;SG;INFM
abetunar,abetunaba,0.7101542915140514,V;IND;PST;IPFV;3;SG
abetunar,abetunaba,0.7101542915140514,V;IND;PST;IPFV;2;SG;FORM
abetunar,abetunábamos,0.5849340385726682,V;IND;PST;IPFV;1;PL
abetunar,abetunabais,0.6866445885641992,V;IND;PST;IPFV;2;PL
abetunar,abetunaban,0.6879623056039142,V;IND;PST;IPFV;3;PL
abetunar,abetunaré,0.8216595952871117,V;IND;FUT;1;SG
abetunar,abetunarás,0.6438026055776691,V;IND;FUT;2;SG;INFM
abetunar,abetunará,0.7712264533421528,V;IND;FUT;3;SG
abetunar,abetunará,0.7712264533421528,V;IND;FUT;2;SG;FORM
abetunar,abetunaremos,0.770894418286322,V;IND;FUT;1;PL
abetunar,abetunaréis,0.7810737040684382,V;IND;FUT;2;PL
abetunar,abetunarán,0.7512115793793197,V;IND;FUT;3;PL
bypasear,bypaseo,0.6691668254595632,V;IND;PRS;1;SG
bypasear,bypaseas,0.6526887166612886,V;IND;PRS;2;SG;INFM
bypasear,bypaseás,0.6444966109886265,V;IND;PRS;2;SG;INFM
bypasear,bypasea,0.6437648563401928,V;IND;PRS;3;SG
bypasear,bypasea,0.6437648563401928,V;IND;PRS;2;SG;FORM
bypasear,bypaseamos,0.6702606818912575,V;IND;PRS;1;PL
bypasear,bypaseáis,0.49319655221964576,V;IND;PRS;2;PL
bypasear,bypasean,0.6562764197946321,V;IND;PRS;3;PL
bypasear,bypaseaba,0.5828493197472943,V;IND;PST;IPFV;1;SG
bypasear,bypaseabas,0.5905724940100787,V;IND;PST;IPFV;2;SG;INFM
bypasear,bypaseaba,0.5828493197472943,V;IND;PST;IPFV;3;SG
bypasear,bypaseaba,0.5828493197472943,V;IND;PST;IPFV;2;SG;FORM
bypasear,bypaseábamos,0.5443392654136087,V;IND;PST;IPFV;1;PL
bypasear,bypaseabais,0.5486530591278119,V;IND;PST;IPFV;2;PL
bypasear,bypaseaban,0.5618608724968794,V;IND;PST;IPFV;3;PL
bypasear,bypasearé,0.636013299839828,V;IND;FUT;1;SG
bypasear,bypasearás,0.5668577041438397,V;IND;FUT;2;SG;INFM
bypasear,bypaseará,0.6205806617926731,V;IND;FUT;3;SG
bypasear,bypaseará,0.6205806617926731,V;IND;FUT;2;SG;FORM
bypasear,bypasearemos,0.6109927020980221,V;IND;FUT;1;PL
bypasear,bypasearéis,0.5505923538891296,V;IND;FUT;2;PL
bypasear,bypasearán,0.6100127502353583,V;IND;FUT;3;PL
prometer,prometo,0.6116060538701548,V;IND;PRS;1;SG
prometer,prometes,0.618337959123905,V;IND;PRS;2;SG;INFM
prometer,prometés,0.4012360847631389,V;IND;PRS;2;SG;INFM
prometer,promete,0.6401880001132811,V;IND;PRS;3;SG
prometer,promete,0.6401880001132811,V;IND;PRS;2;SG;FORM
prometer,prometemos,0.586185995821408,V;IND;PRS;1;PL
prometer,prometéis,0.4189472589974643,V;IND;PRS;2;PL
prometer,prometen,0.6549664077543207,V;IND;PRS;3;PL
prometer,prometía,0.5502220440253252,V;IND;PST;IPFV;1;SG
prometer,prometías,0.3967632688042543,V;IND;PST;IPFV;2;SG;INFM
prometer,prometía,0.5502220440253252,V;IND;PST;IPFV;3;SG
prometer,prometía,0.5502220440253252,V;IND;PST;IPFV;2;SG;FORM
prometer,prometíamos,0.4009527794760608,V;IND;PST;IPFV;1;PL
prometer,prometíais,0.3627719198876833,V;IND;PST;IPFV;2;PL
prometer,prometían,0.5412748165924036,V;IND;PST;IPFV;3;PL
prometer,prometeré,0.5802378949627882,V;IND;FUT;1;SG
prometer,prometerás,0.4301426546269729,V;IND;FUT;2;SG;INFM
prometer,prometerá,0.6383509133441819,V;IND;FUT;3;SG
prometer,prometerá,0.6383509133441819,V;IND;FUT;2;SG;FORM
prometer,prometeremos,0.5670294507617534,V;IND;FUT;1;PL
prometer,prometeréis,0.420270557491107,V;IND;FUT;2;PL
prometer,prometerán,0.6282001227747477,V;IND;FUT;3;PL
avalar,avalo,0.5164204962116612,V;IND;PRS;1;SG
avalar,avalas,0.49358196743654315,V;IND;PRS;2;SG;INFM
avalar,avalás,0.2739378730345128,V;IND;PRS;2;SG;INFM
avalar,avala,0.6497296484264082,V;IND;PRS;3;SG
avalar,avala,0.6497296484264082,V;IND;PRS;2;SG;FORM
avalar,avalamos,0.5151054904364726,V;IND;PRS;1;PL
avalar,avaláis,0.255421351645295,V;IND;PRS;2;PL
avalar,avalan,0.4774849253146358,V;IND;PRS;3;PL
avalar,avalaba,0.5628474243272646,V;IND;PST;IPFV;1;SG
avalar,avalabas,0.36420719771339316,V;IND;PST;IPFV;2;SG;INFM
avalar,avalaba,0.5628474243272646,V;IND;PST;IPFV;3;SG
avalar,avalaba,0.5628474243272646,V;IND;PST;IPFV;2;SG;FORM
avalar,avalábamos,0.27099962731770866,V;IND;PST;IPFV;1;PL
avalar,avalabais,0.36506992255422865,V;IND;PST;IPFV;2;PL
avalar,avalaban,0.5222363793529824,V;IND;PST;IPFV;3;PL
avalar,avalaré,0.4259717079303701,V;IND;FUT;1;SG
avalar,avalarás,0.3761948936534507,V;IND;FUT;2;SG;INFM
avalar,avalará,0.568626756072403,V;IND;FUT;3;SG
avalar,avalará,0.568626756072403,V;IND;FUT;2;SG;FORM
avalar,avalaremos,0.3436304397526849,V;IND;FUT;1;PL
avalar,avalaréis,0.36375373416156065,V;IND;FUT;2;PL
avalar,avalarán,0.539675540949567,V;IND;FUT;3;PL
hiperactivar,hiperactivo,0.3917757777351525,V;IND;PRS;1;SG
hiperactivar,hiperactivas,0.4638193765873171,V;IND;PRS;2;SG;INFM
hiperactivar,hiperactivás,0.6837093259447639,V;IND;PRS;2;SG;INFM
hiperactivar,hiperactiva,0.37976231883756495,V;IND;PRS;3;SG
hiperactivar,hiperactiva,0.37976231883756495,V;IND;PRS;2;SG;FORM
hiperactivar,hiperactivamos,0.8019893037352439,V;IND;PRS;1;PL
hiperactivar,hiperactiváis,0.6700939620221761,V;IND;PRS;2;PL
hiperactivar,hiperactivan,0.8276474715801644,V;IND;PRS;3;PL
hiperactivar,hiperactivaba,0.7713992196224619,V;IND;PST;IPFV;1;SG
hiperactivar,hiperactivabas,0.7586977757745846,V;IND;PST;IPFV;2;SG;INFM
hiperactivar,hiperactivaba,0.7713992196224619,V;IND;PST;IPFV;3;SG
hiperactivar,hiperactivaba,0.7713992196224619,V;IND;PST;IPFV;2;SG;FORM
hiperactivar,hiperactivábamos,0.6938530080893619,V;IND;PST;IPFV;1;PL
hiperactivar,hiperactivabais,0.7248603746962398,V;IND;PST;IPFV;2;PL
hiperactivar,hiperactivaban,0.7559892347838622,V;IND;PST;IPFV;3;PL
hiperactivar,hiperactivaré,0.7805777937521607,V;IND;FUT;1;SG
hiperactivar,hiperactivarás,0.8033660286333854,V;IND;FUT;2;SG;INFM
hiperactivar,hiperactivará,0.7879704652386422,V;IND;FUT;3;SG
hiperactivar,hiperactivará,0.7879704652386422,V;IND;FUT;2;SG;FORM
hiperactivar,hiperactivaremos,0.7855316474529129,V;IND;FUT;1;PL
hiperactivar,hiperactivaréis,0.7543594866504417,V;IND;FUT;2;PL
hiperactivar,hiperactivarán,0.7863398511343604,V;IND;FUT;3;PL
subalimentar,subalimento,0.751538712682092,V;IND;PRS;1;SG
subalimentar,subalimentas,0.7681930050054155,V;IND;PRS;2;SG;INFM
subalimentar,subalimentás,0.747020559268908,V;IND;PRS;2;SG;INFM
subalimentar,subalimenta,0.861957659284639,V;IND;PRS;3;SG
subalimentar,subalimenta,0.861957659284639,V;IND;PRS;2;SG;FORM
subalimentar,subalimentamos,0.808247986366612,V;IND;PRS;1;PL
subalimentar,subalimentáis,0.7657747693522113,V;IND;PRS;2;PL
subalimentar,subalimentan,0.8002692667087494,V;IND;PRS;3;PL
subalimentar,subalimentaba,0.7606153648839916,V;IND;PST;IPFV;1;SG
subalimentar,subalimentabas,0.7655944619934999,V;IND;PST;IPFV;2;SG;INFM
subalimentar,subalimentaba,0.7606153648839916,V;IND;PST;IPFV;3;SG
subalimentar,subalimentaba,0.7606153648839916,V;IND;PST;IPFV;2;SG;FORM
subalimentar,subalimentábamos,0.7645736509527269,V;IND;PST;IPFV;1;PL
subalimentar,subalimentabais,0.7096109728946971,V;IND;PST;IPFV;2;PL
subalimentar,subalimentaban,0.7414098000799628,V;IND;PST;IPFV;3;PL
subalimentar,subalimentaré,0.7975039645838439,V;IND;FUT;1;SG
subalimentar,subalimentarás,0.7586851020213228,V;IND;FUT;2;SG;INFM
subalimentar,subalimentará,0.770579208316159,V;IND;FUT;3;SG
subalimentar,subalimentará,0.770579208316159,V;IND;FUT;2;SG;FORM
subalimentar,subalimentaremos,0.7903553331220761,V;IND;FUT;1;PL
subalimentar,subalimentaréis,0.7218365316002912,V;IND;FUT;2;PL
subalimentar,subalimentarán,0.7485627974909623,V;IND;FUT;3;PL
