pivot,derivation,similarity,category,affix
panew,panewka,0.642470877572589,N:N,-ka
uwaga,uważny,0.25761904153235116,N:ADJ,-ny
druk,drukować,0.44891910995232487,N:V,-ować
większy,większość,0.3198037289827218,ADJ:N,-ość
tyrać,tyranie,0.43958036948483215,V:N,-anie
kuchnia,kuchenka,0.5809974822661876,N:N,-ka
łaźnia,łazienka,0.4364023707239042,N:N,-ka
jeść,jedzenie,0.530799727261025,V:N,-enie
kwadrat,kwadratowy,0.5649003589202048,N:ADJ,-owy
pleść,plotka,0.20675821963017382,V:N,-ka
guz,guzik,0.2535781316216259,N:N,-ik
kłąb,kłębek,0.44968269096479796,N:N,-ek
codzienny,codziennie,0.44332966921178396,ADJ:ADV,-ie
strzała,strzałka,0.48214191752910684,N:N,-ka
kanapa,kanapka,0.5057840422828533,N:N,-ka
sprawiedliwy,sprawiedliwość,0.4674227119936074,ADJ:N,-ość
otyły,otyłość,0.43297299644206877,ADJ:N,-ość
model,modelka,0.27227295620543224,N:N,-ka
sznur,sznurek,0.7175324513293753,N:N,-ek
waliza,walizka,0.5498209211033674,N:N,-ka
student,studentka,0.6522990010231856,N:N,-ka
zapalić,zapalenie,0.37388702701254706,V:N,-enie
młody,młodość,0.33800888655627825,ADJ:N,-ość
waga,ważka,0.17683947071465955,N:N,-ka
ława,ławka,0.5793293852097159,N:N,-ka
jaszczur,jaszczurka,0.47792089767536394,N:N,-ka
nowy,nowość,0.2806930899276936,ADJ:N,-ość
poświęcić,poświęcenie,0.5352841591426152,V:N,-enie
wielki,wielkość,0.2337383877729915,ADJ:N,-ość
szczery,szczerość,0.4622209258241564,ADJ:N,-ość
kapłan,kapłaństwo,0.4287798234040301,N:N,-stwo
kłamać,kłamstwo,0.5064883622880656,V:N,-stwo
wojsko,wojskowy,0.4863941439050077,N:ADJ,-owy
przeszły,przeszłość,0.2726793271397192,ADJ:N,-ość
pała,pałka,0.37700353280615995,N:N,-ka
nuda,nudny,0.4375208680670313,N:ADJ,-ny
akuszer,akuszerka,0.6362487790883934,N:N,-ka
dół,dolny,0.39540465686183646,N:ADJ,-ny
góra,górny,0.26872553756717554,N:ADJ,-ny
Estonia,estoński,0.5082479649327911,N:ADJ,-ski
Węgry,węgierski,0.5359830006192642,N:ADJ,-ski
Łotwa,łotewski,0.49357205147192496,N:ADJ,-ski
Kanton,kantoński,0.31869668395286244,N:ADJ,-ski
szyba,szybka,0.35192563799383714,N:N,-ka
prawidło,prawidłowy,0.45206125913947304,N:ADJ,-owy
król,królik,0.4289332230342868,N:N,-ik
podróż,podróżować,0.5147132189957107,N:V,-ować
piękny,piękno,0.4487420209932782,ADJ:N,-o
dupa,dupek,0.3988809691655184,N:N,-ek
próba,próbować,0.30804241365026197,N:V,-ować
niepodległy,niepodległość,0.5539056496080709,ADJ:N,-ość
polecić,polecać,0.7120149649032876,V:V,-ać
kupić,kupować,0.7656094949915481,V:V,-ować
dżudoka,dżudoczka,0.5205193161862232,N:N,-ka
Szwed,Szwedka,0.4792779892779506,N:N,-ka
głęboki,głęboko,0.47525020192538636,ADJ:ADV,-o
zaprosić,zapraszać,0.6854375590943691,V:V,-ać
pomnieć,zapomnieć,0.5512564070345631,V:V,za-
Ukraina,ukraiński,0.535192384584356,N:ADJ,-ski
wolny,wolność,0.37653626126455375,ADJ:N,-ość
leń,lenistwo,0.43211391277803946,N:N,-stwo
wiśnia,wiśniowy,0.4334460792612679,N:ADJ,-owy
ciągnąć,ciągnik,0.2716591085381621,V:N,-ik
zmienić,zmieniać,0.8057286984005824,V:V,-ać
optymista,optymistka,0.5817976490854397,N:N,-ka
pesymista,pesymistka,0.6712530235073206,N:N,-ka
Białoruś,białoruski,0.5477309047108219,N:ADJ,-ski
narodowy,narodowość,0.3120031404462059,ADJ:N,-ość
naprawić,naprawiać,0.7925133961386663,V:V,-ać
zarobić,zarabiać,0.8460453297831795,V:V,-ać
ostrzec,ostrzegać,0.6932418189796581,V:V,-ać
szantaż,szantażować,0.5069193212275729,N:V,-ować
Indonezja,indonezyjski,0.46739061232259016,N:ADJ,-ski
Bretania,bretoński,0.4696363338631264,N:ADJ,-ski
zacząć,zaczynać,0.841279683581241,V:V,-ać
żaba,żabka,0.5489885015789074,N:N,-ka
ryba,rybka,0.7267652468165358,N:N,-ka
niedźwiedź,niedźwiadek,0.5999623345356999,N:N,-ek
obuwie,obuwik,0.34352956975548976,N:N,-ik
pole,polować,0.1449108219517541,N:V,-ować
przesadzić,przesadzać,0.8284892973096006,V:V,-ać
dąb,dębik,0.36190844938483724,N:N,-ik
ograniczyć,ograniczać,0.8137560010433467,V:V,-ać
budzić,budzik,0.4344595987186437,V:N,-ik
wrócić,wracać,0.8353404421070532,V:V,-ać
smak,smakować,0.5287381525585972,N:V,-ować
mordować,zamordować,0.6570583327755177,V:V,za-
maska,maskować,0.2192888393628022,N:V,-ować
marny,marnować,0.28752746550721375,ADJ:V,-ować
soczewica,soczewka,0.34248514050717915,N:N,-ka
kolej,kolejowy,0.44045168943589563,N:ADJ,-owy
łatwy,łatwość,0.5664201390056782,ADJ:N,-ość
całkowity,całkowicie,0.3277031200653844,ADJ:ADV,-ie
cały,całość,0.40843695119586587,ADJ:N,-ość
słoń,słoniowy,0.495025798975272,N:ADJ,-owy
konieczny,koniecznie,0.4956395109732107,ADJ:ADV,-ie
lato,nastolatek,0.22610953849663218,N:N,-ek
elektryczny,elektryczność,0.4543014268230312,ADJ:N,-ość
książę,księstwo,0.43383217118986495,N:N,-stwo
rudy,rudzik,0.37324452266913466,ADJ:N,-ik
atrakcja,atrakcyjny,0.33783231065787567,N:ADJ,-ny
palić,palenie,0.590202050295381,V:N,-enie
odrodzić,odradzać,0.5479115451657194,V:V,-ać
przyprawić,przyprawiać,0.8097077143954712,V:V,-ać
droga,drogowy,0.2835122117980651,N:ADJ,-owy
ciepły,ciepło,0.4619163106719224,ADJ:ADV,-o
szary,szarość,0.4590136709320456,ADJ:N,-ość
sława,sławny,0.3853502532793136,N:ADJ,-ny
zebrać,zbierać,0.7371942390503509,V:V,-ać
Londyn,londyński,0.5473998169641409,N:ADJ,-ski
łopata,łopatka,0.5960958377710315,N:N,-ka
kazać,zakazać,0.5326268209570331,V:V,za-
pozwolić,pozwalać,0.7505018463434071,V:V,-ać
chorować,zachorować,0.7352296799986636,V:V,za-
zły,złość,0.3144068455505382,ADJ:N,-ość
objąć,obejmować,0.6693312741604017,V:V,-ować
potrzeba,potrzebny,0.562866783501718,N:ADJ,-ny
południe,południowy,0.6986844635773606,N:ADJ,-owy
rzeczywisty,rzeczywistość,0.3999252565057937,ADJ:N,-ość
zabój,zabójstwo,0.18160458852606942,ADV:N,-stwo
ludobójca,ludobójstwo,0.508431054806861,N:N,-stwo
obywatel,obywatelstwo,0.45692251701994446,N:N,-stwo
rękawica,rękawiczka,0.7012483937452344,N:N,-ka
skarpeta,skarpetka,0.7864348143921898,N:N,-ka
zabronić,zabraniać,0.7762420432370448,V:V,-ać
cały,całka,0.08457356761468238,ADJ:N,-ka
Internet,internetowy,0.4263906972369733,N:ADJ,-owy
nieśmiały,nieśmiałość,0.45063578425982764,ADJ:N,-ość
analog,analogowy,0.44961974352384027,N:ADJ,-owy
cyfra,cyfrowy,0.31416396223731424,N:ADJ,-owy
nieśmiertelny,nieśmiertelność,0.4983955202237884,ADJ:N,-ość
elektron,elektronowy,0.5202377574521108,N:ADJ,-owy
radioaktywny,radioaktywność,0.5999712997945893,ADJ:N,-ość
radio,radiowy,0.5071073940954764,N:ADJ,-owy
upokorzyć,upokorzenie,0.49963485953597764,V:N,-enie
mundur,mundurek,0.6463830422105211,N:N,-ek
przyjąć,przyjmować,0.754602120757185,V:V,-ować
truskawka,truskawkowy,0.4977149062749222,N:ADJ,-owy
Rumun,Rumunka,0.4442107536618817,N:N,-ka
biuro,biurowy,0.4014101361246637,N:ADJ,-owy
cesarz,cesarstwo,0.5067686085663143,N:N,-stwo
orzech,orzechowy,0.5525159756598742,N:ADJ,-owy
pacjent,pacjentka,0.6347367412180864,N:N,-ka
biel,bielik,0.2841173485573597,N:N,-ik
otoczyć,otaczać,0.6386420245395998,V:V,-ać
dzwonić,zadzwonić,0.7947556043463644,V:V,za-
część,cząstka,0.4255878345976227,N:N,-ka
oskarżyć,oskarżać,0.7568519922956068,V:V,-ać
przemysł,przemysłowy,0.5869566511903637,N:ADJ,-owy
zwyciężać,zwycięstwo,0.42883852791557253,V:N,-stwo
Wojciech,Wojciechowski,0.6535226208467104,N:N,-ski
pamięć,pamiętać,0.3170026028967714,N:V,-ać
bić,zabić,0.4872002601701588,V:V,za-
rozsadzić,rozsadzać,0.8523078480449154,V:V,-ać
żal,żałować,0.5221265869851516,N:V,-ować
ufać,zaufać,0.8295325025335436,V:V,za-
uciec,uciekać,0.788211448120631,V:V,-ać
oszukać,oszustwo,0.38420614178541634,V:N,-stwo
pożyczyć,pożyczać,0.7145788777498574,V:V,-ać
wygoda,wygodny,0.4297315772354988,N:ADJ,-ny
namiętny,namiętność,0.4433069485555071,ADJ:N,-ość
zniknąć,znikać,0.6708699492595047,V:V,-ać
mądry,mądrość,0.35880471059205543,ADJ:N,-ość
zabawa,zabawka,0.6196779669626892,N:N,-ka
nera,nerka,0.233513539930311,N:N,-ka
rzeźbiarz,rzeźbiarstwo,0.5229164056686804,N:N,-stwo
rzeźbiarz,rzeźbiarka,0.6071502618015853,N:N,-ka
kareta,karetka,0.4754492526578149,N:N,-ka
zmęczyć,zmęczenie,0.43602325333432623,V:N,-enie
odległy,odległość,0.3822753627412254,ADJ:N,-ość
równy,równość,0.3744896479944043,ADJ:N,-ość
szermierz,szermierka,0.5025506366432757,N:N,-ka
syf,syfek,0.5359264080046767,N:N,-ek
ubezpieczyć,ubezpieczenie,0.6024842127188125,V:N,-enie
taić,tajny,0.08627260858577646,V:ADJ,-ny
powietrze,powietrzny,0.42891011383975075,N:ADJ,-ny
szalenie,szaleństwo,0.24997870282599177,N:N,-stwo
nos,nosowy,0.46424207469530765,N:ADJ,-owy
szybki,szybkość,0.41402359547875756,ADJ:N,-ość
czasza,czaszka,0.4849976073439829,N:N,-ka
weekend,weekendowy,0.5705567267344829,N:ADJ,-owy
piżmak,piżmaczek,0.6040527743327861,N:N,-ek
wiosna,wiosenny,0.4491061528779432,N:ADJ,-ny
cierpliwy,cierpliwość,0.44079443169989185,ADJ:N,-ość
przebić,przebijać,0.7195047473314992,V:V,-ać
wynająć,wynajmować,0.7871060478161295,V:V,-ować
wino,winny,0.3092510380316401,N:ADJ,-ny
zając,zajączek,0.6011256134080923,N:N,-ek
chrześcijanin,chrześcijaństwo,0.4544611159735755,N:N,-stwo
pająk,pajączek,0.6084513757996224,N:N,-ek
miasto,miejski,0.40888944117581927,N:ADJ,-ski
duma,dumny,0.4148169211754267,N:ADJ,-ny
uprowadzić,uprowadzenie,0.5334667779392844,V:N,-enie
nerw,nerwowy,0.46993783489639696,N:ADJ,-owy
oszczędzić,oszczędny,0.3357243590867727,V:ADJ,-ny
skąpy,skąpstwo,0.3486774694771988,ADJ:N,-stwo
szczypior,szczypiorek,0.7829633395797312,N:N,-ek
tradycja,tradycyjny,0.3393997396180036,N:ADJ,-ny
cytryna,cytrynowy,0.41300189192053127,N:ADJ,-owy
trąba,trąbka,0.45501255821997866,N:N,-ka
wiosło,wiosłować,0.5834690172129434,N:V,-ować
wystarczyć,wystarczać,0.7312849663809854,V:V,-ać
tatuaż,tatuować,0.6502672475478285,N:V,-ować
północ,północny,0.7656388566948287,N:ADJ,-ny
standard,standardowy,0.5405761650174868,N:ADJ,-owy
odcinać,odcinek,0.12636017138386668,V:N,-ek
prędki,prędkość,0.26645644054948225,ADJ:N,-ość
prawo,prawny,0.3548576929612368,N:ADJ,-ny
chrześcijanin,chrześcijański,0.5990652424150921,N:ADJ,-ski
samochód,samochodowy,0.5201577541023211,N:ADJ,-owy
języczek,języczkowy,0.6751746896973397,N:ADJ,-owy
ząb,zębowy,0.4521543790791194,N:ADJ,-owy
dziąsło,dziąsłowy,0.7160810214032154,N:ADJ,-owy
dźwięk,dźwięczny,0.5481113848831628,N:ADJ,-ny
jądro,jądrowy,0.2607408461193528,N:ADJ,-owy
ptak,ptaszek,0.66212284214553,N:N,-ek
mięta,miętowy,0.5249837818881922,N:ADJ,-owy
papier,papierowy,0.6124484402422706,N:ADJ,-owy
głowa,główny,0.13697463939755872,N:ADJ,-ny
dokładny,dokładnie,0.4450161201612465,ADJ:ADV,-ie
przód,przodek,0.25402023264345575,N:N,-ek
zmartwić,zmartwienie,0.39791260822022423,V:N,-enie
ćwiczyć,ćwiczenie,0.5369305801968646,V:N,-enie
czujny,czujność,0.4142749152820595,ADJ:N,-ość
współczuć,współczucie,0.4286347464710818,V:N,-ie
stopniowy,stopniowo,0.46930052489050345,ADJ:ADV,-o
zatrudnić,zatrudniać,0.8055019318080762,V:V,-ać
księga,księgowy,0.18852221589788543,N:N,-owy
ziemia,ziomek,0.18010030763309848,N:N,-ek
wór,worek,0.7078036157617895,N:N,-ek
szczaw,szczawik,0.623702304516973,N:N,-ik
rozgrzeszyć,rozgrzeszenie,0.5587303140863744,V:N,-enie
połączyć,połączenie,0.5874480674917558,V:N,-enie
zboczyć,zboczenie,0.3791031979920203,V:N,-enie
daleki,daleko,0.595706282699731,ADJ:ADV,-o
oszczerca,oszczerstwo,0.5016802264380904,N:N,-stwo
pogardzić,pogardzać,0.7029254769210223,V:V,-ać
jabłko,jabłkowy,0.4205164369622878,N:ADJ,-owy
zakazić,zakażenie,0.46006629757879103,V:N,-enie
pole,polny,0.20497014025826743,N:ADJ,-ny
rana,ranny,0.24060345285162776,N:ADJ,-ny
rano,ranny,0.23719923308951785,ADV:ADJ,-ny
zupełny,zupełnie,0.3986738349989385,ADJ:ADV,-ie
krew,krewny,0.08737256625376955,N:ADJ,-ny
konwalia,konwalijka,0.5298824450571332,N:N,-ka
zwyczaj,zwyczajny,0.36942311597848176,N:ADJ,-ny
kolej,kolejka,0.5155292914734847,N:N,-ka
nadzwyczaj,nadzwyczajny,0.35088041461764796,ADV:ADJ,-ny
wątpliwy,wątpliwość,0.3883235010427051,ADJ:N,-ość
*sъpnǫti,zasnąć,0.18661805547827204,V:V,za-
proch,proszek,0.4881810706415556,N:N,-ek
fioł,fiołek,0.5720764171702257,N:N,-ek
dom,domowy,0.45424682647500214,N:ADJ,-owy
widok,widoczny,0.37295890931936093,N:ADJ,-ny
człon,członek,0.3152267919365006,N:N,-ek
odwaga,odważny,0.4036368927231888,N:ADJ,-ny
kelner,kelnerka,0.6995538170555289,N:N,-ka
brama,bramka,0.6059710868484472,N:N,-ka
palacz,palaczka,0.5430910244210033,N:N,-ka
wesprzeć,wspierać,0.7919847578031518,V:V,-ać
ludny,ludność,0.4139955326719681,ADJ:N,-ość
zdołać,zdolny,0.4369010817086778,V:ADJ,-ny
buda,budka,0.5111555231857362,N:N,-ka
sieć,siatka,0.49248840221003465,N:N,-ka
smak,smaczny,0.4984490173844397,N:ADJ,-ny
pion,pionowy,0.5440403535080924,N:ADJ,-owy
moc,mocny,0.30694358523113996,N:ADJ,-ny
płeć,płciowy,0.33709929223152457,N:ADJ,-owy
unieważnić,unieważnienie,0.5559290970584749,V:N,-enie
ekskomunika,ekskomunikować,0.6495528215569654,N:V,-ować
pierścień,pierścionek,0.6274068615022526,N:N,-ek
komputer,komputerowy,0.6446727325564727,N:ADJ,-owy
cynamon,cynamonowy,0.5635492772799492,N:ADJ,-owy
Słowianin,słowiański,0.4770420381922038,N:ADJ,-ski
karabin,karabinek,0.7478623729006195,N:N,-ek
dodawać,dodawanie,0.6021932816004805,V:N,-anie
mnożyć,mnożenie,0.4779064367599264,V:N,-enie
islam,islamski,0.6323343678968598,N:ADJ,-ski
buła,bułka,0.5815413511366054,N:N,-ka
słoma,słomka,0.3869153643711082,N:N,-ka
tknąć,tykać,0.5658169776364891,V:V,-ać
krtań,krtaniowy,0.43564245139042934,N:ADJ,-owy
tlen,tlenowy,0.4782422403137565,N:ADJ,-owy
smok,smoczek,0.518497344462317,N:N,-ek
tożsamy,tożsamość,0.16092155585778822,ADJ:N,-ość
docenić,doceniać,0.7564857934912207,V:V,-ać
gęsty,gęstość,0.24824678843283277,ADJ:N,-ość
normalny,normalnie,0.5550510588986068,ADJ:ADV,-ie
szybki,szybko,0.4750700075146108,ADJ:ADV,-o
narkoman,narkomanka,0.5535926113766606,N:N,-ka
klapa,klapka,0.6072123636753215,N:N,-ka
szczepić,szczepienie,0.6118189396793412,V:N,-enie
spód,spodek,0.35898957438673595,N:N,-ek
kościół,kościelny,0.49816400188285437,N:ADJ,-ny
pąk,pączek,0.4676148175678103,N:N,-ek
głowa,główka,0.5945062255666167,N:N,-ka
sport,sportowy,0.5620492135691177,N:ADJ,-owy
Brytania,brytyjski,0.43520365443887954,N:ADJ,-ski
samotny,samotność,0.4612462355049918,ADJ:N,-ość
zewnątrz,zewnętrzny,0.4613005038208948,ADV:ADJ,-ny
wycierać,wycieraczka,0.37024689410856426,V:N,-ka
banan,bananowy,0.5438171777636116,N:ADJ,-owy
obfity,obfitość,0.42975356456832614,ADJ:N,-ość
wyprowadzić,wyprowadzać,0.8056342307834282,V:V,-ać
wspomnieć,wspominać,0.6531857246608871,V:V,-ać
Kanada,kanadyjski,0.5146657080254385,N:ADJ,-ski
odpowiedzialny,odpowiedzialność,0.4345479554671219,ADJ:N,-ość
seksualny,seksualność,0.47581828075690624,ADJ:N,-ość
cichy,cicho,0.5288661083386518,ADJ:ADV,-o
głośny,głośno,0.5158319967485913,ADJ:ADV,-o
głośny,głośność,0.3847081651867852,ADJ:N,-ość
Węgier,Węgierka,0.42745308487231326,N:N,-ka
dzwon,dzwonek,0.4936485176793959,N:N,-ek
żelazo,żelazny,0.4051462148577114,N:ADJ,-ny
przeinaczyć,przeinaczać,0.8036166945405168,V:V,-ać
wpływ,wpływowy,0.337378337477133,N:ADJ,-owy
magik,magiczny,0.41250129497377097,N:ADJ,-ny
kwiat,kwiatowy,0.5757254918898845,N:ADJ,-owy
pierdolić,pierdolenie,0.5540169494889882,V:N,-enie
jabłeczny,jabłecznik,0.7214471396345893,ADJ:N,-ik
towarzysz,towarzyski,0.26435315337315446,N:ADJ,-ski
solidarny,solidarność,0.4871004390953777,ADJ:N,-ość
bóg,bóstwo,0.553223031798877,N:N,-stwo
pielucha,pieluszka,0.7852787192056427,N:N,-ka
poprzeć,popierać,0.706655255389758,V:V,-ać
spisać,spisek,0.06963465477754016,V:N,-ek
wieczny,wieczność,0.4414998594924393,ADJ:N,-ość
właściwy,właściwość,0.2989809951909158,ADJ:N,-ość
przyjąć,przyjemny,0.1801646215479631,V:ADJ,-ny
naród,narodowy,0.5545603834312279,N:ADJ,-owy
zaległy,zaległość,0.4802135478198476,ADJ:N,-ość
ludzki,ludzkość,0.42421484928435804,ADJ:N,-ość
