pivot,inflection,similarity,category
biegać,będę biegał,0.27934685078034494,V;FUT;1;SG;MASC
biegać,będzie biegała,0.3128879482449578,V;FUT;3;SG;FEM
biegać,będzie biegało,0.2834002921307788,V;FUT;3;SG;NEUT
biegać,będzie biegał,0.29577766371210235,V;FUT;3;SG;MASC
biegać,będziecie biegali,0.3217221510383753,V;FUT;2;PL;MASC;HUM
biegać,będziecie biegały,0.3068221022091355,V;FUT;2;PL
biegać,będziemy biegali,0.27715161639004293,V;FUT;1;PL;MASC;HUM
biegać,będziemy biegały,0.260761836550085,V;FUT;1;PL
biegać,będziesz biegała,0.2693591412280951,V;FUT;2;SG;FEM
biegać,będziesz biegał,0.24875194961247737,V;FUT;2;SG;MASC
biegać,biegacie,0.4432907119596916,V;PRS;2;PL
biegać,biegają,0.6325704634216882,V;PRS;3;PL
biegać,biegałam,0.6125096522305135,V;PST;1;SG;FEM
biegać,biegałaś,0.5175670305262116,V;PST;2;SG;FEM
biegać,biegała,0.5773365919295751,V;PST;3;SG;FEM
biegać,biegałem,0.5553253314873561,V;PST;1;SG;MASC
biegać,biegałeś,0.46795272012856537,V;PST;2;SG;MASC
biegać,biegaliście,0.4283834468766978,V;PST;2;PL;MASC;HUM
biegać,biegaliśmy,0.5147459350398558,V;PST;1;PL;MASC;HUM
biegać,biegali,0.5622091429641207,V;PST;3;PL;MASC;HUM
biegać,biegało,0.5327887287736613,V;PST;3;SG;NEUT
biegać,biegał,0.6069109641356507,V;PST;3;SG;MASC
biegać,biegałyście,0.4506751832103111,V;PST;2;PL
biegać,biegałyśmy,0.49792974238671306,V;PST;1;PL
biegać,biegały,0.5407980127032838,V;PST;3;PL
biegać,biegam,0.6277364991279407,V;PRS;1;SG
biegać,biegamy,0.5778389374925855,V;PRS;1;PL
biegać,biegasz,0.5542793583744147,V;PRS;2;SG
biegać,biega,0.6258178456424256,V;PRS;3;SG
bronić,będą bronili,0.3692854805479674,V;FUT;3;PL;MASC;HUM
bronić,będą broniły,0.32325425619657355,V;FUT;3;PL
bronić,będę broniła,0.3353780726167104,V;FUT;1;SG;FEM
bronić,będę bronił,0.3296493886807612,V;FUT;1;SG;MASC
bronić,będzie broniła,0.2842475960042241,V;FUT;3;SG;FEM
bronić,będzie broniło,0.27771476825557617,V;FUT;3;SG;NEUT
bronić,będzie bronił,0.2819737666222508,V;FUT;3;SG;MASC
bronić,będziecie bronili,0.31044168045547615,V;FUT;2;PL;MASC;HUM
bronić,będziecie broniły,0.27040156507996804,V;FUT;2;PL
bronić,będziemy bronili,0.3063487244708958,V;FUT;1;PL;MASC;HUM
bronić,będziemy broniły,0.2622539493421474,V;FUT;1;PL
bronić,będziesz broniła,0.3013367061906711,V;FUT;2;SG;FEM
bronić,będziesz bronił,0.2961969402228517,V;FUT;2;SG;MASC
bronić,bronią,0.572169241592271,V;PRS;3;PL
bronić,bronicie,0.466310749070985,V;PRS;2;PL
bronić,bronię,0.5677879327927103,V;PRS;1;SG
bronić,broniłam,0.5041714244007255,V;PST;1;SG;FEM
bronić,broniłaś,0.4412278518157965,V;PST;2;SG;FEM
bronić,broniła,0.6101076533440535,V;PST;3;SG;FEM
bronić,broniłem,0.5236323942392503,V;PST;1;SG;MASC
bronić,broniłeś,0.47015477958655005,V;PST;2;SG;MASC
bronić,broniliście,0.5193863902487843,V;PST;2;PL;MASC;HUM
bronić,broniliśmy,0.5615414352688072,V;PST;1;PL;MASC;HUM
bronić,bronili,0.6372816516113224,V;PST;3;PL;MASC;HUM
bronić,broniło,0.5651125500379526,V;PST;3;SG;NEUT
bronić,bronił,0.6653885401761539,V;PST;3;SG;MASC
bronić,broniłyście,0.418859236209721,V;PST;2;PL
bronić,broniłyśmy,0.4298653218625277,V;PST;1;PL
bronić,broniły,0.5759341430050199,V;PST;3;PL
bronić,bronimy,0.6298573103014841,V;PRS;1;PL
bronić,bronisz,0.4855221317591718,V;PRS;2;SG
bronić,broni,0.5402793665097254,V;PRS;3;SG
budzić,będą budzili,0.3789007071999172,V;FUT;3;PL;MASC;HUM
budzić,będą budziły,0.35593867771346366,V;FUT;3;PL
budzić,będę budziła,0.42606563619751514,V;FUT;1;SG;FEM
budzić,będę budził,0.41149281409404803,V;FUT;1;SG;MASC
budzić,będzie budziła,0.39412023711303257,V;FUT;3;SG;FEM
budzić,będzie budziło,0.3781039086355249,V;FUT;3;SG;NEUT
budzić,będzie budził,0.38813305702337075,V;FUT;3;SG;MASC
budzić,będziecie budzili,0.37483174684759923,V;FUT;2;PL;MASC;HUM
budzić,będziecie budziły,0.35758358685148983,V;FUT;2;PL
budzić,będziemy budzili,0.3912473228048924,V;FUT;1;PL;MASC;HUM
budzić,będziemy budziły,0.3704314456849791,V;FUT;1;PL
budzić,będziesz budziła,0.37751292351387344,V;FUT;2;SG;FEM
budzić,będziesz budził,0.3680994383001741,V;FUT;2;SG;MASC
budzić,budzą,0.7001328571391884,V;PRS;3;PL
budzić,budzę,0.5399705856418539,V;PRS;1;SG
budzić,budzicie,0.5269448423751548,V;PRS;2;PL
budzić,budziłam,0.5271212547331718,V;PST;1;SG;FEM
budzić,budziłaś,0.4984468039199079,V;PST;2;SG;FEM
budzić,budziła,0.718659573497974,V;PST;3;SG;FEM
budzić,budziłem,0.5475108812658783,V;PST;1;SG;MASC
budzić,budziłeś,0.5204014796556974,V;PST;2;SG;MASC
budzić,budziliście,0.4996132201865384,V;PST;2;PL;MASC;HUM
budzić,budziliśmy,0.5789214640395074,V;PST;1;PL;MASC;HUM
budzić,budzili,0.6035499459341248,V;PST;3;PL;MASC;HUM
budzić,budziło,0.6932411617630179,V;PST;3;SG;NEUT
budzić,budził,0.7118225214271116,V;PST;3;SG;MASC
budzić,budziłyście,0.42256111374223415,V;PST;2;PL
budzić,budziłyśmy,0.46617540715410133,V;PST;1;PL
budzić,budziły,0.6979075645675755,V;PST;3;PL
budzić,budzimy,0.5398532209426878,V;PRS;1;PL
budzić,budzisz,0.5268309844965231,V;PRS;2;SG
budzić,budzi,0.7693015503049075,V;PRS;3;SG
bywać,będą bywali,0.25446215072489053,V;FUT;3;PL;MASC;HUM
bywać,będą bywały,0.24912847805353444,V;FUT;3;PL
bywać,będę bywała,0.2832626416670765,V;FUT;1;SG;FEM
bywać,będę bywał,0.2762959543461989,V;FUT;1;SG;MASC
bywać,będzie bywała,0.28159340835193336,V;FUT;3;SG;FEM
bywać,będzie bywało,0.28357033076836324,V;FUT;3;SG;NEUT
bywać,będzie bywał,0.28368193199734304,V;FUT;3;SG;MASC
bywać,będziecie bywali,0.2816347817487841,V;FUT;2;PL;MASC;HUM
bywać,będziecie bywały,0.27381681824566584,V;FUT;2;PL
bywać,będziemy bywali,0.2546268457196277,V;FUT;1;PL;MASC;HUM
bywać,będziemy bywały,0.24844000805060973,V;FUT;1;PL
bywać,będziesz bywała,0.26642658226881966,V;FUT;2;SG;FEM
bywać,będziesz bywał,0.2633252506255519,V;FUT;2;SG;MASC
bywać,bywacie,0.5417271834012989,V;PRS;2;PL
bywać,bywają,0.4950683017824242,V;PRS;3;PL
bywać,bywałam,0.5473673736400478,V;PST;1;SG;FEM
bywać,bywałaś,0.426136960367815,V;PST;2;SG;FEM
bywać,bywała,0.5525961249383976,V;PST;3;SG;FEM
bywać,bywałem,0.537214798265735,V;PST;1;SG;MASC
bywać,bywałeś,0.4202537703945459,V;PST;2;SG;MASC
bywać,bywaliście,0.446849238262337,V;PST;2;PL;MASC;HUM
bywać,bywaliśmy,0.5340117969472957,V;PST;1;PL;MASC;HUM
bywać,bywali,0.5390804718583809,V;PST;3;PL;MASC;HUM
bywać,bywało,0.5014559590209671,V;PST;3;SG;NEUT
bywać,bywał,0.5703215556909691,V;PST;3;SG;MASC
bywać,bywałyście,0.3632313557906254,V;PST;2;PL
bywać,bywałyśmy,0.404606464990912,V;PST;1;PL
bywać,bywały,0.48285784837959445,V;PST;3;PL
bywać,bywam,0.6111530027189099,V;PRS;1;SG
bywać,bywamy,0.5559591565999867,V;PRS;1;PL
bywać,bywasz,0.5706371969575954,V;PRS;2;SG
bywać,bywa,0.5457931469290804,V;PRS;3;SG
całować,będą całowali,0.43057775843275126,V;FUT;3;PL;MASC;HUM
całować,będą całowały,0.4154462652784605,V;FUT;3;PL
całować,będę całowała,0.44840205143249956,V;FUT;1;SG;FEM
całować,będę całował,0.44903732239141814,V;FUT;1;SG;MASC
całować,będzie całowała,0.4273765365720792,V;FUT;3;SG;FEM
całować,będzie całowało,0.41299209432855655,V;FUT;3;SG;NEUT
całować,będzie całował,0.4374861232562167,V;FUT;3;SG;MASC
całować,będziecie całowali,0.42583080081800584,V;FUT;2;PL;MASC;HUM
całować,będziecie całowały,0.41119871542587716,V;FUT;2;PL
całować,będziemy całowali,0.3798105067379841,V;FUT;1;PL;MASC;HUM
całować,będziemy całowały,0.3670797302028368,V;FUT;1;PL
całować,będziesz całowała,0.4020792685549188,V;FUT;2;SG;FEM
całować,będziesz całował,0.40260284048181516,V;FUT;2;SG;MASC
całować,całowałam,0.615047430449921,V;PST;1;SG;FEM
całować,całowałaś,0.5819764912439555,V;PST;2;SG;FEM
całować,całowała,0.6223208073421997,V;PST;3;SG;FEM
całować,całowałem,0.615482181985351,V;PST;1;SG;MASC
całować,całowałeś,0.5785251276311391,V;PST;2;SG;MASC
całować,całowaliście,0.5331534648403238,V;PST;2;PL;MASC;HUM
całować,całowaliśmy,0.605777736275718,V;PST;1;PL;MASC;HUM
całować,całowali,0.6550682824569737,V;PST;3;PL;MASC;HUM
całować,całowało,0.5618176975176185,V;PST;3;SG;NEUT
całować,całował,0.6787229818711599,V;PST;3;SG;MASC
całować,całowałyście,0.5132182552378142,V;PST;2;PL
całować,całowałyśmy,0.5420043872686134,V;PST;1;PL
całować,całowały,0.6273633399727164,V;PST;3;PL
całować,całują,0.6035516993725174,V;PRS;3;PL
całować,całujecie,0.565786000623155,V;PRS;2;PL
całować,całujemy,0.6087727841758135,V;PRS;1;PL
całować,całujesz,0.5580009891430596,V;PRS;2;SG
całować,całuję,0.5804864448025188,V;PRS;1;SG
całować,całuje,0.6432206961761935,V;PRS;3;SG
cenić,będą cenili,0.1427400251061577,V;FUT;3;PL;MASC;HUM
cenić,będą ceniły,0.1252618110309398,V;FUT;3;PL
cenić,będę ceniła,0.1485990717094291,V;FUT;1;SG;FEM
cenić,będę cenił,0.15300652436429663,V;FUT;1;SG;MASC
cenić,będzie ceniła,0.1042560553348314,V;FUT;3;SG;FEM
cenić,będzie ceniło,0.11918791788063454,V;FUT;3;SG;NEUT
cenić,będzie cenił,0.11157620455430362,V;FUT;3;SG;MASC
cenić,będziecie cenili,0.13639664278263197,V;FUT;2;PL;MASC;HUM
cenić,będziecie ceniły,0.1145597200945081,V;FUT;2;PL
cenić,będziemy cenili,0.1273886792977995,V;FUT;1;PL;MASC;HUM
cenić,będziemy ceniły,0.10726824737602281,V;FUT;1;PL
cenić,będziesz ceniła,0.09851151798699709,V;FUT;2;SG;FEM
cenić,będziesz cenił,0.10432685742437386,V;FUT;2;SG;MASC
cenić,cenią,0.49957267726521604,V;PRS;3;PL
cenić,cenicie,0.4402851893660986,V;PRS;2;PL
cenić,cenię,0.5335798769486304,V;PRS;1;SG
cenić,ceniłam,0.48928205079324905,V;PST;1;SG;FEM
cenić,ceniłaś,0.36768795121005293,V;PST;2;SG;FEM
cenić,ceniła,0.5111489027473622,V;PST;3;SG;FEM
cenić,ceniłem,0.5031354566110148,V;PST;1;SG;MASC
cenić,ceniłeś,0.38520997765044596,V;PST;2;SG;MASC
cenić,ceniliście,0.3928626888522979,V;PST;2;PL;MASC;HUM
cenić,ceniliśmy,0.5012183622168673,V;PST;1;PL;MASC;HUM
cenić,cenili,0.5596687266385217,V;PST;3;PL;MASC;HUM
cenić,ceniło,0.5255999800245784,V;PST;3;SG;NEUT
cenić,cenił,0.5434922378526698,V;PST;3;SG;MASC
cenić,ceniłyście,0.32251637448131687,V;PST;2;PL
cenić,ceniłyśmy,0.3794827806262471,V;PST;1;PL
cenić,ceniły,0.48628375566150717,V;PST;3;PL
cenić,cenimy,0.576218947671183,V;PRS;1;PL
cenić,cenisz,0.47679392140262267,V;PRS;2;SG
cenić,ceni,0.5997955589103436,V;PRS;3;SG
chcieć,będą chciały,0.2377714063472216,V;FUT;3;PL
chcieć,będą chcieli,0.25057787449739954,V;FUT;3;PL;MASC;HUM
chcieć,będę chciała,0.33548636253048647,V;FUT;1;SG;FEM
chcieć,będę chciał,0.3246862671234301,V;FUT;1;SG;MASC
chcieć,będzie chciała,0.28423544948178725,V;FUT;3;SG;FEM
chcieć,będzie chciało,0.2903171964419118,V;FUT;3;SG;NEUT
chcieć,będzie chciał,0.2772596594541268,V;FUT;3;SG;MASC
chcieć,będziecie chciały,0.25118794787441945,V;FUT;2;PL
chcieć,będziecie chcieli,0.2665217344281404,V;FUT;2;PL;MASC;HUM
chcieć,będziemy chciały,0.22793993911104704,V;FUT;1;PL
chcieć,będziemy chcieli,0.24388538739764964,V;FUT;1;PL;MASC;HUM
chcieć,będziesz chciała,0.26161354008610505,V;FUT;2;SG;FEM
chcieć,będziesz chciał,0.25377857280392424,V;FUT;2;SG;MASC
chcieć,chcą,0.5145074706050023,V;PRS;3;PL
chcieć,chcecie,0.43907711628433943,V;PRS;2;PL
chcieć,chcemy,0.48827307321328095,V;PRS;1;PL
chcieć,chcesz,0.4983282031609815,V;PRS;2;SG
chcieć,chcę,0.5507058012073253,V;PRS;1;SG
chcieć,chce,0.5882715156046854,V;PRS;3;SG
chcieć,chciałam,0.47417393451242607,V;PST;1;SG;FEM
chcieć,chciałaś,0.4546253602233591,V;PST;2;SG;FEM
chcieć,chciała,0.49256925486648284,V;PST;3;SG;FEM
chcieć,chciałem,0.47300665612575654,V;PST;1;SG;MASC
chcieć,chciałeś,0.48213154914285816,V;PST;2;SG;MASC
chcieć,chciało,0.5552070115274951,V;PST;3;SG;NEUT
chcieć,chciał,0.5195333995777156,V;PST;3;SG;MASC
chcieć,chciałyście,0.34342496194149763,V;PST;2;PL
chcieć,chciałyśmy,0.41736205793384673,V;PST;1;PL
chcieć,chciały,0.43007083382286815,V;PST;3;PL
chcieć,chcieliście,0.37954919574225054,V;PST;2;PL;MASC;HUM
chcieć,chcieliśmy,0.438701809192251,V;PST;1;PL;MASC;HUM
chcieć,chcieli,0.5050846865955179,V;PST;3;PL;MASC;HUM
chować,będą chowali,0.34468192688884347,V;FUT;3;PL;MASC;HUM
chować,będą chowały,0.37409406748786667,V;FUT;3;PL
chować,będę chowała,0.36156488204837656,V;FUT;1;SG;FEM
chować,będę chował,0.34812407395310396,V;FUT;1;SG;MASC
chować,będzie chowała,0.37419910315411475,V;FUT;3;SG;FEM
chować,będzie chowało,0.36522072143445183,V;FUT;3;SG;NEUT
chować,będzie chował,0.37302450968759604,V;FUT;3;SG;MASC
chować,będziecie chowali,0.34210828692253714,V;FUT;2;PL;MASC;HUM
chować,będziecie chowały,0.35981772605701856,V;FUT;2;PL
chować,będziemy chowali,0.30863301577648006,V;FUT;1;PL;MASC;HUM
chować,będziemy chowały,0.327643023732902,V;FUT;1;PL
chować,będziesz chowała,0.3730725245629629,V;FUT;2;SG;FEM
chować,będziesz chował,0.3659962204499607,V;FUT;2;SG;MASC
chować,chowacie,0.5364139594286231,V;PRS;2;PL
chować,chowają,0.6454674455290353,V;PRS;3;PL
chować,chowałam,0.5739367544990996,V;PST;1;SG;FEM
chować,chowałaś,0.5110473128724687,V;PST;2;SG;FEM
chować,chowała,0.6219492128645654,V;PST;3;SG;FEM
chować,chowałem,0.5617777386336462,V;PST;1;SG;MASC
chować,chowałeś,0.48950795472069497,V;PST;2;SG;MASC
chować,chowaliście,0.4719815051958929,V;PST;2;PL;MASC;HUM
chować,chowaliśmy,0.5544154262244023,V;PST;1;PL;MASC;HUM
chować,chowali,0.5974062607591822,V;PST;3;PL;MASC;HUM
chować,chowało,0.5786316473895616,V;PST;3;SG;NEUT
chować,chował,0.649038603051435,V;PST;3;SG;MASC
chować,chowałyście,0.4501544727216956,V;PST;2;PL
chować,chowałyśmy,0.5037420139683504,V;PST;1;PL
chować,chowały,0.5888063318985814,V;PST;3;PL
chować,chowam,0.5922589054871354,V;PRS;1;SG
chować,chowamy,0.5826066634570678,V;PRS;1;PL
chować,chowasz,0.6058311955003408,V;PRS;2;SG
chować,chowa,0.6164612216906938,V;PRS;3;SG
chronić,będą chronili,0.4704154723440923,V;FUT;3;PL;MASC;HUM
chronić,będą chroniły,0.4737604021171222,V;FUT;3;PL
chronić,będę chroniła,0.46187770617482604,V;FUT;1;SG;FEM
chronić,będę chronił,0.44875393845616385,V;FUT;1;SG;MASC
chronić,będzie chroniła,0.4393776257433134,V;FUT;3;SG;FEM
chronić,będzie chroniło,0.43290772987534987,V;FUT;3;SG;NEUT
chronić,będzie chronił,0.4333920109588232,V;FUT;3;SG;MASC
chronić,będziecie chronili,0.4348522819248355,V;FUT;2;PL;MASC;HUM
chronić,będziecie chroniły,0.4318326356098321,V;FUT;2;PL
chronić,będziemy chronili,0.400586056171486,V;FUT;1;PL;MASC;HUM
chronić,będziemy chroniły,0.39914694459270306,V;FUT;1;PL
chronić,będziesz chroniła,0.44910760309948583,V;FUT;2;SG;FEM
chronić,będziesz chronił,0.43849663320041543,V;FUT;2;SG;MASC
chronić,chronią,0.6701303117170692,V;PRS;3;PL
chronić,chronicie,0.5454602182859567,V;PRS;2;PL
chronić,chronię,0.6363849090706687,V;PRS;1;SG
chronić,chroniłam,0.5924243021502279,V;PST;1;SG;FEM
chronić,chroniłaś,0.5241006526806425,V;PST;2;SG;FEM
chronić,chroniła,0.6519146015576565,V;PST;3;SG;FEM
chronić,chroniłem,0.5628870160265186,V;PST;1;SG;MASC
chronić,chroniłeś,0.530409487671745,V;PST;2;SG;MASC
chronić,chroniliście,0.5670898177780112,V;PST;2;PL;MASC;HUM
chronić,chroniliśmy,0.5976651108439847,V;PST;1;PL;MASC;HUM
chronić,chronili,0.6334659625769499,V;PST;3;PL;MASC;HUM
chronić,chroniło,0.6314968360135484,V;PST;3;SG;NEUT
chronić,chronił,0.6822576648101144,V;PST;3;SG;MASC
chronić,chroniłyście,0.4779983904175672,V;PST;2;PL
chronić,chroniłyśmy,0.5171776321783176,V;PST;1;PL
chronić,chroniły,0.6946235602501881,V;PST;3;PL
chronić,chronimy,0.6544346848023618,V;PRS;1;PL
chronić,chronisz,0.6173270488791319,V;PRS;2;SG
chronić,chroni,0.7130383661005537,V;PRS;3;SG
chwalić,będą chwalili,0.3738300907323572,V;FUT;3;PL;MASC;HUM
chwalić,będą chwaliły,0.37093597688961233,V;FUT;3;PL
chwalić,będę chwaliła,0.41969976370321915,V;FUT;1;SG;FEM
chwalić,będę chwalił,0.41096803300419515,V;FUT;1;SG;MASC
chwalić,będzie chwaliła,0.3823638739483298,V;FUT;3;SG;FEM
chwalić,będzie chwaliło,0.36692635923390926,V;FUT;3;SG;NEUT
chwalić,będzie chwalił,0.382020790033877,V;FUT;3;SG;MASC
chwalić,będziecie chwalili,0.33278482458591396,V;FUT;2;PL;MASC;HUM
chwalić,będziecie chwaliły,0.3255747175315835,V;FUT;2;PL
