pivot,inflection,similarity,category
biegać,biegali,0.9174201,V;PST;3;PL;MASC;HUM
biegać,biegało,0.9617413,V;PST;3;SG;NEUT
biegać,biegał,0.9259631,V;PST;3;SG;MASC
biegać,biegałyście,0.8782906,V;PST;2;PL
biegać,biegałyśmy,0.92705184,V;PST;1;PL
biegać,biegały,0.9624317,V;PST;3;PL
biegać,biegam,0.9586109,V;PRS;1;SG
biegać,biegamy,0.9478539,V;PRS;1;PL
biegać,biegasz,0.94712126,V;PRS;2;SG
biegać,biega,0.92999625,V;PRS;3;SG
bronić,będą bronili,0.87156326,V;FUT;3;PL;MASC;HUM
bronić,będą broniły,0.8616726,V;FUT;3;PL
bronić,będę broniła,0.8603373,V;FUT;1;SG;FEM
bronić,będę bronił,0.8701527,V;FUT;1;SG;MASC
bronić,będzie broniła,0.8851357,V;FUT;3;SG;FEM
bronić,będzie broniło,0.8614964,V;FUT;3;SG;NEUT
bronić,będzie bronił,0.8662823,V;FUT;3;SG;MASC
bronić,będziecie bronili,0.87016994,V;FUT;2;PL;MASC;HUM
bronić,będziecie broniły,0.870719,V;FUT;2;PL
bronić,będziemy bronili,0.86212265,V;FUT;1;PL;MASC;HUM
bronić,będziemy broniły,0.84262383,V;FUT;1;PL
bronić,będziesz broniła,0.8497296,V;FUT;2;SG;FEM
bronić,będziesz bronił,0.84508705,V;FUT;2;SG;MASC
bronić,bronią,0.9171705,V;PRS;3;PL
bronić,bronicie,0.95973486,V;PRS;2;PL
bronić,bronię,0.925855,V;PRS;1;SG
bronić,broniłam,0.91259855,V;PST;1;SG;FEM
bronić,broniłaś,0.8999733,V;PST;2;SG;FEM
bronić,broniła,0.8916748,V;PST;3;SG;FEM
bronić,broniłem,0.92836577,V;PST;1;SG;MASC
bronić,broniłeś,0.9046524,V;PST;2;SG;MASC
bronić,broniliście,0.9028662,V;PST;2;PL;MASC;HUM
bronić,broniliśmy,0.90627503,V;PST;1;PL;MASC;HUM
bronić,bronili,0.93761116,V;PST;3;PL;MASC;HUM
bronić,broniło,0.9320346,V;PST;3;SG;NEUT
bronić,bronił,0.8848586,V;PST;3;SG;MASC
bronić,broniłyście,0.9201893,V;PST;2;PL
bronić,broniłyśmy,0.8854488,V;PST;1;PL
bronić,broniły,0.9062651,V;PST;3;PL
bronić,bronimy,0.91474354,V;PRS;1;PL
bronić,bronisz,0.91718805,V;PRS;2;SG
bronić,broni,0.8617242,V;PRS;3;SG
budzić,będą budzili,0.88326454,V;FUT;3;PL;MASC;HUM
budzić,będą budziły,0.84298545,V;FUT;3;PL
budzić,będę budziła,0.88231367,V;FUT;1;SG;FEM
budzić,będę budził,0.8793488,V;FUT;1;SG;MASC
budzić,będzie budziła,0.8545935,V;FUT;3;SG;FEM
budzić,będzie budziło,0.848642,V;FUT;3;SG;NEUT
budzić,będzie budził,0.8684616,V;FUT;3;SG;MASC
budzić,będziecie budzili,0.9004725,V;FUT;2;PL;MASC;HUM
budzić,będziecie budziły,0.8610786,V;FUT;2;PL
budzić,będziemy budzili,0.8641991,V;FUT;1;PL;MASC;HUM
budzić,będziemy budziły,0.82917964,V;FUT;1;PL
budzić,będziesz budziła,0.8478087,V;FUT;2;SG;FEM
budzić,będziesz budził,0.853679,V;FUT;2;SG;MASC
budzić,budzą,0.958905,V;PRS;3;PL
budzić,budzę,0.94122314,V;PRS;1;SG
budzić,budzicie,0.9335718,V;PRS;2;PL
budzić,budziłam,0.93262327,V;PST;1;SG;FEM
budzić,budziłaś,0.9362162,V;PST;2;SG;FEM
budzić,budziła,0.9449719,V;PST;3;SG;FEM
budzić,budziłem,0.9208604,V;PST;1;SG;MASC
budzić,budziłeś,0.9235841,V;PST;2;SG;MASC
budzić,budziliście,0.9349117,V;PST;2;PL;MASC;HUM
budzić,budziliśmy,0.9425308,V;PST;1;PL;MASC;HUM
budzić,budzili,0.96622354,V;PST;3;PL;MASC;HUM
budzić,budziło,0.9438693,V;PST;3;SG;NEUT
budzić,budził,0.9292026,V;PST;3;SG;MASC
budzić,budziłyście,0.9098543,V;PST;2;PL
budzić,budziłyśmy,0.8915777,V;PST;1;PL
budzić,budziły,0.93400323,V;PST;3;PL
budzić,budzimy,0.9578843,V;PRS;1;PL
budzić,budzisz,0.968183,V;PRS;2;SG
budzić,budzi,0.9672512,V;PRS;3;SG
bywać,będą bywali,0.87328804,V;FUT;3;PL;MASC;HUM
bywać,będą bywały,0.85875916,V;FUT;3;PL
bywać,będę bywała,0.87758553,V;FUT;1;SG;FEM
bywać,będę bywał,0.8747649,V;FUT;1;SG;MASC
bywać,będzie bywała,0.85819215,V;FUT;3;SG;FEM
bywać,będzie bywało,0.84581155,V;FUT;3;SG;NEUT
bywać,będzie bywał,0.8288664,V;FUT;3;SG;MASC
bywać,będziecie bywali,0.89293957,V;FUT;2;PL;MASC;HUM
bywać,będziecie bywały,0.8670846,V;FUT;2;PL
bywać,będziemy bywali,0.87450606,V;FUT;1;PL;MASC;HUM
bywać,będziemy bywały,0.8503162,V;FUT;1;PL
bywać,będziesz bywała,0.8540536,V;FUT;2;SG;FEM
bywać,będziesz bywał,0.8573321,V;FUT;2;SG;MASC
bywać,bywacie,0.9499779,V;PRS;2;PL
bywać,bywają,0.9158824,V;PRS;3;PL
bywać,bywałam,0.93912804,V;PST;1;SG;FEM
bywać,bywałaś,0.923888,V;PST;2;SG;FEM
bywać,bywała,0.95621055,V;PST;3;SG;FEM
bywać,bywałem,0.9327052,V;PST;1;SG;MASC
bywać,bywałeś,0.92260784,V;PST;2;SG;MASC
bywać,bywaliście,0.85883576,V;PST;2;PL;MASC;HUM
bywać,bywaliśmy,0.90647864,V;PST;1;PL;MASC;HUM
bywać,bywali,0.92705446,V;PST;3;PL;MASC;HUM
bywać,bywało,0.9685156,V;PST;3;SG;NEUT
bywać,bywał,0.9474047,V;PST;3;SG;MASC
bywać,bywałyście,0.89926887,V;PST;2;PL
bywać,bywałyśmy,0.89797866,V;PST;1;PL
bywać,bywały,0.9529321,V;PST;3;PL
bywać,bywam,0.95877486,V;PRS;1;SG
bywać,bywamy,0.9347239,V;PRS;1;PL
bywać,bywasz,0.96176267,V;PRS;2;SG
bywać,bywa,0.95826674,V;PRS;3;SG
całować,będą całowali,0.9242969,V;FUT;3;PL;MASC;HUM
całować,będą całowały,0.9159131,V;FUT;3;PL
całować,będę całowała,0.89990115,V;FUT;1;SG;FEM
całować,będę całował,0.92032653,V;FUT;1;SG;MASC
całować,będzie całowała,0.8943099,V;FUT;3;SG;FEM
całować,będzie całowało,0.91163605,V;FUT;3;SG;NEUT
całować,będzie całował,0.91015583,V;FUT;3;SG;MASC
całować,będziecie całowali,0.921444,V;FUT;2;PL;MASC;HUM
całować,będziecie całowały,0.93417615,V;FUT;2;PL
całować,będziemy całowali,0.90988916,V;FUT;1;PL;MASC;HUM
całować,będziemy całowały,0.9160142,V;FUT;1;PL
całować,będziesz całowała,0.9150351,V;FUT;2;SG;FEM
całować,będziesz całował,0.92225266,V;FUT;2;SG;MASC
całować,całowałam,0.9734902,V;PST;1;SG;FEM
całować,całowałaś,0.96706194,V;PST;2;SG;FEM
całować,całowała,0.96893513,V;PST;3;SG;FEM
całować,całowałem,0.9365349,V;PST;1;SG;MASC
całować,całowałeś,0.94748145,V;PST;2;SG;MASC
całować,całowaliście,0.927308,V;PST;2;PL;MASC;HUM
całować,całowaliśmy,0.9435046,V;PST;1;PL;MASC;HUM
całować,całowali,0.9626283,V;PST;3;PL;MASC;HUM
całować,całowało,0.97226596,V;PST;3;SG;NEUT
całować,całował,0.9585386,V;PST;3;SG;MASC
całować,całowałyście,0.9525919,V;PST;2;PL
całować,całowałyśmy,0.93237287,V;PST;1;PL
całować,całowały,0.96562415,V;PST;3;PL
całować,całują,0.95435166,V;PRS;3;PL
całować,całujecie,0.9521765,V;PRS;2;PL
całować,całujemy,0.9619146,V;PRS;1;PL
całować,całujesz,0.9438064,V;PRS;2;SG
całować,całuję,0.9408399,V;PRS;1;SG
całować,całuje,0.95592946,V;PRS;3;SG
cenić,będą cenili,0.8579224,V;FUT;3;PL;MASC;HUM
cenić,będą ceniły,0.81575924,V;FUT;3;PL
cenić,będę ceniła,0.8560452,V;FUT;1;SG;FEM
cenić,będę cenił,0.8611986,V;FUT;1;SG;MASC
cenić,będzie ceniła,0.83183247,V;FUT;3;SG;FEM
cenić,będzie ceniło,0.83081514,V;FUT;3;SG;NEUT
cenić,będzie cenił,0.8500065,V;FUT;3;SG;MASC
cenić,będziecie cenili,0.8801089,V;FUT;2;PL;MASC;HUM
cenić,będziecie ceniły,0.8570368,V;FUT;2;PL
cenić,będziemy cenili,0.8510581,V;FUT;1;PL;MASC;HUM
cenić,będziemy ceniły,0.8227887,V;FUT;1;PL
cenić,będziesz ceniła,0.8253817,V;FUT;2;SG;FEM
cenić,będziesz cenił,0.84213006,V;FUT;2;SG;MASC
cenić,cenią,0.8677052,V;PRS;3;PL
cenić,cenicie,0.94679284,V;PRS;2;PL
cenić,cenię,0.88770205,V;PRS;1;SG
cenić,ceniłam,0.9112003,V;PST;1;SG;FEM
cenić,ceniłaś,0.8981292,V;PST;2;SG;FEM
cenić,ceniła,0.91290027,V;PST;3;SG;FEM
cenić,ceniłem,0.91713905,V;PST;1;SG;MASC
cenić,ceniłeś,0.8976352,V;PST;2;SG;MASC
cenić,ceniliście,0.9148516,V;PST;2;PL;MASC;HUM
cenić,ceniliśmy,0.91321266,V;PST;1;PL;MASC;HUM
cenić,cenili,0.93578905,V;PST;3;PL;MASC;HUM
cenić,ceniło,0.9206496,V;PST;3;SG;NEUT
cenić,cenił,0.91039515,V;PST;3;SG;MASC
cenić,ceniłyście,0.90853065,V;PST;2;PL
cenić,ceniłyśmy,0.85203326,V;PST;1;PL
cenić,ceniły,0.9325067,V;PST;3;PL
cenić,cenimy,0.887905,V;PRS;1;PL
cenić,cenisz,0.95124537,V;PRS;2;SG
cenić,ceni,0.9037397,V;PRS;3;SG
chcieć,będą chciały,0.90976757,V;FUT;3;PL
chcieć,będą chcieli,0.89341456,V;FUT;3;PL;MASC;HUM
chcieć,będę chciała,0.89616764,V;FUT;1;SG;FEM
chcieć,będę chciał,0.9100791,V;FUT;1;SG;MASC
chcieć,będzie chciała,0.8753514,V;FUT;3;SG;FEM
chcieć,będzie chciało,0.9156348,V;FUT;3;SG;NEUT
chcieć,będzie chciał,0.9078304,V;FUT;3;SG;MASC
chcieć,będziecie chciały,0.9238293,V;FUT;2;PL
chcieć,będziecie chcieli,0.9135618,V;FUT;2;PL;MASC;HUM
chcieć,będziemy chciały,0.9097637,V;FUT;1;PL
chcieć,będziemy chcieli,0.9132438,V;FUT;1;PL;MASC;HUM
chcieć,będziesz chciała,0.903235,V;FUT;2;SG;FEM
chcieć,będziesz chciał,0.9118684,V;FUT;2;SG;MASC
chcieć,chcą,0.9143304,V;PRS;3;PL
chcieć,chcecie,0.92905277,V;PRS;2;PL
chcieć,chcemy,0.9163903,V;PRS;1;PL
chcieć,chcesz,0.932786,V;PRS;2;SG
chcieć,chcę,0.9593211,V;PRS;1;SG
chcieć,chce,0.8868988,V;PRS;3;SG
chcieć,chciałam,0.9367008,V;PST;1;SG;FEM
chcieć,chciałaś,0.9292583,V;PST;2;SG;FEM
chcieć,chciała,0.96398324,V;PST;3;SG;FEM
chcieć,chciałem,0.89122784,V;PST;1;SG;MASC
chcieć,chciałeś,0.949054,V;PST;2;SG;MASC
chcieć,chciało,0.96302795,V;PST;3;SG;NEUT
chcieć,chciał,0.9513188,V;PST;3;SG;MASC
chcieć,chciałyście,0.9458948,V;PST;2;PL
chcieć,chciałyśmy,0.88530034,V;PST;1;PL
chcieć,chciały,0.9570432,V;PST;3;PL
chcieć,chcieliście,0.9347408,V;PST;2;PL;MASC;HUM
chcieć,chcieliśmy,0.88957,V;PST;1;PL;MASC;HUM
chcieć,chcieli,0.93779,V;PST;3;PL;MASC;HUM
chować,będą chowali,0.92257077,V;FUT;3;PL;MASC;HUM
chować,będą chowały,0.8943147,V;FUT;3;PL
chować,będę chowała,0.9034335,V;FUT;1;SG;FEM
chować,będę chował,0.913179,V;FUT;1;SG;MASC
chować,będzie chowała,0.91119117,V;FUT;3;SG;FEM
chować,będzie chowało,0.90617836,V;FUT;3;SG;NEUT
chować,będzie chował,0.90960103,V;FUT;3;SG;MASC
chować,będziecie chowali,0.91304016,V;FUT;2;PL;MASC;HUM
chować,będziecie chowały,0.90000874,V;FUT;2;PL
chować,będziemy chowali,0.90515566,V;FUT;1;PL;MASC;HUM
chować,będziemy chowały,0.88216215,V;FUT;1;PL
chować,będziesz chowała,0.8775028,V;FUT;2;SG;FEM
chować,będziesz chował,0.89394015,V;FUT;2;SG;MASC
chować,chowacie,0.8766902,V;PRS;2;PL
chować,chowają,0.92784613,V;PRS;3;PL
chować,chowałam,0.9224159,V;PST;1;SG;FEM
chować,chowałaś,0.9050732,V;PST;2;SG;FEM
chować,chowała,0.9509825,V;PST;3;SG;FEM
chować,chowałem,0.9205864,V;PST;1;SG;MASC
chować,chowałeś,0.92444056,V;PST;2;SG;MASC
chować,chowaliście,0.88124025,V;PST;2;PL;MASC;HUM
chować,chowaliśmy,0.8794314,V;PST;1;PL;MASC;HUM
chować,chowali,0.8778847,V;PST;3;PL;MASC;HUM
chować,chowało,0.9507344,V;PST;3;SG;NEUT
chować,chował,0.94508064,V;PST;3;SG;MASC
chować,chowałyście,0.9084575,V;PST;2;PL
chować,chowałyśmy,0.8967157,V;PST;1;PL
chować,chowały,0.92527735,V;PST;3;PL
chować,chowam,0.85931057,V;PRS;1;SG
chować,chowamy,0.8665721,V;PRS;1;PL
chować,chowasz,0.8704256,V;PRS;2;SG
chować,chowa,0.87822825,V;PRS;3;SG
chronić,będą chronili,0.857544,V;FUT;3;PL;MASC;HUM
chronić,będą chroniły,0.8567219,V;FUT;3;PL
chronić,będę chroniła,0.8634627,V;FUT;1;SG;FEM
chronić,będę chronił,0.86594015,V;FUT;1;SG;MASC
chronić,będzie chroniła,0.8600377,V;FUT;3;SG;FEM
chronić,będzie chroniło,0.862199,V;FUT;3;SG;NEUT
chronić,będzie chronił,0.862253,V;FUT;3;SG;MASC
chronić,będziecie chronili,0.8907098,V;FUT;2;PL;MASC;HUM
chronić,będziecie chroniły,0.89067996,V;FUT;2;PL
chronić,będziemy chronili,0.8698405,V;FUT;1;PL;MASC;HUM
chronić,będziemy chroniły,0.8643249,V;FUT;1;PL
chronić,będziesz chroniła,0.8654411,V;FUT;2;SG;FEM
chronić,będziesz chronił,0.86307794,V;FUT;2;SG;MASC
chronić,chronią,0.9388273,V;PRS;3;PL
chronić,chronicie,0.8841177,V;PRS;2;PL
chronić,chronię,0.940702,V;PRS;1;SG
chronić,chroniłam,0.93640983,V;PST;1;SG;FEM
chronić,chroniłaś,0.95517874,V;PST;2;SG;FEM
chronić,chroniła,0.9387998,V;PST;3;SG;FEM
chronić,chroniłem,0.88137215,V;PST;1;SG;MASC
chronić,chroniłeś,0.96383727,V;PST;2;SG;MASC
chronić,chroniliście,0.9271695,V;PST;2;PL;MASC;HUM
chronić,chroniliśmy,0.90653074,V;PST;1;PL;MASC;HUM
chronić,chronili,0.9402178,V;PST;3;PL;MASC;HUM
chronić,chroniło,0.9522428,V;PST;3;SG;NEUT
chronić,chronił,0.93269575,V;PST;3;SG;MASC
chronić,chroniłyście,0.93190485,V;PST;2;PL
chronić,chroniłyśmy,0.88709944,V;PST;1;PL
chronić,chroniły,0.94001377,V;PST;3;PL
chronić,chronimy,0.94915944,V;PRS;1;PL
chronić,chronisz,0.9715909,V;PRS;2;SG
chronić,chroni,0.9618919,V;PRS;3;SG
chwalić,będą chwalili,0.8846909,V;FUT;3;PL;MASC;HUM
chwalić,będą chwaliły,0.8762758,V;FUT;3;PL
chwalić,będę chwaliła,0.87748575,V;FUT;1;SG;FEM
chwalić,będę chwalił,0.8812491,V;FUT;1;SG;MASC
chwalić,będzie chwaliła,0.8793626,V;FUT;3;SG;FEM
chwalić,będzie chwaliło,0.89560705,V;FUT;3;SG;NEUT
chwalić,będzie chwalił,0.8826586,V;FUT;3;SG;MASC
chwalić,będziecie chwalili,0.90267414,V;FUT;2;PL;MASC;HUM
chwalić,będziecie chwaliły,0.90458286,V;FUT;2;PL
chwalić,będziemy chwalili,0.8896694,V;FUT;1;PL;MASC;HUM
chwalić,będziemy chwaliły,0.88408893,V;FUT;1;PL
chwalić,będziesz chwaliła,0.89120835,V;FUT;2;SG;FEM
chwalić,będziesz chwalił,0.87923676,V;FUT;2;SG;MASC
chwalić,chwalą,0.9208269,V;PRS;3;PL
chwalić,chwalę,0.90954614,V;PRS;1;SG
chwalić,chwalicie,0.9605175,V;PRS;2;PL
chwalić,chwaliłam,0.9270455,V;PST;1;SG;FEM
chwalić,chwaliłaś,0.9113127,V;PST;2;SG;FEM
chwalić,chwaliła,0.9526022,V;PST;3;SG;FEM
chwalić,chwaliłem,0.91298056,V;PST;1;SG;MASC
chwalić,chwaliłeś,0.8965369,V;PST;2;SG;MASC
chwalić,chwaliliście,0.94357437,V;PST;2;PL;MASC;HUM
chwalić,chwaliliśmy,0.88915884,V;PST;1;PL;MASC;HUM
chwalić,chwalili,0.9477905,V;PST;3;PL;MASC;HUM
chwalić,chwaliło,0.945625,V;PST;3;SG;NEUT
chwalić,chwalił,0.9363192,V;PST;3;SG;MASC
chwalić,chwaliłyście,0.9385,V;PST;2;PL
chwalić,chwaliłyśmy,0.87076664,V;PST;1;PL
chwalić,chwaliły,0.9488316,V;PST;3;PL
chwalić,chwalimy,0.97777873,V;PRS;1;PL
chwalić,chwalisz,0.9713637,V;PRS;2;SG
chwalić,chwali,0.9428127,V;PRS;3;SG
cofać,będą cofali,0.8859734,V;FUT;3;PL;MASC;HUM
cofać,będą cofały,0.82457817,V;FUT;3;PL
cofać,będę cofała,0.87245446,V;FUT;1;SG;FEM
cofać,będę cofał,0.87284315,V;FUT;1;SG;MASC
cofać,będziecie cofali,0.8847831,V;FUT;2;PL;MASC;HUM
cofać,będziecie cofały,0.83817047,V;FUT;2;PL
cofać,będzie cofała,0.8295962,V;FUT;3;SG;FEM
cofać,będzie cofało,0.83181834,V;FUT;3;SG;NEUT
cofać,będzie cofał,0.82369834,V;FUT;3;SG;MASC
cofać,będziemy cofali,0.83818597,V;FUT;1;PL;MASC;HUM
cofać,będziemy cofały,0.796424,V;FUT;1;PL
cofać,będziesz cofała,0.8431238,V;FUT;2;SG;FEM
cofać,będziesz cofał,0.8474684,V;FUT;2;SG;MASC
cofać,cofacie,0.9328033,V;PRS;2;PL
cofać,cofają,0.9541149,V;PRS;3;PL
cofać,cofałam,0.91746354,V;PST;1;SG;FEM
cofać,cofałaś,0.92467064,V;PST;2;SG;FEM
cofać,cofała,0.87163514,V;PST;3;SG;FEM
