pivot,inflection,similarity,category
absorbować,będziecie konkurowały,0.82389694,V;FUT;2;PL
absorbować,posiadałam,0.81102103,V;PST;1;SG;FEM
absorbować,wyruchał,0.85698,V;PST;3;SG;MASC
absorbować,zamówiłam,0.8449512,V;PST;1;SG;FEM
absorbować,będą refowały,0.8386636,V;FUT;3;PL
absorbować,krzyczałem,0.8539937,V;PST;1;SG;MASC
absorbować,mieszka,0.84134173,V;PRS;3;SG
absorbować,będzie rąbało,0.7974943,V;FUT;3;SG;NEUT
absorbować,będziemy oceniały,0.8079778,V;FUT;1;PL
absorbować,będziemy unikały,0.7874373,V;FUT;1;PL
analizować,śpiewaliście,0.7568264,V;PST;2;PL;MASC;HUM
analizować,będę mył,0.72466576,V;FUT;1;SG;MASC
analizować,będą podziwiały,0.71251243,V;FUT;3;PL
analizować,brodzimy,0.7150392,V;PRS;1;PL
analizować,kupiłyście,0.7352158,V;PST;2;PL
analizować,bębniliśmy,0.7072061,V;PST;1;PL;MASC;HUM
analizować,zweryfikujecie,0.7866602,V;FUT;2;PL
analizować,sprzątnął,0.7462305,V;PST;3;SG;MASC
analizować,będą przodowały,0.70996624,V;FUT;3;PL
analizować,będą należeli,0.68050593,V;FUT;3;PL;MASC;HUM
analizować,będziemy spadali,0.6949645,V;FUT;1;PL;MASC;HUM
analizować,żartuję,0.74394745,V;PRS;1;SG
analizować,będzie okradał,0.75231993,V;FUT;3;SG;MASC
analizować,będą szczuli,0.69972724,V;FUT;3;PL;MASC;HUM
analizować,odbijałyście,0.74067867,V;PST;2;PL
analizować,rzucałyśmy,0.711115,V;PST;1;PL
analizować,przesadzała,0.7552325,V;PST;3;SG;FEM
analizować,poróżniliście,0.69703543,V;PST;2;PL;MASC;HUM
analizować,rosła,0.75083005,V;PST;3;SG;FEM
analizować,wyłudzili,0.75445646,V;PST;3;PL;MASC;HUM
analizować,będziecie obiecywali,0.7122328,V;FUT;2;PL;MASC;HUM
analizować,ruszali,0.70132214,V;PST;3;PL;MASC;HUM
analizować,podochodziły,0.7044679,V;PST;3;PL
analizować,będziecie brudzili,0.708104,V;FUT;2;PL;MASC;HUM
analizować,oddaliśmy,0.72213924,V;PST;1;PL;MASC;HUM
analizować,będziecie słyszały,0.7085608,V;FUT;2;PL
analizować,będę łudził,0.71088034,V;FUT;1;SG;MASC
analizować,kopiowaliśmy,0.7516693,V;PST;1;PL;MASC;HUM
analizować,będzie ściągało,0.70403534,V;FUT;3;SG;NEUT
analizować,kicał,0.72022617,V;PST;3;SG;MASC
analizować,staracie,0.71045804,V;PRS;2;PL
analizować,będzie edytowało,0.7700891,V;FUT;3;SG;NEUT
atakować,dzierżymy,0.7408349,V;PRS;1;PL
atakować,unikała,0.8343429,V;PST;3;SG;FEM
atakować,nazywałem,0.82993567,V;PST;1;SG;MASC
atakować,chwieje,0.78307056,V;PRS;3;SG
atakować,będziecie eksperymentowali,0.7830107,V;FUT;2;PL;MASC;HUM
atakować,rozmyślałyście,0.76512337,V;PST;2;PL
atakować,będzie poiła,0.78712827,V;FUT;3;SG;FEM
atakować,będziesz rozpaczała,0.7388277,V;FUT;2;SG;FEM
atakować,łaknęło,0.82178134,V;PST;3;SG;NEUT
atakować,postradasz,0.75219697,V;FUT;2;SG
atakować,obciążałeś,0.8051428,V;PST;2;SG;MASC
atakować,umierała,0.82357925,V;PST;3;SG;FEM
atakować,wyloguje,0.82573676,V;FUT;3;SG
atakować,dbałyście,0.8131019,V;PST;2;PL
atakować,ryczała,0.8088322,V;PST;3;SG;FEM
atakować,zarezerwowało,0.7803216,V;PST;3;SG;NEUT
atakować,dąsał,0.75654525,V;PST;3;SG;MASC
atakować,demontowaliśmy,0.7410436,V;PST;1;PL;MASC;HUM
atakować,będzie płakało,0.768965,V;FUT;3;SG;NEUT
atakować,będzie wracało,0.74076533,V;FUT;3;SG;NEUT
atakować,wysiadłem,0.7997525,V;PST;1;SG;MASC
atakować,numerował,0.7813389,V;PST;3;SG;MASC
atakować,pojawiała,0.8146953,V;PST;3;SG;FEM
atakować,będziecie negocjowały,0.78763413,V;FUT;2;PL
atakować,buchało,0.79431164,V;PST;3;SG;NEUT
atakować,będą rzucali,0.74324244,V;FUT;3;PL;MASC;HUM
atakować,przeprowadzała,0.8041097,V;PST;3;SG;FEM
atakować,rozproszyłyśmy,0.7645506,V;PST;1;PL
atakować,wkurwiałeś,0.737578,V;PST;2;SG;MASC
atakować,czyszczą,0.79380655,V;PRS;3;PL
atakować,będziesz drapał,0.7600546,V;FUT;2;SG;MASC
atakować,refowałeś,0.8030284,V;PST;2;SG;MASC
badać,wyglądam,0.6878991,V;PRS;1;SG
badać,łudził,0.8363379,V;PST;3;SG;MASC
badać,zaproszę,0.83345604,V;FUT;1;SG
badać,nękaliśmy,0.8132613,V;PST;1;PL;MASC;HUM
badać,chwiały,0.821065,V;PST;3;PL
badać,korzystałaś,0.8080398,V;PST;2;SG;FEM
badać,śniadał,0.8646978,V;PST;3;SG;MASC
badać,będziemy obciążali,0.77786577,V;FUT;1;PL;MASC;HUM
badać,tłumaczyłem,0.7080598,V;PST;1;SG;MASC
badać,ziewają,0.8897069,V;PRS;3;PL
badać,rozwijałem,0.78889096,V;PST;1;SG;MASC
badać,znosiłyście,0.8221212,V;PST;2;PL
badać,zaproszą,0.80337673,V;FUT;3;PL
badać,będziemy cytowali,0.74087507,V;FUT;1;PL;MASC;HUM
badać,będzie szantażowała,0.7919823,V;FUT;3;SG;FEM
badać,brodziło,0.9053255,V;PST;3;SG;NEUT
badać,będziesz kłusował,0.81368023,V;FUT;2;SG;MASC
badać,pisał,0.8030408,V;PST;3;SG;MASC
badać,czaił,0.87598723,V;PST;3;SG;MASC
badać,otworzyłyście,0.79618096,V;PST;2;PL
badać,będziemy oświetlały,0.8040709,V;FUT;1;PL
badać,będzie pokazywał,0.77931505,V;FUT;3;SG;MASC
badać,wędrują,0.8516942,V;PRS;3;PL
badać,będą schowały,0.7671286,V;FUT;3;PL
badać,odebraliście,0.7728586,V;PST;2;PL;MASC;HUM
badać,puściłam,0.8862605,V;PST;1;SG;FEM
badać,demontowałyśmy,0.7937333,V;PST;1;PL
badać,klika,0.8717713,V;PRS;3;SG
badać,będziecie milczeli,0.8667609,V;FUT;2;PL;MASC;HUM
badać,będziemy szczerzyły,0.76673996,V;FUT;1;PL
badać,będziesz pytał,0.793885,V;FUT;2;SG;MASC
badać,karmili,0.82121783,V;PST;3;PL;MASC;HUM
banglać,będę łaził,0.79423827,V;FUT;1;SG;MASC
banglać,będę uczyła,0.7598732,V;FUT;1;SG;FEM
banglać,brzęczałyście,0.79457396,V;PST;2;PL
banglać,identyfikuję,0.7959621,V;PRS;1;SG
banglać,zmyśliłaś,0.7554355,V;PST;2;SG;FEM
banglać,rozważałaś,0.81019855,V;PST;2;SG;FEM
banglać,będzie dupczył,0.7797109,V;FUT;3;SG;MASC
banglać,kosiliście,0.6660752,V;PST;2;PL;MASC;HUM
banglać,przyprawiałeś,0.81941986,V;PST;2;SG;MASC
banglać,ogoliłem,0.8402803,V;PST;1;SG;MASC
banglać,uwiodły,0.8316595,V;PST;3;PL
banglać,parskałaś,0.8979034,V;PST;2;SG;FEM
banglać,będziemy znosili,0.7446548,V;FUT;1;PL;MASC;HUM
banglać,posiadałyście,0.78225064,V;PST;2;PL
banglać,będę męczył,0.7522153,V;FUT;1;SG;MASC
banglać,klękało,0.85659486,V;PST;3;SG;NEUT
banglać,kroiło,0.8919971,V;PST;3;SG;NEUT
banglać,będzie gotował,0.7200871,V;FUT;3;SG;MASC
banglać,będzie rozważał,0.71657866,V;FUT;3;SG;MASC
banglać,wyświetlają,0.72816753,V;PRS;3;PL
banglać,będą mieszali,0.747852,V;FUT;3;PL;MASC;HUM
banglać,mknęły,0.89019495,V;PST;3;PL
banglać,zerkały,0.85496277,V;PST;3;PL
banglać,notowałyśmy,0.78706956,V;PST;1;PL
banglać,będziemy umierali,0.72122496,V;FUT;1;PL;MASC;HUM
banglać,będziecie uczęszczały,0.7670524,V;FUT;2;PL
banglać,pojmowałyście,0.7423217,V;PST;2;PL
banglać,uwiodłyśmy,0.74874425,V;PST;1;PL
banglać,lansowałeś,0.8454299,V;PST;2;SG;MASC
banglać,będziemy wracali,0.7445829,V;FUT;1;PL;MASC;HUM
banglać,kleiliście,0.84564286,V;PST;2;PL;MASC;HUM
banglać,będę pisała,0.7791026,V;FUT;1;SG;FEM
bankrutować,będzie kukał,0.81898075,V;FUT;3;SG;MASC
bankrutować,identyfikują,0.84490675,V;PRS;3;PL
bankrutować,będziemy płonęły,0.8060942,V;FUT;1;PL
bankrutować,rozważały,0.81521416,V;PST;3;PL
bankrutować,odbudujemy,0.88073355,V;FUT;1;PL
bankrutować,brodziłyśmy,0.81518346,V;PST;1;PL
bankrutować,produkowały,0.8520944,V;PST;3;PL
bankrutować,zesrali,0.7996642,V;PST;3;PL;MASC;HUM
bankrutować,będziemy bojały,0.79167026,V;FUT;1;PL
bankrutować,będziecie błądziły,0.83873755,V;FUT;2;PL
bankrutować,dawał,0.84966874,V;PST;3;SG;MASC
bankrutować,będziemy śmieszkowały,0.83153266,V;FUT;1;PL
bankrutować,uwiedziecie,0.8384551,V;FUT;2;PL
bankrutować,ćwiczyłem,0.85192543,V;PST;1;SG;MASC
bankrutować,lgnęliście,0.838918,V;PST;2;PL;MASC;HUM
bankrutować,ćwiczyły,0.83889073,V;PST;3;PL
bankrutować,przypominałaś,0.79787594,V;PST;2;SG;FEM
bankrutować,smakowałyśmy,0.8287998,V;PST;1;PL
bankrutować,opisuję,0.8754129,V;PRS;1;SG
bankrutować,golimy,0.8630148,V;PRS;1;PL
bankrutować,uwielbiało,0.8503628,V;PST;3;SG;NEUT
bankrutować,obraziły,0.8777586,V;PST;3;PL
bankrutować,będę jadała,0.8298719,V;FUT;1;SG;FEM
bankrutować,będę umawiał,0.8379003,V;FUT;1;SG;MASC
bankrutować,będziemy dymały,0.77347314,V;FUT;1;PL
bankrutować,gnaliśmy,0.8354839,V;PST;1;PL;MASC;HUM
bankrutować,drylowaliście,0.7969277,V;PST;2;PL;MASC;HUM
bankrutować,będziesz rozróżniała,0.82822955,V;FUT;2;SG;FEM
bankrutować,będziecie rozważały,0.8288061,V;FUT;2;PL
bankrutować,szanowały,0.88674664,V;PST;3;PL
bankrutować,uwiódłem,0.8419368,V;PST;1;SG;MASC
bankrutować,dobyliście,0.8381788,V;PST;2;PL;MASC;HUM
bawić,zaprzeczycie,0.82186294,V;FUT;2;PL
bawić,będziesz klikała,0.85385126,V;FUT;2;SG;FEM
bawić,chadzamy,0.82464796,V;PRS;1;PL
bawić,gniliście,0.82624733,V;PST;2;PL;MASC;HUM
bawić,używał,0.83143866,V;PST;3;SG;MASC
bawić,wystarczałem,0.8369935,V;PST;1;SG;MASC
bawić,piszczałaś,0.8773663,V;PST;2;SG;FEM
bawić,połączy,0.8523304,V;FUT;3;SG
bawić,lepiły,0.8567898,V;PST;3;PL
bawić,odbijałem,0.8641242,V;PST;1;SG;MASC
bawić,będzie mruczała,0.7917487,V;FUT;3;SG;FEM
bawić,będę parkowała,0.81859034,V;FUT;1;SG;FEM
bawić,żuła,0.85560536,V;PST;3;SG;FEM
bawić,nosiło,0.8425209,V;PST;3;SG;NEUT
bawić,kimał,0.83128446,V;PST;3;SG;MASC
bawić,żyjemy,0.87935734,V;PRS;1;PL
bawić,będziemy żądali,0.8264737,V;FUT;1;PL;MASC;HUM
bawić,sikałem,0.8110297,V;PST;1;SG;MASC
bawić,buchałeś,0.8532534,V;PST;2;SG;MASC
bawić,podochodziłyśmy,0.782472,V;PST;1;PL
bawić,będziemy umawiali,0.8331386,V;FUT;1;PL;MASC;HUM
bawić,będzie występował,0.8087573,V;FUT;3;SG;MASC
bawić,zabiłeś,0.78105253,V;PST;2;SG;MASC
bawić,drylują,0.8585552,V;PRS;3;PL
bawić,będziecie tajały,0.8188923,V;FUT;2;PL
bawić,trzaskam,0.8325895,V;PRS;1;SG
bawić,wyprasowali,0.8304117,V;PST;3;PL;MASC;HUM
bawić,wyłudzają,0.86849797,V;PRS;3;PL
bawić,będą wytryskiwali,0.81379825,V;FUT;3;PL;MASC;HUM
bawić,znajdowałyśmy,0.7737367,V;PST;1;PL
bawić,wynajmiemy,0.82192266,V;FUT;1;PL
bawić,nosiłyście,0.8330479,V;PST;2;PL
bawić się,będzie dźwigał,0.8085558,V;FUT;3;SG;MASC
bawić się,poroniłem,0.84702283,V;PST;1;SG;MASC
bawić się,będziemy przesadzały,0.8449449,V;FUT;1;PL
bawić się,będzie gnił,0.8757329,V;FUT;3;SG;MASC
bawić się,liniał,0.8513957,V;PST;3;SG;MASC
bawić się,zapaliłeś,0.8488995,V;PST;2;SG;MASC
bawić się,obiecywałyśmy,0.85668975,V;PST;1;PL
bawić się,będą ubóstwiały,0.85421187,V;FUT;3;PL
bawić się,zapłaciła,0.79672575,V;PST;3;SG;FEM
bawić się,obserwowałam,0.8036979,V;PST;1;SG;FEM
bawić się,zakazałem,0.8511125,V;PST;1;SG;MASC
bawić się,ziewało,0.86250985,V;PST;3;SG;NEUT
bawić się,będziemy znali,0.862658,V;FUT;1;PL;MASC;HUM
bawić się,grzeszyłam,0.8872951,V;PST;1;SG;FEM
bawić się,będą żartowali,0.8599149,V;FUT;3;PL;MASC;HUM
bawić się,będzie rozwijała,0.8118255,V;FUT;3;SG;FEM
bawić się,będziesz wierzył,0.8673693,V;FUT;2;SG;MASC
bawić się,będziemy żyły,0.864292,V;FUT;1;PL
bawić się,obaliło,0.8783002,V;PST;3;SG;NEUT
bawić się,będziesz gaworzyła,0.85493845,V;FUT;2;SG;FEM
bawić się,składałyście,0.8342105,V;PST;2;PL
bawić się,zachodziło,0.8316865,V;PST;3;SG;NEUT
bawić się,podniesiemy,0.8184844,V;FUT;1;PL
bawić się,zaprzeczyły,0.85151505,V;PST;3;PL
bawić się,pokazała,0.8207809,V;PST;3;SG;FEM
bawić się,będziecie wołali,0.8970513,V;FUT;2;PL;MASC;HUM
bawić się,badałeś,0.88157815,V;PST;2;SG;MASC
bawić się,będzie kradła,0.71457565,V;FUT;3;SG;FEM
bawić się,trąciłyśmy,0.8434448,V;PST;1;PL
bawić się,śledziliśmy,0.8416391,V;PST;1;PL;MASC;HUM
bawić się,będę kipiała,0.8603861,V;FUT;1;SG;FEM
bawić się,dobyło,0.87076503,V;PST;3;SG;NEUT
bębnić,zapierdalałeś,0.89220303,V;PST;2;SG;MASC
bębnić,będziesz mieszał,0.8338851,V;FUT;2;SG;MASC
bębnić,cieką,0.8461125,V;PRS;3;PL
bębnić,będziecie powtarzały,0.799725,V;FUT;2;PL
bębnić,siadacie,0.8520959,V;PRS;2;PL
bębnić,będziemy biegały,0.8103481,V;FUT;1;PL
bębnić,będziesz gorzała,0.8794983,V;FUT;2;SG;FEM
bębnić,opierdoliła,0.8592683,V;PST;3;SG;FEM
bębnić,gadało,0.84906226,V;PST;3;SG;NEUT
bębnić,pokrywaliście,0.8569821,V;PST;2;PL;MASC;HUM
bębnić,płynęliście,0.8546634,V;PST;2;PL;MASC;HUM
bębnić,zrozumiałyśmy,0.8145776,V;PST;1;PL
bębnić,mądrzyłeś,0.8206879,V;PST;2;SG;MASC
bębnić,abonujemy,0.86895406,V;PRS;1;PL
bębnić,sterczyłam,0.8623127,V;PST;1;SG;FEM
bębnić,bawi,0.86991906,V;PRS;3;SG
bębnić,będą śpieszyły,0.830592,V;FUT;3;PL
bębnić,będę słuchała,0.848242,V;FUT;1;SG;FEM
bębnić,opuszczała,0.8339864,V;PST;3;SG;FEM
bębnić,bankrutowałem,0.8420569,V;PST;1;SG;MASC
bębnić,zburzyłaś,0.8364365,V;PST;2;SG;FEM
bębnić,będziecie unikali,0.8055349,V;FUT;2;PL;MASC;HUM
bębnić,poronił,0.87560725,V;PST;3;SG;MASC
bębnić,okradałam,0.88378197,V;PST;1;SG;FEM
bębnić,będzie dźwigała,0.8251903,V;FUT;3;SG;FEM
bębnić,zaiwanimy,0.84128076,V;FUT;1;PL
bębnić,przeprowadzam,0.8213091,V;PRS;1;SG
bębnić,otrzymałaś,0.84378237,V;PST;2;SG;FEM
bębnić,przynosicie,0.8424728,V;PRS;2;PL
bębnić,złamałeś,0.9145503,V;PST;2;SG;MASC
bębnić,wyhaftujemy,0.8168707,V;FUT;1;PL
bębnić,będziesz gaworzył,0.8431009,V;FUT;2;SG;MASC
bełtać,otrzymujemy,0.69676155,V;PRS;1;PL
bełtać,przyjmowałeś,0.80441445,V;PST;2;SG;MASC
bełtać,gaworzyło,0.86571246,V;PST;3;SG;NEUT
bełtać,będziemy badali,0.78535455,V;FUT;1;PL;MASC;HUM
bełtać,będziesz poprzedzał,0.7895541,V;FUT;2;SG;MASC
bełtać,pochodziłyście,0.8198124,V;PST;2;PL
bełtać,spał,0.826289,V;PST;3;SG;MASC
bełtać,będzie rozsadzała,0.8107738,V;FUT;3;SG;FEM
bełtać,połknęliście,0.83111465,V;PST;2;PL;MASC;HUM
bełtać,przypomnieli,0.816265,V;PST;3;PL;MASC;HUM
bełtać,piszczała,0.8291127,V;PST;3;SG;FEM
bełtać,lezę,0.85832053,V;PRS;1;SG
bełtać,będziesz wybierała,0.75020975,V;FUT;2;SG;FEM
bełtać,będę sarkała,0.83749866,V;FUT;1;SG;FEM
bełtać,podkradałyśmy,0.7992815,V;PST;1;PL
bełtać,połykało,0.88004404,V;PST;3;SG;NEUT
bełtać,bankrutowała,0.8066203,V;PST;3;SG;FEM
bełtać,wynajmą,0.8082842,V;FUT;3;PL
bełtać,olałeś,0.9193793,V;PST;2;SG;MASC
bełtać,płaciła,0.83159095,V;PST;3;SG;FEM
bełtać,zmyślą,0.84064627,V;FUT;3;PL
bełtać,będą lizali,0.7920648,V;FUT;3;PL;MASC;HUM
bełtać,będzie rozmyślał,0.73874074,V;FUT;3;SG;MASC
bełtać,będziemy dźwigali,0.77583545,V;FUT;1;PL;MASC;HUM
bełtać,obiecamy,0.8237061,V;FUT;1;PL
bełtać,goliłam,0.88632715,V;PST;1;SG;FEM
bełtać,czułem,0.8199513,V;PST;1;SG;MASC
bełtać,medytuje,0.8069657,V;PRS;3;SG
bełtać,składali,0.84089816,V;PST;3;PL;MASC;HUM
bełtać,zamówimy,0.8061385,V;FUT;1;PL
bełtać,drażnimy,0.85970646,V;PRS;1;PL
bełtać,będzie żuł,0.7964278,V;FUT;3;SG;MASC
betonować,życzyły,0.78690225,V;PST;3;PL
betonować,będą zabijały,0.7399493,V;FUT;3;PL
betonować,będą konfigurowały,0.78364676,V;FUT;3;PL
betonować,będą strzelały,0.7666507,V;FUT;3;PL
betonować,tęsknicie,0.76947564,V;PRS;2;PL
betonować,będziecie czyścili,0.7542799,V;FUT;2;PL;MASC;HUM
betonować,skłamiesz,0.7842238,V;FUT;2;SG
betonować,odbuduje,0.84905744,V;FUT;3;SG
betonować,zbędziecie,0.8083234,V;FUT;2;PL
betonować,będziemy rozwijały,0.7492807,V;FUT;1;PL
betonować,lękali,0.7704577,V;PST;3;PL;MASC;HUM
betonować,będą kimali,0.75722283,V;FUT;3;PL;MASC;HUM
betonować,będziecie płynęli,0.76370215,V;FUT;2;PL;MASC;HUM
betonować,mulczujemy,0.7861488,V;PRS;1;PL
betonować,będą imponowały,0.7995035,V;FUT;3;PL
betonować,będzie odkrywała,0.7421041,V;FUT;3;SG;FEM
betonować,lutowaliście,0.7824163,V;PST;2;PL;MASC;HUM
betonować,zakochamy,0.7535423,V;FUT;1;PL
betonować,będzie posiadało,0.75045156,V;FUT;3;SG;NEUT
betonować,odbiorą,0.82775414,V;FUT;3;PL
betonować,kucali,0.7557241,V;PST;3;PL;MASC;HUM
betonować,będzie liniała,0.6830641,V;FUT;3;SG;FEM
betonować,będziecie doceniali,0.78736526,V;FUT;2;PL;MASC;HUM
betonować,skrzypią,0.77989423,V;PRS;3;PL
betonować,włączałyście,0.74850434,V;PST;2;PL
betonować,będzie rżał,0.73330647,V;FUT;3;SG;MASC
betonować,będziemy płaciły,0.7593068,V;FUT;1;PL
betonować,oszukały,0.8081311,V;PST;3;PL
betonować,plułeś,0.76077807,V;PST;2;SG;MASC
betonować,rozmyło,0.7986562,V;PST;3;SG;NEUT
betonować,będzie ładowała,0.73381245,V;FUT;3;SG;FEM
betonować,diagnozujemy,0.79333085,V;PRS;1;PL
biegać,pożądała,0.8244449,V;PST;3;SG;FEM
biegać,dręczyłyście,0.8441394,V;PST;2;PL
biegać,wracali,0.8318726,V;PST;3;PL;MASC;HUM
biegać,przekomarzałyście,0.8281323,V;PST;2;PL
biegać,będziecie kosili,0.84255147,V;FUT;2;PL;MASC;HUM
biegać,należeli,0.7792319,V;PST;3;PL;MASC;HUM
biegać,gryzłaś,0.8581806,V;PST;2;SG;FEM
biegać,będę pełzał,0.8145918,V;FUT;1;SG;MASC
biegać,przeprowadzacie,0.85049874,V;PRS;2;PL
biegać,miauczaliście,0.84192055,V;PST;2;PL;MASC;HUM
biegać,będę kucał,0.8061903,V;FUT;1;SG;MASC
biegać,będziemy nadużywali,0.80049896,V;FUT;1;PL;MASC;HUM
biegać,nazywa,0.79853123,V;PRS;3;SG
biegać,tyłaś,0.88557035,V;PST;2;SG;FEM
biegać,będę przypuszczał,0.7800853,V;FUT;1;SG;MASC
biegać,będę wiosłowała,0.78999263,V;FUT;1;SG;FEM
biegać,będziemy filmowały,0.81715757,V;FUT;1;PL
biegać,modlę,0.8606033,V;PRS;1;SG
biegać,sprawdziłaś,0.8188062,V;PST;2;SG;FEM
biegać,bębniła,0.8546093,V;PST;3;SG;FEM
biegać,telefonowali,0.837651,V;PST;3;PL;MASC;HUM
biegać,będzie kręcił,0.8004861,V;FUT;3;SG;MASC
biegać,małpuje,0.86140513,V;PRS;3;SG
biegać,uciekałam,0.81454444,V;PST;1;SG;FEM
biegać,pobierze,0.8740457,V;FUT;3;SG
biegać,będą doprowadzali,0.75342673,V;FUT;3;PL;MASC;HUM
biegać,przepije,0.8727538,V;FUT;3;SG
biegać,plujecie,0.7997725,V;PRS;2;PL
biegać,pozwalali,0.8361527,V;PST;3;PL;MASC;HUM
biegać,wymusiłyście,0.78713423,V;PST;2;PL
biegać,będziesz pędziła,0.79601395,V;FUT;2;SG;FEM
biegać,będę pozostawał,0.7731836,V;FUT;1;SG;MASC
błądzić,będziemy refowali,0.85221153,V;FUT;1;PL;MASC;HUM
błądzić,będziemy przypominały,0.77915704,V;FUT;1;PL
błądzić,rozsadzała,0.8857856,V;PST;3;SG;FEM
błądzić,pokrywały,0.8683622,V;PST;3;PL
błądzić,będziemy wspominały,0.81004465,V;FUT;1;PL
błądzić,będzie sterczyło,0.8125268,V;FUT;3;SG;NEUT
błądzić,będziemy więźli,0.86675227,V;FUT;1;PL;MASC;HUM
błądzić,będziecie bronili,0.8578304,V;FUT;2;PL;MASC;HUM
błądzić,smutali,0.8330332,V;PST;3;PL;MASC;HUM
błądzić,będę ćpał,0.9088901,V;FUT;1;SG;MASC
błądzić,kimasz,0.8620703,V;PRS;2;SG
błądzić,siały,0.8687356,V;PST;3;PL
błądzić,drażnię,0.8524092,V;PRS;1;SG
błądzić,łudziły,0.89574856,V;PST;3;PL
błądzić,dupczymy,0.86821705,V;PRS;1;PL
błądzić,będą dokonywały,0.83443224,V;FUT;3;PL
błądzić,eksportujemy,0.81626123,V;PRS;1;PL
błądzić,denerwujecie,0.84260964,V;PRS;2;PL
błądzić,obciążaliśmy,0.86140954,V;PST;1;PL;MASC;HUM
błądzić,będzie panowało,0.7782044,V;FUT;3;SG;NEUT
błądzić,słynęłyśmy,0.83056116,V;PST;1;PL
błądzić,kroi,0.8104291,V;PRS;3;SG
błądzić,będziecie ryczały,0.8773631,V;FUT;2;PL
błądzić,sarkaliście,0.8292727,V;PST;2;PL;MASC;HUM
błądzić,będę chrzciła,0.86387664,V;FUT;1;SG;FEM
błądzić,będziecie mordowali,0.8575761,V;FUT;2;PL;MASC;HUM
błądzić,wracałem,0.8112295,V;PST;1;SG;MASC
błądzić,będą pełzali,0.88269174,V;FUT;3;PL;MASC;HUM
błądzić,będzie pokazywało,0.8342556,V;FUT;3;SG;NEUT
błądzić,zaciążyłyśmy,0.8337867,V;PST;1;PL
błądzić,przeprosiłam,0.8783419,V;PST;1;SG;FEM
błądzić,będzie pamiętała,0.8269737,V;FUT;3;SG;FEM
