pivot,inflection,similarity,category
absorbować,będę absorbował,0.81787026,V;FUT;1;SG;MASC
absorbować,będzie absorbowała,0.8204072,V;FUT;3;SG;FEM
absorbować,będzie absorbowało,0.7914989,V;FUT;3;SG;NEUT
absorbować,będzie absorbował,0.8274474,V;FUT;3;SG;MASC
absorbować,będziecie absorbowali,0.8254778,V;FUT;2;PL;MASC;HUM
absorbować,będziecie absorbowały,0.84346694,V;FUT;2;PL
absorbować,będziemy absorbowali,0.8030365,V;FUT;1;PL;MASC;HUM
absorbować,będziemy absorbowały,0.8035649,V;FUT;1;PL
absorbować,będziesz absorbowała,0.81898624,V;FUT;2;SG;FEM
absorbować,będziesz absorbował,0.8264169,V;FUT;2;SG;MASC
analizować,analizowałam,0.72732276,V;PST;1;SG;FEM
analizować,analizowałaś,0.6877172,V;PST;2;SG;FEM
analizować,analizowała,0.7208576,V;PST;3;SG;FEM
analizować,analizowałem,0.74347746,V;PST;1;SG;MASC
analizować,analizowałeś,0.7176496,V;PST;2;SG;MASC
analizować,analizowaliście,0.741909,V;PST;2;PL;MASC;HUM
analizować,analizowaliśmy,0.6672112,V;PST;1;PL;MASC;HUM
analizować,analizowali,0.75873774,V;PST;3;PL;MASC;HUM
analizować,analizowało,0.72650725,V;PST;3;SG;NEUT
analizować,analizował,0.7246538,V;PST;3;SG;MASC
analizować,analizowałyście,0.70776415,V;PST;2;PL
analizować,analizowałyśmy,0.7826367,V;PST;1;PL
analizować,analizowały,0.72137165,V;PST;3;PL
analizować,analizują,0.7228161,V;PRS;3;PL
analizować,analizujecie,0.71111536,V;PRS;2;PL
analizować,analizujemy,0.6879552,V;PRS;1;PL
analizować,analizujesz,0.67950743,V;PRS;2;SG
analizować,analizuję,0.6856613,V;PRS;1;SG
analizować,analizuje,0.9688288,V;PRS;3;SG
analizować,będą analizowali,0.61531943,V;FUT;3;PL;MASC;HUM
analizować,będą analizowały,0.6115674,V;FUT;3;PL
analizować,będę analizowała,0.6018039,V;FUT;1;SG;FEM
analizować,będę analizował,0.61250293,V;FUT;1;SG;MASC
analizować,będzie analizowała,0.5966477,V;FUT;3;SG;FEM
analizować,będzie analizowało,0.60007036,V;FUT;3;SG;NEUT
analizować,będzie analizował,0.5954257,V;FUT;3;SG;MASC
analizować,będziecie analizowali,0.6574351,V;FUT;2;PL;MASC;HUM
analizować,będziecie analizowały,0.68733287,V;FUT;2;PL
analizować,będziemy analizowali,0.60772234,V;FUT;1;PL;MASC;HUM
analizować,będziemy analizowały,0.6332131,V;FUT;1;PL
analizować,będziesz analizowała,0.58806926,V;FUT;2;SG;FEM
analizować,będziesz analizował,0.58417547,V;FUT;2;SG;MASC
atakować,atakowałam,0.6206706,V;PST;1;SG;FEM
atakować,atakowałaś,0.587467,V;PST;2;SG;FEM
atakować,atakowała,0.76845276,V;PST;3;SG;FEM
atakować,atakowałem,0.66092515,V;PST;1;SG;MASC
atakować,atakowałeś,0.6250889,V;PST;2;SG;MASC
atakować,atakowaliście,0.687355,V;PST;2;PL;MASC;HUM
atakować,atakowaliśmy,0.6941015,V;PST;1;PL;MASC;HUM
atakować,atakowali,0.8114783,V;PST;3;PL;MASC;HUM
atakować,atakowało,0.7905561,V;PST;3;SG;NEUT
atakować,atakował,0.79330426,V;PST;3;SG;MASC
atakować,atakowałyście,0.66909474,V;PST;2;PL
atakować,atakowałyśmy,0.64457935,V;PST;1;PL
atakować,atakowały,0.7984408,V;PST;3;PL
atakować,atakują,0.8504859,V;PRS;3;PL
atakować,atakujecie,0.68193126,V;PRS;2;PL
atakować,atakujemy,0.69328403,V;PRS;1;PL
atakować,atakujesz,0.6367293,V;PRS;2;SG
atakować,atakuję,0.65433764,V;PRS;1;SG
atakować,atakuje,0.8425553,V;PRS;3;SG
atakować,będą atakowali,0.6257179,V;FUT;3;PL;MASC;HUM
atakować,będą atakowały,0.61871463,V;FUT;3;PL
atakować,będę atakowała,0.5714519,V;FUT;1;SG;FEM
atakować,będę atakował,0.6041812,V;FUT;1;SG;MASC
atakować,będzie atakowała,0.5988598,V;FUT;3;SG;FEM
atakować,będzie atakowało,0.5943655,V;FUT;3;SG;NEUT
atakować,będzie atakował,0.61118597,V;FUT;3;SG;MASC
atakować,będziecie atakowali,0.6594053,V;FUT;2;PL;MASC;HUM
atakować,będziecie atakowały,0.6382193,V;FUT;2;PL
atakować,będziemy atakowali,0.6401024,V;FUT;1;PL;MASC;HUM
atakować,będziemy atakowały,0.63253653,V;FUT;1;PL
atakować,będziesz atakowała,0.5758935,V;FUT;2;SG;FEM
atakować,będziesz atakował,0.59756076,V;FUT;2;SG;MASC
badać,badacie,0.7346603,V;PRS;2;PL
badać,badają,0.77092457,V;PRS;3;PL
badać,badałam,0.72129434,V;PST;1;SG;FEM
badać,badałaś,0.5793809,V;PST;2;SG;FEM
badać,badała,0.74704444,V;PST;3;SG;FEM
badać,badałem,0.77320844,V;PST;1;SG;MASC
badać,badałeś,0.7036401,V;PST;2;SG;MASC
badać,badaliście,0.7324286,V;PST;2;PL;MASC;HUM
badać,badaliśmy,0.725446,V;PST;1;PL;MASC;HUM
badać,badali,0.7764969,V;PST;3;PL;MASC;HUM
badać,badało,0.71753365,V;PST;3;SG;NEUT
badać,badał,0.9187877,V;PST;3;SG;MASC
badać,badałyście,0.6309714,V;PST;2;PL
badać,badałyśmy,0.64008296,V;PST;1;PL
badać,badały,0.72161376,V;PST;3;PL
badać,badam,0.72451514,V;PRS;1;SG
badać,badamy,0.7304636,V;PRS;1;PL
badać,badasz,0.71107376,V;PRS;2;SG
badać,bada,0.9699293,V;PRS;3;SG
badać,będą badali,0.6326491,V;FUT;3;PL;MASC;HUM
badać,będą badały,0.59821004,V;FUT;3;PL
badać,będę badała,0.5980655,V;FUT;1;SG;FEM
badać,będę badał,0.6750574,V;FUT;1;SG;MASC
badać,będzie badała,0.59465665,V;FUT;3;SG;FEM
badać,będzie badało,0.5762366,V;FUT;3;SG;NEUT
badać,będzie badał,0.674465,V;FUT;3;SG;MASC
badać,będziecie badali,0.66034514,V;FUT;2;PL;MASC;HUM
badać,będziecie badały,0.64195573,V;FUT;2;PL
badać,będziemy badali,0.6146814,V;FUT;1;PL;MASC;HUM
badać,będziemy badały,0.59893495,V;FUT;1;PL
badać,będziesz badała,0.5786523,V;FUT;2;SG;FEM
badać,będziesz badał,0.6791468,V;FUT;2;SG;MASC
banglać,banglacie,0.88956594,V;PRS;2;PL
banglać,banglają,0.921255,V;PRS;3;PL
banglać,banglałam,0.91976815,V;PST;1;SG;FEM
banglać,banglałaś,0.90142405,V;PST;2;SG;FEM
banglać,banglała,0.8971229,V;PST;3;SG;FEM
banglać,banglałem,0.91334623,V;PST;1;SG;MASC
banglać,banglałeś,0.89958614,V;PST;2;SG;MASC
banglać,banglaliście,0.90433776,V;PST;2;PL;MASC;HUM
banglać,banglaliśmy,0.90294725,V;PST;1;PL;MASC;HUM
banglać,banglali,0.88072574,V;PST;3;PL;MASC;HUM
banglać,banglało,0.8798035,V;PST;3;SG;NEUT
banglać,banglał,0.9093797,V;PST;3;SG;MASC
banglać,banglałyście,0.8865285,V;PST;2;PL
banglać,banglałyśmy,0.85438037,V;PST;1;PL
banglać,banglały,0.86730695,V;PST;3;PL
banglać,banglam,0.8833446,V;PRS;1;SG
banglać,banglamy,0.8995655,V;PRS;1;PL
banglać,banglasz,0.8988594,V;PRS;2;SG
banglać,bangla,0.8276812,V;PRS;3;SG
banglać,będą banglali,0.7919655,V;FUT;3;PL;MASC;HUM
banglać,będą banglały,0.78223324,V;FUT;3;PL
banglać,będę banglała,0.8029921,V;FUT;1;SG;FEM
banglać,będę banglał,0.8062235,V;FUT;1;SG;MASC
banglać,będzie banglała,0.7766923,V;FUT;3;SG;FEM
banglać,będzie banglało,0.75463486,V;FUT;3;SG;NEUT
banglać,będzie banglał,0.7799945,V;FUT;3;SG;MASC
banglać,będziecie banglali,0.8323026,V;FUT;2;PL;MASC;HUM
banglać,będziecie banglały,0.82503927,V;FUT;2;PL
banglać,będziemy banglali,0.8183915,V;FUT;1;PL;MASC;HUM
banglać,będziemy banglały,0.82060635,V;FUT;1;PL
banglać,będziesz banglała,0.7946324,V;FUT;2;SG;FEM
banglać,będziesz banglał,0.80228305,V;FUT;2;SG;MASC
bankrutować,bankrutowałam,0.8270585,V;PST;1;SG;FEM
bankrutować,bankrutowałaś,0.7978388,V;PST;2;SG;FEM
bankrutować,bankrutowała,0.8993372,V;PST;3;SG;FEM
bankrutować,bankrutowałem,0.85008997,V;PST;1;SG;MASC
bankrutować,bankrutowałeś,0.8287526,V;PST;2;SG;MASC
bankrutować,bankrutowaliście,0.85000545,V;PST;2;PL;MASC;HUM
bankrutować,bankrutowaliśmy,0.82336926,V;PST;1;PL;MASC;HUM
bankrutować,bankrutowali,0.91085905,V;PST;3;PL;MASC;HUM
bankrutować,bankrutowało,0.798843,V;PST;3;SG;NEUT
bankrutować,bankrutował,0.9063226,V;PST;3;SG;MASC
bankrutować,bankrutowałyście,0.792002,V;PST;2;PL
bankrutować,bankrutowałyśmy,0.7650233,V;PST;1;PL
bankrutować,bankrutowały,0.8298967,V;PST;3;PL
bankrutować,bankrutują,0.90523136,V;PRS;3;PL
bankrutować,bankrutujecie,0.875329,V;PRS;2;PL
bankrutować,bankrutujemy,0.8967574,V;PRS;1;PL
bankrutować,bankrutujesz,0.8428925,V;PRS;2;SG
bankrutować,bankrutuję,0.8821946,V;PRS;1;SG
bankrutować,bankrutuje,0.9013915,V;PRS;3;SG
bankrutować,będą bankrutowali,0.81371146,V;FUT;3;PL;MASC;HUM
bankrutować,będą bankrutowały,0.77095675,V;FUT;3;PL
bankrutować,będę bankrutowała,0.79942894,V;FUT;1;SG;FEM
bankrutować,będę bankrutował,0.81084716,V;FUT;1;SG;MASC
bankrutować,będzie bankrutowała,0.8003829,V;FUT;3;SG;FEM
bankrutować,będzie bankrutowało,0.74628496,V;FUT;3;SG;NEUT
bankrutować,będzie bankrutował,0.8072896,V;FUT;3;SG;MASC
bankrutować,będziecie bankrutowali,0.8424938,V;FUT;2;PL;MASC;HUM
bankrutować,będziecie bankrutowały,0.8092169,V;FUT;2;PL
bankrutować,będziemy bankrutowali,0.81858134,V;FUT;1;PL;MASC;HUM
bankrutować,będziemy bankrutowały,0.79919827,V;FUT;1;PL
bankrutować,będziesz bankrutowała,0.79448026,V;FUT;2;SG;FEM
bankrutować,będziesz bankrutował,0.8005543,V;FUT;2;SG;MASC
bawić,bawią,0.9550718,V;PRS;3;PL
bawić,bawicie,0.72882515,V;PRS;2;PL
bawić,bawię,0.9388726,V;PRS;1;SG
bawić,bawiłam,0.7432571,V;PST;1;SG;FEM
bawić,bawiłaś,0.6198209,V;PST;2;SG;FEM
bawić,bawiła,0.77009714,V;PST;3;SG;FEM
bawić,bawiłem,0.75988865,V;PST;1;SG;MASC
bawić,bawiłeś,0.7135404,V;PST;2;SG;MASC
bawić,bawiliście,0.69600356,V;PST;2;PL;MASC;HUM
bawić,bawiliśmy,0.67949146,V;PST;1;PL;MASC;HUM
bawić,bawili,0.7048979,V;PST;3;PL;MASC;HUM
bawić,bawiło,0.7178336,V;PST;3;SG;NEUT
bawić,bawił,0.9362928,V;PST;3;SG;MASC
bawić,bawiłyście,0.6360603,V;PST;2;PL
bawić,bawiłyśmy,0.60770416,V;PST;1;PL
bawić,bawiły,0.75067073,V;PST;3;PL
bawić,bawimy,0.72834736,V;PRS;1;PL
bawić,bawisz,0.94268,V;PRS;2;SG
bawić,bawi,0.9236576,V;PRS;3;SG
bawić,będą bawili,0.62730134,V;FUT;3;PL;MASC;HUM
bawić,będą bawiły,0.5813597,V;FUT;3;PL
bawić,będę bawiła,0.58308315,V;FUT;1;SG;FEM
bawić,będę bawił,0.65231603,V;FUT;1;SG;MASC
bawić,będzie bawiła,0.56116843,V;FUT;3;SG;FEM
bawić,będzie bawiło,0.5080282,V;FUT;3;SG;NEUT
bawić,będzie bawił,0.6467909,V;FUT;3;SG;MASC
bawić,będziecie bawili,0.6371989,V;FUT;2;PL;MASC;HUM
bawić,będziecie bawiły,0.60292345,V;FUT;2;PL
bawić,będziemy bawili,0.6196135,V;FUT;1;PL;MASC;HUM
bawić,będziemy bawiły,0.5789231,V;FUT;1;PL
bawić,będziesz bawiła,0.5844004,V;FUT;2;SG;FEM
bawić,będziesz bawił,0.6517943,V;FUT;2;SG;MASC
bawić się,bawią,0.71449494,V;PRS;3;PL
bawić się,bawicie,0.74584866,V;PRS;2;PL
bawić się,bawię,0.7043475,V;PRS;1;SG
bawić się,bawiłam,0.78039247,V;PST;1;SG;FEM
bawić się,bawiłaś,0.6913732,V;PST;2;SG;FEM
bawić się,bawiła,0.7730349,V;PST;3;SG;FEM
bawić się,bawiłem,0.7932074,V;PST;1;SG;MASC
bawić się,bawiłeś,0.746279,V;PST;2;SG;MASC
bawić się,bawiliście,0.7261923,V;PST;2;PL;MASC;HUM
bawić się,bawiliśmy,0.73772585,V;PST;1;PL;MASC;HUM
bawić się,bawili,0.755396,V;PST;3;PL;MASC;HUM
bawić się,bawiło,0.7125501,V;PST;3;SG;NEUT
bawić się,bawił,0.6848651,V;PST;3;SG;MASC
bawić się,bawiłyście,0.67419225,V;PST;2;PL
bawić się,bawiłyśmy,0.6806747,V;PST;1;PL
bawić się,bawiły,0.75265414,V;PST;3;PL
bawić się,bawimy,0.77818644,V;PRS;1;PL
bawić się,bawisz,0.69388676,V;PRS;2;SG
bawić się,bawi,0.6945194,V;PRS;3;SG
bawić się,będą bawili,0.71208,V;FUT;3;PL;MASC;HUM
bawić się,będą bawiły,0.66175246,V;FUT;3;PL
bawić się,będę bawiła,0.68838346,V;FUT;1;SG;FEM
bawić się,będę bawił,0.7052413,V;FUT;1;SG;MASC
bawić się,będzie bawiła,0.6592973,V;FUT;3;SG;FEM
bawić się,będzie bawiło,0.5993025,V;FUT;3;SG;NEUT
bawić się,będzie bawił,0.6805043,V;FUT;3;SG;MASC
bawić się,będziecie bawili,0.7271008,V;FUT;2;PL;MASC;HUM
bawić się,będziecie bawiły,0.6777593,V;FUT;2;PL
bawić się,będziemy bawili,0.7361177,V;FUT;1;PL;MASC;HUM
bawić się,będziemy bawiły,0.67692965,V;FUT;1;PL
bawić się,będziesz bawiła,0.6707291,V;FUT;2;SG;FEM
bawić się,będziesz bawił,0.68926144,V;FUT;2;SG;MASC
bębnić,bębnią,0.86507607,V;PRS;3;PL
bębnić,bębnicie,0.8630726,V;PRS;2;PL
bębnić,bębnię,0.92126274,V;PRS;1;SG
bębnić,bębniłam,0.86480534,V;PST;1;SG;FEM
bębnić,bębniłaś,0.8614138,V;PST;2;SG;FEM
bębnić,bębniła,0.87759876,V;PST;3;SG;FEM
bębnić,bębniłem,0.87234604,V;PST;1;SG;MASC
bębnić,bębniłeś,0.8775282,V;PST;2;SG;MASC
bębnić,bębniliście,0.81234103,V;PST;2;PL;MASC;HUM
bębnić,bębniliśmy,0.8548143,V;PST;1;PL;MASC;HUM
bębnić,bębnili,0.8760081,V;PST;3;PL;MASC;HUM
bębnić,bębniło,0.84609556,V;PST;3;SG;NEUT
bębnić,bębnił,0.87757945,V;PST;3;SG;MASC
bębnić,bębniłyście,0.787797,V;PST;2;PL
bębnić,bębniłyśmy,0.73993075,V;PST;1;PL
bębnić,bębniły,0.866782,V;PST;3;PL
bębnić,bębnimy,0.88065886,V;PRS;1;PL
bębnić,bębnisz,0.89249706,V;PRS;2;SG
bębnić,bębni,0.8657198,V;PRS;3;SG
bębnić,będą bębnili,0.79992515,V;FUT;3;PL;MASC;HUM
bębnić,będą bębniły,0.78600186,V;FUT;3;PL
bębnić,będę bębniła,0.7981228,V;FUT;1;SG;FEM
bębnić,będę bębnił,0.8016424,V;FUT;1;SG;MASC
bębnić,będzie bębniła,0.79578656,V;FUT;3;SG;FEM
bębnić,będzie bębniło,0.7675044,V;FUT;3;SG;NEUT
bębnić,będzie bębnił,0.8039701,V;FUT;3;SG;MASC
bębnić,będziecie bębnili,0.8178985,V;FUT;2;PL;MASC;HUM
bębnić,będziecie bębniły,0.82007265,V;FUT;2;PL
bębnić,będziemy bębnili,0.8068186,V;FUT;1;PL;MASC;HUM
bębnić,będziemy bębniły,0.81068397,V;FUT;1;PL
bębnić,będziesz bębniła,0.7848899,V;FUT;2;SG;FEM
bębnić,będziesz bębnił,0.7828595,V;FUT;2;SG;MASC
bełtać,będą bełtali,0.7963181,V;FUT;3;PL;MASC;HUM
bełtać,będą bełtały,0.78978276,V;FUT;3;PL
bełtać,będę bełtała,0.7665301,V;FUT;1;SG;FEM
bełtać,będę bełtał,0.78207606,V;FUT;1;SG;MASC
bełtać,będzie bełtała,0.7855875,V;FUT;3;SG;FEM
bełtać,będzie bełtało,0.77006876,V;FUT;3;SG;NEUT
bełtać,będzie bełtał,0.800104,V;FUT;3;SG;MASC
bełtać,będziecie bełtali,0.8309477,V;FUT;2;PL;MASC;HUM
bełtać,będziecie bełtały,0.8070318,V;FUT;2;PL
bełtać,będziemy bełtali,0.8002738,V;FUT;1;PL;MASC;HUM
bełtać,będziemy bełtały,0.80096066,V;FUT;1;PL
bełtać,będziesz bełtała,0.7504881,V;FUT;2;SG;FEM
bełtać,będziesz bełtał,0.7651728,V;FUT;2;SG;MASC
bełtać,bełtacie,0.9421747,V;PRS;2;PL
bełtać,bełtają,0.9395926,V;PRS;3;PL
bełtać,bełtałam,0.86710733,V;PST;1;SG;FEM
bełtać,bełtałaś,0.84550667,V;PST;2;SG;FEM
bełtać,bełtała,0.87475896,V;PST;3;SG;FEM
bełtać,bełtałem,0.86566055,V;PST;1;SG;MASC
bełtać,bełtałeś,0.8502146,V;PST;2;SG;MASC
bełtać,bełtaliście,0.8306969,V;PST;2;PL;MASC;HUM
bełtać,bełtaliśmy,0.8042312,V;PST;1;PL;MASC;HUM
bełtać,bełtali,0.94047636,V;PST;3;PL;MASC;HUM
bełtać,bełtało,0.86626273,V;PST;3;SG;NEUT
bełtać,bełtał,0.8782483,V;PST;3;SG;MASC
bełtać,bełtałyście,0.8787587,V;PST;2;PL
bełtać,bełtałyśmy,0.88182926,V;PST;1;PL
bełtać,bełtały,0.85756993,V;PST;3;PL
bełtać,bełtam,0.90699774,V;PRS;1;SG
bełtać,bełtamy,0.8348936,V;PRS;1;PL
bełtać,bełtasz,0.94414395,V;PRS;2;SG
bełtać,bełta,0.91573817,V;PRS;3;SG
betonować,będą betonowali,0.8097444,V;FUT;3;PL;MASC;HUM
betonować,będą betonowały,0.7974438,V;FUT;3;PL
betonować,będę betonowała,0.80707496,V;FUT;1;SG;FEM
betonować,będę betonował,0.8151899,V;FUT;1;SG;MASC
betonować,będzie betonowała,0.79933065,V;FUT;3;SG;FEM
betonować,będzie betonowało,0.7745961,V;FUT;3;SG;NEUT
betonować,będzie betonował,0.8039297,V;FUT;3;SG;MASC
betonować,będziecie betonowali,0.8392361,V;FUT;2;PL;MASC;HUM
betonować,będziecie betonowały,0.83646005,V;FUT;2;PL
betonować,będziemy betonowali,0.8220222,V;FUT;1;PL;MASC;HUM
betonować,będziemy betonowały,0.81819195,V;FUT;1;PL
betonować,będziesz betonowała,0.8023804,V;FUT;2;SG;FEM
betonować,będziesz betonował,0.8017871,V;FUT;2;SG;MASC
betonować,betonowałam,0.8501731,V;PST;1;SG;FEM
betonować,betonowałaś,0.811663,V;PST;2;SG;FEM
betonować,betonowała,0.91082555,V;PST;3;SG;FEM
betonować,betonowałem,0.8806918,V;PST;1;SG;MASC
betonować,betonowałeś,0.8410244,V;PST;2;SG;MASC
betonować,betonowaliście,0.86258745,V;PST;2;PL;MASC;HUM
betonować,betonowaliśmy,0.8811163,V;PST;1;PL;MASC;HUM
betonować,betonowali,0.91869247,V;PST;3;PL;MASC;HUM
betonować,betonowało,0.88166153,V;PST;3;SG;NEUT
betonować,betonował,0.9155539,V;PST;3;SG;MASC
betonować,betonowałyście,0.83895797,V;PST;2;PL
betonować,betonowałyśmy,0.8089792,V;PST;1;PL
betonować,betonowały,0.8921011,V;PST;3;PL
betonować,betonują,0.8137599,V;PRS;3;PL
betonować,betonujecie,0.7782516,V;PRS;2;PL
betonować,betonujemy,0.8237394,V;PRS;1;PL
betonować,betonujesz,0.77451366,V;PRS;2;SG
betonować,betonuję,0.769865,V;PRS;1;SG
betonować,betonuje,0.79619354,V;PRS;3;SG
biegać,będą biegali,0.6386417,V;FUT;3;PL;MASC;HUM
biegać,będą biegały,0.62789446,V;FUT;3;PL
biegać,będę biegała,0.6060628,V;FUT;1;SG;FEM
biegać,będę biegał,0.6392692,V;FUT;1;SG;MASC
biegać,będzie biegała,0.59776527,V;FUT;3;SG;FEM
biegać,będzie biegało,0.6003725,V;FUT;3;SG;NEUT
biegać,będzie biegał,0.6176442,V;FUT;3;SG;MASC
biegać,będziecie biegali,0.66000223,V;FUT;2;PL;MASC;HUM
biegać,będziecie biegały,0.6435388,V;FUT;2;PL
biegać,będziemy biegali,0.64198494,V;FUT;1;PL;MASC;HUM
biegać,będziemy biegały,0.627422,V;FUT;1;PL
biegać,będziesz biegała,0.59623176,V;FUT;2;SG;FEM
biegać,będziesz biegał,0.6168404,V;FUT;2;SG;MASC
biegać,biegacie,0.72602934,V;PRS;2;PL
biegać,biegają,0.7223305,V;PRS;3;PL
biegać,biegałam,0.6831891,V;PST;1;SG;FEM
biegać,biegałaś,0.6674717,V;PST;2;SG;FEM
biegać,biegała,0.7089023,V;PST;3;SG;FEM
biegać,biegałem,0.7073955,V;PST;1;SG;MASC
biegać,biegałeś,0.6910973,V;PST;2;SG;MASC
biegać,biegaliście,0.7023781,V;PST;2;PL;MASC;HUM
biegać,biegaliśmy,0.69001645,V;PST;1;PL;MASC;HUM
biegać,biegali,0.74373394,V;PST;3;PL;MASC;HUM
biegać,biegało,0.7045006,V;PST;3;SG;NEUT
biegać,biegał,0.7259886,V;PST;3;SG;MASC
biegać,biegałyście,0.70244825,V;PST;2;PL
biegać,biegałyśmy,0.7081762,V;PST;1;PL
biegać,biegały,0.71204036,V;PST;3;PL
biegać,biegam,0.7255195,V;PRS;1;SG
biegać,biegamy,0.7236799,V;PRS;1;PL
biegać,biegasz,0.7181322,V;PRS;2;SG
biegać,biega,0.939411,V;PRS;3;SG
błądzić,będą błądzili,0.7272494,V;FUT;3;PL;MASC;HUM
błądzić,będą błądziły,0.71213335,V;FUT;3;PL
błądzić,będę błądziła,0.70965093,V;FUT;1;SG;FEM
błądzić,będę błądził,0.77004415,V;FUT;1;SG;MASC
błądzić,będzie błądziła,0.70534974,V;FUT;3;SG;FEM
błądzić,będzie błądziło,0.7062997,V;FUT;3;SG;NEUT
błądzić,będzie błądził,0.7202786,V;FUT;3;SG;MASC
błądzić,będziecie błądzili,0.7340558,V;FUT;2;PL;MASC;HUM
błądzić,będziecie błądziły,0.7163717,V;FUT;2;PL
błądzić,będziemy błądzili,0.72438425,V;FUT;1;PL;MASC;HUM
błądzić,będziemy błądziły,0.7222951,V;FUT;1;PL
błądzić,będziesz błądziła,0.70048934,V;FUT;2;SG;FEM
błądzić,będziesz błądził,0.75727266,V;FUT;2;SG;MASC
błądzić,błądzą,0.8776917,V;PRS;3;PL
błądzić,błądzę,0.8765542,V;PRS;1;SG
błądzić,błądzicie,0.82171345,V;PRS;2;PL
błądzić,błądziłam,0.78011495,V;PST;1;SG;FEM
błądzić,błądziłaś,0.72187513,V;PST;2;SG;FEM
błądzić,błądziła,0.7767934,V;PST;3;SG;FEM
błądzić,błądziłem,0.78818494,V;PST;1;SG;MASC
błądzić,błądziłeś,0.78311414,V;PST;2;SG;MASC
błądzić,błądziliście,0.7897959,V;PST;2;PL;MASC;HUM
błądzić,błądziliśmy,0.7804786,V;PST;1;PL;MASC;HUM
błądzić,błądzili,0.8190411,V;PST;3;PL;MASC;HUM
błądzić,błądziło,0.7828908,V;PST;3;SG;NEUT
błądzić,błądził,0.8927094,V;PST;3;SG;MASC
błądzić,błądziłyście,0.70005137,V;PST;2;PL
błądzić,błądziłyśmy,0.6825771,V;PST;1;PL
błądzić,błądziły,0.75597924,V;PST;3;PL
błądzić,błądzimy,0.7886166,V;PRS;1;PL
błądzić,błądzisz,0.80264133,V;PRS;2;SG
błądzić,błądzi,0.9115444,V;PRS;3;SG
bluzgać,będą bluzgali,0.78963035,V;FUT;3;PL;MASC;HUM
bluzgać,będą bluzgały,0.74380976,V;FUT;3;PL
