pivot,inflection,similarity,category
badać,będzie pokazywał,0.60294324,V;FUT;3;SG;MASC
badać,wędrują,0.67240405,V;PRS;3;PL
badać,będą schowały,0.5805162,V;FUT;3;PL
badać,odebraliście,0.6456176,V;PST;2;PL;MASC;HUM
badać,puściłam,0.64091474,V;PST;1;SG;FEM
badać,demontowałyśmy,0.60746914,V;PST;1;PL
badać,klika,0.8977872,V;PRS;3;SG
badać,będziecie milczeli,0.52997893,V;FUT;2;PL;MASC;HUM
badać,będziemy szczerzyły,0.5134279,V;FUT;1;PL
badać,będziesz pytał,0.5668924,V;FUT;2;SG;MASC
badać,karmili,0.66933495,V;PST;3;PL;MASC;HUM
banglać,będę łaził,0.62654626,V;FUT;1;SG;MASC
banglać,będę uczyła,0.6045128,V;FUT;1;SG;FEM
banglać,brzęczałyście,0.635737,V;PST;2;PL
banglać,identyfikuję,0.5898174,V;PRS;1;SG
banglać,zmyśliłaś,0.5915885,V;PST;2;SG;FEM
banglać,rozważałaś,0.6591229,V;PST;2;SG;FEM
banglać,będzie dupczył,0.64901507,V;FUT;3;SG;MASC
banglać,kosiliście,0.68131846,V;PST;2;PL;MASC;HUM
banglać,przyprawiałeś,0.64584446,V;PST;2;SG;MASC
banglać,ogoliłem,0.58946896,V;PST;1;SG;MASC
banglać,uwiodły,0.52862144,V;PST;3;PL
banglać,parskałaś,0.7091907,V;PST;2;SG;FEM
banglać,będziemy znosili,0.6119837,V;FUT;1;PL;MASC;HUM
banglać,posiadałyście,0.62861496,V;PST;2;PL
banglać,będę męczył,0.6379802,V;FUT;1;SG;MASC
banglać,klękało,0.60064566,V;PST;3;SG;NEUT
banglać,kroiło,0.67612183,V;PST;3;SG;NEUT
banglać,będzie gotował,0.57639277,V;FUT;3;SG;MASC
banglać,będzie rozważał,0.53300875,V;FUT;3;SG;MASC
banglać,wyświetlają,0.6149833,V;PRS;3;PL
banglać,będą mieszali,0.63977337,V;FUT;3;PL;MASC;HUM
banglać,mknęły,0.6104088,V;PST;3;PL
banglać,zerkały,0.61647815,V;PST;3;PL
banglać,notowałyśmy,0.5938579,V;PST;1;PL
banglać,będziemy umierali,0.62738824,V;FUT;1;PL;MASC;HUM
banglać,będziecie uczęszczały,0.59658366,V;FUT;2;PL
banglać,pojmowałyście,0.6128192,V;PST;2;PL
banglać,uwiodłyśmy,0.6074455,V;PST;1;PL
banglać,lansowałeś,0.70849115,V;PST;2;SG;MASC
banglać,będziemy wracali,0.58185065,V;FUT;1;PL;MASC;HUM
banglać,kleiliście,0.70305324,V;PST;2;PL;MASC;HUM
banglać,będę pisała,0.5650979,V;FUT;1;SG;FEM
bankrutować,będzie kukał,0.6093843,V;FUT;3;SG;MASC
bankrutować,identyfikują,0.64060414,V;PRS;3;PL
bankrutować,będziemy płonęły,0.6777834,V;FUT;1;PL
bankrutować,rozważały,0.68868726,V;PST;3;PL
bankrutować,odbudujemy,0.7006422,V;FUT;1;PL
bankrutować,brodziłyśmy,0.58420914,V;PST;1;PL
bankrutować,produkowały,0.65711296,V;PST;3;PL
bankrutować,zesrali,0.54261243,V;PST;3;PL;MASC;HUM
bankrutować,będziemy bojały,0.6290286,V;FUT;1;PL
bankrutować,będziecie błądziły,0.6041587,V;FUT;2;PL
bankrutować,dawał,0.6635393,V;PST;3;SG;MASC
bankrutować,będziemy śmieszkowały,0.64947784,V;FUT;1;PL
bankrutować,uwiedziecie,0.6238249,V;FUT;2;PL
bankrutować,ćwiczyłem,0.6628797,V;PST;1;SG;MASC
bankrutować,lgnęliście,0.5957939,V;PST;2;PL;MASC;HUM
bankrutować,ćwiczyły,0.65317065,V;PST;3;PL
bankrutować,przypominałaś,0.5630081,V;PST;2;SG;FEM
bankrutować,smakowałyśmy,0.65269953,V;PST;1;PL
bankrutować,opisuję,0.6498811,V;PRS;1;SG
bankrutować,golimy,0.6208497,V;PRS;1;PL
bankrutować,uwielbiało,0.61265385,V;PST;3;SG;NEUT
bankrutować,obraziły,0.58953905,V;PST;3;PL
bankrutować,będę jadała,0.56709534,V;FUT;1;SG;FEM
bankrutować,będę umawiał,0.5363094,V;FUT;1;SG;MASC
bankrutować,będziemy dymały,0.61156213,V;FUT;1;PL
bankrutować,gnaliśmy,0.6912251,V;PST;1;PL;MASC;HUM
bankrutować,drylowaliście,0.67257816,V;PST;2;PL;MASC;HUM
bankrutować,będziesz rozróżniała,0.5892479,V;FUT;2;SG;FEM
bankrutować,będziecie rozważały,0.6710254,V;FUT;2;PL
bankrutować,szanowały,0.62213933,V;PST;3;PL
bankrutować,uwiódłem,0.5608845,V;PST;1;SG;MASC
bankrutować,dobyliście,0.67593896,V;PST;2;PL;MASC;HUM
bawić,zaprzeczycie,0.6009215,V;FUT;2;PL
bawić,będziesz klikała,0.5685822,V;FUT;2;SG;FEM
bawić,chadzamy,0.6888737,V;PRS;1;PL
bawić,gniliście,0.65957445,V;PST;2;PL;MASC;HUM
bawić,używał,0.8230742,V;PST;3;SG;MASC
bawić,wystarczałem,0.65565073,V;PST;1;SG;MASC
bawić,piszczałaś,0.5106694,V;PST;2;SG;FEM
bawić,połączy,0.5797603,V;FUT;3;SG
bawić,lepiły,0.5470235,V;PST;3;PL
bawić,odbijałem,0.6806353,V;PST;1;SG;MASC
bawić,będzie mruczała,0.48976183,V;FUT;3;SG;FEM
bawić,będę parkowała,0.57049084,V;FUT;1;SG;FEM
bawić,żuła,0.61406785,V;PST;3;SG;FEM
bawić,nosiło,0.5685628,V;PST;3;SG;NEUT
bawić,kimał,0.6773057,V;PST;3;SG;MASC
bawić,żyjemy,0.818736,V;PRS;1;PL
bawić,będziemy żądali,0.55656546,V;FUT;1;PL;MASC;HUM
bawić,sikałem,0.63931257,V;PST;1;SG;MASC
bawić,buchałeś,0.61065006,V;PST;2;SG;MASC
bawić,podochodziłyśmy,0.584053,V;PST;1;PL
bawić,będziemy umawiali,0.5331532,V;FUT;1;PL;MASC;HUM
bawić,będzie występował,0.5676005,V;FUT;3;SG;MASC
bawić,zabiłeś,0.8806409,V;PST;2;SG;MASC
bawić,drylują,0.6500707,V;PRS;3;PL
bawić,będziecie tajały,0.57060933,V;FUT;2;PL
bawić,trzaskam,0.51003325,V;PRS;1;SG
bawić,wyprasowali,0.5808672,V;PST;3;PL;MASC;HUM
bawić,wyłudzają,0.5823161,V;PRS;3;PL
bawić,będą wytryskiwali,0.60564077,V;FUT;3;PL;MASC;HUM
bawić,znajdowałyśmy,0.68602204,V;PST;1;PL
bawić,wynajmiemy,0.5737317,V;FUT;1;PL
bawić,nosiłyście,0.610042,V;PST;2;PL
bawić się,będzie dźwigał,0.5532386,V;FUT;3;SG;MASC
bawić się,poroniłem,0.6312623,V;PST;1;SG;MASC
bawić się,będziemy przesadzały,0.59229285,V;FUT;1;PL
bawić się,będzie gnił,0.57874185,V;FUT;3;SG;MASC
bawić się,liniał,0.541906,V;PST;3;SG;MASC
bawić się,zapaliłeś,0.60764885,V;PST;2;SG;MASC
bawić się,obiecywałyśmy,0.54186326,V;PST;1;PL
bawić się,będą ubóstwiały,0.5316231,V;FUT;3;PL
bawić się,zapłaciła,0.6414121,V;PST;3;SG;FEM
bawić się,obserwowałam,0.63791597,V;PST;1;SG;FEM
bawić się,zakazałem,0.58034074,V;PST;1;SG;MASC
bawić się,ziewało,0.6353938,V;PST;3;SG;NEUT
bawić się,będziemy znali,0.6491771,V;FUT;1;PL;MASC;HUM
bawić się,grzeszyłam,0.60855585,V;PST;1;SG;FEM
bawić się,będą żartowali,0.6073865,V;FUT;3;PL;MASC;HUM
bawić się,będzie rozwijała,0.5875692,V;FUT;3;SG;FEM
bawić się,będziesz wierzył,0.5981814,V;FUT;2;SG;MASC
bawić się,będziemy żyły,0.6194136,V;FUT;1;PL
bawić się,obaliło,0.5630429,V;PST;3;SG;NEUT
bawić się,będziesz gaworzyła,0.5662854,V;FUT;2;SG;FEM
bawić się,składałyście,0.58592856,V;PST;2;PL
bawić się,zachodziło,0.5815753,V;PST;3;SG;NEUT
bawić się,podniesiemy,0.5618377,V;FUT;1;PL
bawić się,zaprzeczyły,0.5484335,V;PST;3;PL
bawić się,pokazała,0.6084287,V;PST;3;SG;FEM
bawić się,będziecie wołali,0.6282679,V;FUT;2;PL;MASC;HUM
bawić się,badałeś,0.58788216,V;PST;2;SG;MASC
bawić się,będzie kradła,0.6497261,V;FUT;3;SG;FEM
bawić się,trąciłyśmy,0.60672915,V;PST;1;PL
bawić się,śledziliśmy,0.6179294,V;PST;1;PL;MASC;HUM
bawić się,będę kipiała,0.5535244,V;FUT;1;SG;FEM
bawić się,dobyło,0.5622612,V;PST;3;SG;NEUT
bębnić,zapierdalałeś,0.6166371,V;PST;2;SG;MASC
bębnić,będziesz mieszał,0.607306,V;FUT;2;SG;MASC
bębnić,cieką,0.6129939,V;PRS;3;PL
bębnić,będziecie powtarzały,0.57460994,V;FUT;2;PL
bębnić,siadacie,0.6304488,V;PRS;2;PL
bębnić,będziemy biegały,0.6335496,V;FUT;1;PL
bębnić,będziesz gorzała,0.58299345,V;FUT;2;SG;FEM
bębnić,opierdoliła,0.5626743,V;PST;3;SG;FEM
bębnić,gadało,0.64919895,V;PST;3;SG;NEUT
bębnić,pokrywaliście,0.6010382,V;PST;2;PL;MASC;HUM
bębnić,płynęliście,0.6546318,V;PST;2;PL;MASC;HUM
bębnić,zrozumiałyśmy,0.53199387,V;PST;1;PL
bębnić,mądrzyłeś,0.5953516,V;PST;2;SG;MASC
bębnić,abonujemy,0.6532096,V;PRS;1;PL
bębnić,sterczyłam,0.68460983,V;PST;1;SG;FEM
bębnić,bawi,0.6536734,V;PRS;3;SG
bębnić,będą śpieszyły,0.593959,V;FUT;3;PL
bębnić,będę słuchała,0.5379183,V;FUT;1;SG;FEM
bębnić,opuszczała,0.62618476,V;PST;3;SG;FEM
bębnić,bankrutowałem,0.6619919,V;PST;1;SG;MASC
bębnić,zburzyłaś,0.59258497,V;PST;2;SG;FEM
bębnić,będziecie unikali,0.553232,V;FUT;2;PL;MASC;HUM
bębnić,poronił,0.6345423,V;PST;3;SG;MASC
bębnić,okradałam,0.6260962,V;PST;1;SG;FEM
bębnić,będzie dźwigała,0.62224644,V;FUT;3;SG;FEM
bębnić,zaiwanimy,0.6044548,V;FUT;1;PL
bębnić,przeprowadzam,0.5715265,V;PRS;1;SG
bębnić,otrzymałaś,0.61141944,V;PST;2;SG;FEM
bębnić,przynosicie,0.6110945,V;PRS;2;PL
bębnić,złamałeś,0.5976108,V;PST;2;SG;MASC
bębnić,wyhaftujemy,0.5496543,V;FUT;1;PL
bębnić,będziesz gaworzył,0.61378175,V;FUT;2;SG;MASC
bełtać,otrzymujemy,0.5671627,V;PRS;1;PL
bełtać,przyjmowałeś,0.5973056,V;PST;2;SG;MASC
bełtać,gaworzyło,0.7031454,V;PST;3;SG;NEUT
bełtać,będziemy badali,0.54249024,V;FUT;1;PL;MASC;HUM
bełtać,będziesz poprzedzał,0.60409623,V;FUT;2;SG;MASC
bełtać,pochodziłyście,0.63834673,V;PST;2;PL
bełtać,spał,0.6630421,V;PST;3;SG;MASC
bełtać,będzie rozsadzała,0.5551999,V;FUT;3;SG;FEM
bełtać,połknęliście,0.6641225,V;PST;2;PL;MASC;HUM
bełtać,przypomnieli,0.63062423,V;PST;3;PL;MASC;HUM
bełtać,piszczała,0.70191664,V;PST;3;SG;FEM
bełtać,lezę,0.7223813,V;PRS;1;SG
bełtać,będziesz wybierała,0.58157283,V;FUT;2;SG;FEM
bełtać,będę sarkała,0.67355514,V;FUT;1;SG;FEM
bełtać,podkradałyśmy,0.6454293,V;PST;1;PL
bełtać,połykało,0.6851755,V;PST;3;SG;NEUT
bełtać,bankrutowała,0.6389505,V;PST;3;SG;FEM
bełtać,wynajmą,0.6087702,V;FUT;3;PL
bełtać,olałeś,0.6580881,V;PST;2;SG;MASC
bełtać,płaciła,0.6500898,V;PST;3;SG;FEM
bełtać,zmyślą,0.6504893,V;FUT;3;PL
bełtać,będą lizali,0.6129027,V;FUT;3;PL;MASC;HUM
bełtać,będzie rozmyślał,0.58262324,V;FUT;3;SG;MASC
bełtać,będziemy dźwigali,0.6357839,V;FUT;1;PL;MASC;HUM
bełtać,obiecamy,0.5601282,V;FUT;1;PL
bełtać,goliłam,0.6668473,V;PST;1;SG;FEM
bełtać,czułem,0.6312076,V;PST;1;SG;MASC
bełtać,medytuje,0.6100735,V;PRS;3;SG
bełtać,składali,0.6330753,V;PST;3;PL;MASC;HUM
bełtać,zamówimy,0.59179497,V;FUT;1;PL
bełtać,drażnimy,0.6425054,V;PRS;1;PL
bełtać,będzie żuł,0.6886895,V;FUT;3;SG;MASC
betonować,życzyły,0.5745776,V;PST;3;PL
betonować,będą zabijały,0.60479873,V;FUT;3;PL
betonować,będą konfigurowały,0.6924038,V;FUT;3;PL
betonować,będą strzelały,0.6285809,V;FUT;3;PL
betonować,tęsknicie,0.6027883,V;PRS;2;PL
betonować,będziecie czyścili,0.7032584,V;FUT;2;PL;MASC;HUM
betonować,skłamiesz,0.6300422,V;FUT;2;SG
betonować,odbuduje,0.7263691,V;FUT;3;SG
betonować,zbędziecie,0.6631507,V;FUT;2;PL
betonować,będziemy rozwijały,0.58995473,V;FUT;1;PL
betonować,lękali,0.66229063,V;PST;3;PL;MASC;HUM
betonować,będą kimali,0.60604036,V;FUT;3;PL;MASC;HUM
betonować,będziecie płynęli,0.6801363,V;FUT;2;PL;MASC;HUM
betonować,mulczujemy,0.6184466,V;PRS;1;PL
betonować,będą imponowały,0.66516876,V;FUT;3;PL
betonować,będzie odkrywała,0.6691451,V;FUT;3;SG;FEM
betonować,lutowaliście,0.77824855,V;PST;2;PL;MASC;HUM
betonować,zakochamy,0.5871462,V;FUT;1;PL
betonować,będzie posiadało,0.60303825,V;FUT;3;SG;NEUT
betonować,odbiorą,0.66498333,V;FUT;3;PL
betonować,kucali,0.6657512,V;PST;3;PL;MASC;HUM
betonować,będzie liniała,0.6605588,V;FUT;3;SG;FEM
betonować,będziecie doceniali,0.6080549,V;FUT;2;PL;MASC;HUM
betonować,skrzypią,0.6683994,V;PRS;3;PL
betonować,włączałyście,0.62970567,V;PST;2;PL
betonować,będzie rżał,0.5956148,V;FUT;3;SG;MASC
betonować,będziemy płaciły,0.59427077,V;FUT;1;PL
betonować,oszukały,0.6797,V;PST;3;PL
betonować,plułeś,0.674158,V;PST;2;SG;MASC
betonować,rozmyło,0.664186,V;PST;3;SG;NEUT
betonować,będzie ładowała,0.6808695,V;FUT;3;SG;FEM
betonować,diagnozujemy,0.650987,V;PRS;1;PL
biegać,pożądała,0.5715925,V;PST;3;SG;FEM
biegać,dręczyłyście,0.52906764,V;PST;2;PL
biegać,wracali,0.66389674,V;PST;3;PL;MASC;HUM
biegać,przekomarzałyście,0.6043985,V;PST;2;PL
biegać,będziecie kosili,0.59737974,V;FUT;2;PL;MASC;HUM
biegać,należeli,0.770515,V;PST;3;PL;MASC;HUM
biegać,gryzłaś,0.5918501,V;PST;2;SG;FEM
biegać,będę pełzał,0.55847275,V;FUT;1;SG;MASC
biegać,przeprowadzacie,0.65488803,V;PRS;2;PL
biegać,miauczaliście,0.5704731,V;PST;2;PL;MASC;HUM
biegać,będę kucał,0.548044,V;FUT;1;SG;MASC
biegać,będziemy nadużywali,0.54097074,V;FUT;1;PL;MASC;HUM
biegać,nazywa,0.8601548,V;PRS;3;SG
biegać,tyłaś,0.57982534,V;PST;2;SG;FEM
biegać,będę przypuszczał,0.5400084,V;FUT;1;SG;MASC
biegać,będę wiosłowała,0.5858492,V;FUT;1;SG;FEM
biegać,będziemy filmowały,0.5388308,V;FUT;1;PL
biegać,modlę,0.5427313,V;PRS;1;SG
biegać,sprawdziłaś,0.4837749,V;PST;2;SG;FEM
biegać,bębniła,0.70422506,V;PST;3;SG;FEM
biegać,telefonowali,0.6536641,V;PST;3;PL;MASC;HUM
biegać,będzie kręcił,0.5343321,V;FUT;3;SG;MASC
biegać,małpuje,0.6921644,V;PRS;3;SG
biegać,uciekałam,0.6300913,V;PST;1;SG;FEM
biegać,pobierze,0.5225764,V;FUT;3;SG
biegać,będą doprowadzali,0.5259734,V;FUT;3;PL;MASC;HUM
biegać,przepije,0.5357221,V;FUT;3;SG
biegać,plujecie,0.63683295,V;PRS;2;PL
biegać,pozwalali,0.6570666,V;PST;3;PL;MASC;HUM
biegać,wymusiłyście,0.56750244,V;PST;2;PL
biegać,będziesz pędziła,0.57868654,V;FUT;2;SG;FEM
biegać,będę pozostawał,0.6400516,V;FUT;1;SG;MASC
błądzić,będziemy refowali,0.60272884,V;FUT;1;PL;MASC;HUM
błądzić,będziemy przypominały,0.5070949,V;FUT;1;PL
błądzić,rozsadzała,0.59571534,V;PST;3;SG;FEM
błądzić,pokrywały,0.53586763,V;PST;3;PL
błądzić,będziemy wspominały,0.5001626,V;FUT;1;PL
błądzić,będzie sterczyło,0.58425003,V;FUT;3;SG;NEUT
błądzić,będziemy więźli,0.63450575,V;FUT;1;PL;MASC;HUM
błądzić,będziecie bronili,0.57943505,V;FUT;2;PL;MASC;HUM
błądzić,smutali,0.6322163,V;PST;3;PL;MASC;HUM
błądzić,będę ćpał,0.59501165,V;FUT;1;SG;MASC
błądzić,kimasz,0.61776644,V;PRS;2;SG
błądzić,siały,0.64374757,V;PST;3;PL
błądzić,drażnię,0.65548533,V;PRS;1;SG
błądzić,łudziły,0.65651083,V;PST;3;PL
błądzić,dupczymy,0.66702247,V;PRS;1;PL
błądzić,będą dokonywały,0.44122636,V;FUT;3;PL
błądzić,eksportujemy,0.59345275,V;PRS;1;PL
błądzić,denerwujecie,0.615792,V;PRS;2;PL
błądzić,obciążaliśmy,0.6420652,V;PST;1;PL;MASC;HUM
błądzić,będzie panowało,0.4723152,V;FUT;3;SG;NEUT
błądzić,słynęłyśmy,0.5634553,V;PST;1;PL
błądzić,kroi,0.6031623,V;PRS;3;SG
błądzić,będziecie ryczały,0.55215544,V;FUT;2;PL
błądzić,sarkaliście,0.68401366,V;PST;2;PL;MASC;HUM
błądzić,będę chrzciła,0.5620559,V;FUT;1;SG;FEM
błądzić,będziecie mordowali,0.5825877,V;FUT;2;PL;MASC;HUM
błądzić,wracałem,0.6793266,V;PST;1;SG;MASC
błądzić,będą pełzali,0.6342167,V;FUT;3;PL;MASC;HUM
błądzić,będzie pokazywało,0.4184146,V;FUT;3;SG;NEUT
błądzić,zaciążyłyśmy,0.6349021,V;PST;1;PL
błądzić,przeprosiłam,0.5694865,V;PST;1;SG;FEM
błądzić,będzie pamiętała,0.48163652,V;FUT;3;SG;FEM
