pivot,derivation,similarity,category,affix
wołać,wołacz,0.9703671,V:N,-acz
zapomnieć,zapominać,0.96262825,V:V,-ać
słońce,słonecznik,0.95325637,N:N,-nik
wiadomy,wiadomość,0.9226494,ADJ:N,-ość
konew,konewka,0.97503006,N:N,-ka
obiecać,obietnica,0.91550666,V:N,-nica
kolano,kolanowy,0.94037527,N:ADJ,-owy
kolor,kolorowy,0.9421254,N:ADJ,-owy
bordo,bordowy,0.95512897,N:ADJ,-owy
żółty,żółtawy,0.96829987,ADJ:ADJ,-awy
zielony,zielonkawy,0.94551766,ADJ:ADJ,-awy
niebieski,niebieskawy,0.9866886,ADJ:ADJ,-awy
szary,szarawy,0.94770354,ADJ:ADJ,-awy
biały,białawy,0.97242373,ADJ:ADJ,-awy
fioletowy,fioletowawy,0.98654073,ADJ:ADJ,-awy
pomarańczowy,pomarańczowawy,0.9835108,ADJ:ADJ,-awy
różowy,różowawy,0.9861724,ADJ:ADJ,-awy
czerwony,czerwonawy,0.9699099,ADJ:ADJ,-awy
czarny,czarnawy,0.9730236,ADJ:ADJ,-awy
brązowy,brązowawy,0.9123163,ADJ:ADJ,-awy
potomek,potomstwo,0.91224027,N:N,-stwo
południe,popołudnie,0.8781457,N:N,po-
tłumaczyć,tłumaczenie,0.8213743,V:N,-enie
truć,trucizna,0.9685759,V:N,-izna
planeta,planetka,0.94189984,N:N,-ka
tokarz,tokarka,0.95396626,N:N,-ka
kierować,kierowca,0.8563436,V:N,-ca
sterować,sterownik,0.83117056,V:N,-nik
palić,palacz,0.953116,V:N,-acz
więzić,więzienie,0.85350776,V:N,-enie
nagły,nagle,0.8718708,ADJ:ADV,-e
król,królestwo,0.93210196,N:N,-stwo
zdać,zdanie,0.90886873,V:N,-anie
butla,butelka,0.95490825,N:N,-ka
bieda,biedny,0.92110884,N:ADJ,-ny
pytać,pytanie,0.9609347,V:N,-anie
móc,możliwy,0.9112199,V:ADJ,-liwy
komora,komórka,0.9318084,N:N,-ka
bliski,blisko,0.89384305,ADJ:ADV,-o
pić,picie,0.9415673,V:N,-ie
Wikipedia,wikipedysta,0.8924328,N:N,-ysta
krzyż,krzyżówka,0.9116116,N:N,-ówka
chodzić,podchodzić,0.9134153,V:V,pod-
straż,strażak,0.97622645,N:N,-ak
przestrzec,przestrzegać,0.9409238,V:V,-ać
grać,gracz,0.92119765,V:N,-acz
księga,księgarnia,0.9688461,N:N,-arnia
duży,dużo,0.9464178,ADJ:ADV,-o
wytrysk,wytryskiwać,0.9271143,N:V,-iwać
kazać,pokazać,0.93460685,V:V,po-
brud,brudny,0.95693225,N:ADJ,-ny
szwagier,szwagierka,0.9834074,N:N,-ka
noc,nocny,0.9613641,N:ADJ,-ny
skory,skoro,0.8797226,ADJ:ADV,-o
padek,przypadek,0.88721365,N:N,przy-
badać,badanie,0.9113665,V:N,-anie
naleźć,znaleźć,0.95755875,V:V,z-
robić,zrobić,0.9613467,V:V,z-
waga,ważny,0.90805846,N:ADJ,-ny
Śląsk,śląski,0.8957966,N:ADJ,-i
spółka,społeczny,0.9053007,N:ADJ,-ny
sito,sitko,0.86966616,N:N,-ko
kawa,kawka,0.97545916,N:N,-ka
kopciuch,kopciuszek,0.9266546,N:N,-ek
cały,cało,0.9335765,ADJ:ADV,-o
miesiąc,miech,0.86887705,N:N,-ch
przymiot,przymiotnik,0.94379103,N:N,-nik
znaczyć,znaczenie,0.86077297,V:N,-enie
spoić,spójnik,0.9398234,V:N,-nik
mąż,męski,0.8793861,N:ADJ,-ski
stać,postać,0.8045462,V:V,po-
położyć,położenie,0.8518835,V:N,-enie
panew,panewka,0.9619446,N:N,-ka
imię,imieniny,0.8224223,N:N,-iny
urodzić,urodziny,0.91391844,V:N,-iny
nożyce,nożyczki,0.97811687,N:N,-ki
Walenty,walentynki,0.8941658,N:N,-ki
uwaga,uważny,0.8949419,N:ADJ,-ny
jeść,zjeść,0.9474106,V:V,z-
drukować,drukarnia,0.84534675,V:N,-arnia
druk,drukować,0.83696306,N:V,-ować
większy,większość,0.7823488,ADJ:N,-ość
tyrać,tyranie,0.87402815,V:N,-anie
kuchnia,kuchenka,0.9691087,N:N,-ka
łaźnia,łazienka,0.9843665,N:N,-ka
piwo,piwnica,0.94424164,N:N,-nica
sypiać,sypialnia,0.96146864,V:N,-alnia
prać,pralnia,0.96456563,V:N,-alnia
lód,lodówka,0.8724114,N:N,-ówka
suszyć,suszarka,0.93386716,V:N,-arka
polski,polszczyzna,0.8500803,ADJ:N,-yzna
jeść,jedzenie,0.9553575,V:N,-enie
stąpić,następny,0.88119584,ADJ:ADJ,na-
kwadrat,kwadratowy,0.92321867,N:ADJ,-owy
łączyć,wyłączyć,0.9531262,V:V,wy-
pleść,plotka,0.90820503,V:N,-ka
środa,środowisko,0.9400092,N:N,-owisko
niedźwiedź,niedźwiedzica,0.9536614,N:N,-ica
guz,guzik,0.9506632,N:N,-ik
kłąb,kłębek,0.97329533,N:N,-ek
szczęście,szczęśliwy,0.95503473,N:ADJ,-liwy
kopnąć,kopnięcie,0.9491535,V:N,-ęcie
codzienny,codziennie,0.8860105,ADJ:ADV,-ie
płaski,płaszczyzna,0.9590773,ADJ:N,-yzna
strzała,strzałka,0.9748871,N:N,-ka
pocałować,pocałunek,0.9447024,V:N,-unek
pies,psica,0.8509874,N:N,-ica
kanapa,kanapka,0.9731589,N:N,-ka
wykrzyknąć,wykrzyknik,0.9436401,V:N,-nik
biskup,arcybiskup,0.8045641,N:N,arcy-
sprawiedliwy,sprawiedliwość,0.90959483,ADJ:N,-ość
sport,sportowiec,0.85521746,N:N,-owiec
otyły,otyłość,0.9560785,ADJ:N,-ość
model,modelka,0.90994227,N:N,-ka
mrówa,mrowisko,0.9144264,N:N,-isko
sznur,sznurek,0.96920764,N:N,-ek
waliza,walizka,0.9894501,N:N,-ka
ostać,zostać,0.8950539,V:V,z-
student,studentka,0.9431025,N:N,-ka
zapalić,zapalenie,0.92042065,V:N,-enie
złoto,złotnik,0.7399578,N:N,-nik
spoić,spojówka,0.88363457,V:N,-ówka
młody,młodość,0.95169044,ADJ:N,-ość
ssać,ssak,0.96212137,V:N,-ak
waga,ważka,0.92230237,N:N,-ka
ława,ławka,0.95542884,N:N,-ka
jaszczur,jaszczurka,0.9808141,N:N,-ka
nowy,nowość,0.8564168,ADJ:N,-ość
przewodzić,przewodnik,0.93357843,V:N,-nik
ogień,ognisko,0.92882514,N:N,-isko
poświęcić,poświęcenie,0.89088684,V:N,-enie
piosenka,piosenkarz,0.8457004,N:N,-arz
popiół,popielniczka,0.94710153,N:N,-niczka
budować,odbudować,0.9573661,V:V,od-
siny,sinica,0.89867103,ADJ:N,-ica
koszyk,koszykówka,0.9266645,N:N,-ówka
wielki,wielkość,0.8683214,ADJ:N,-ość
szczery,szczerość,0.9714498,ADJ:N,-ość
kapłan,kapłaństwo,0.9094799,N:N,-stwo
kłamać,kłamstwo,0.9559762,V:N,-stwo
wojsko,wojskowy,0.90810657,N:ADJ,-owy
przeszły,przeszłość,0.94195557,ADJ:N,-ość
męczyć,męczennik,0.90012306,V:N,-nik
pała,pałka,0.94496596,N:N,-ka
lobby,lobbista,0.8683406,N:N,-ista
zamknąć,zamknięty,0.89934486,V:ADJ,-ty
nuda,nudny,0.94194263,N:ADJ,-ny
akuszer,akuszerka,0.9769692,N:N,-ka
bóg,bożnica,0.91070217,N:N,-nica
dół,dolny,0.8776105,N:ADJ,-ny
góra,górny,0.92390025,N:ADJ,-ny
ogród,ogrodnik,0.93536764,N:N,-nik
opieka,opiekun,0.9806064,N:N,-un
wdowa,wdowiec,0.87072086,N:N,-iec
Estonia,estoński,0.83966696,N:ADJ,-ski
Węgry,węgierski,0.88864744,N:ADJ,-ski
Łotwa,łotewski,0.861746,N:ADJ,-ski
Kanton,kantoński,0.7998814,N:ADJ,-ski
Stalin,stalinista,0.89453346,N:N,-ista
wodny,podwodny,0.9602307,ADJ:ADJ,pod-
grzeczny,niegrzeczny,0.96230626,ADJ:ADJ,nie-
indoeuropejski,praindoeuropejski,0.979922,ADJ:ADJ,pra-
erotyka,erotyczny,0.923803,N:ADJ,-yczny
szyba,szybka,0.9320912,N:N,-ka
zmęczyć,zmęczony,0.916007,V:ADJ,-ony
ciekać,ciekawy,0.94393533,V:ADJ,-awy
ciekawy,nieciekawy,0.9497911,ADJ:ADJ,nie-
prawidło,prawidłowy,0.96661574,N:ADJ,-owy
król,królik,0.94957197,N:N,-ik
podróż,podróżować,0.93463993,N:V,-ować
piękny,piękno,0.97916055,ADJ:N,-o
dupa,dupek,0.93245083,N:N,-ek
próba,próbować,0.9198049,N:V,-ować
niepodległy,niepodległość,0.8732281,ADJ:N,-ość
golf,golfista,0.8926651,N:N,-ista
polecić,polecać,0.9860507,V:V,-ać
iść,wejść,0.9604167,V:V,w-
kupić,kupować,0.8414387,V:V,-ować
iść,wyjść,0.94461787,V:V,wy-
gamrat,gach,0.938261,N:N,-ch
dżudoka,dżudoczka,0.9819986,N:N,-ka
Szwed,Szwedka,0.97102046,N:N,-ka
głęboki,głęboko,0.9805958,ADJ:ADV,-o
zaprosić,zapraszać,0.9625933,V:V,-ać
ciężar,ciężarówka,0.958192,N:N,-ówka
pomnieć,zapomnieć,0.970216,V:V,za-
Ukraina,ukraiński,0.8321047,N:ADJ,-ski
wolny,wolność,0.91411805,ADJ:N,-ość
zwykły,zwykle,0.89176726,ADJ:ADV,-e
metr,centymetr,0.86740834,N:N,centy-
leń,lenistwo,0.91924626,N:N,-stwo
śmieci,śmieciarka,0.9373335,N:N,-arka
kopać,koparka,0.9597516,V:N,-arka
lew,lwica,0.94862235,N:N,-ica
wiśnia,wiśniowy,0.96593755,N:ADJ,-owy
ciągnąć,ciągnik,0.92457026,V:N,-ik
taksa,taksówka,0.89694226,N:N,-ówka
zmienić,zmieniać,0.9242533,V:V,-ać
optymista,optymistka,0.95600617,N:N,-ka
pesymista,pesymistka,0.9465624,N:N,-ka
jadać,jadalny,0.9228865,V:ADJ,-alny
jadalny,niejadalny,0.9304543,ADJ:ADJ,nie-
Białoruś,białoruski,0.90566754,N:ADJ,-ski
narodowy,narodowość,0.8638472,ADJ:N,-ość
tajemny,tajemnica,0.95155996,ADJ:N,-ica
wieść,powieść,0.8445979,V:V,po-
naprawić,naprawiać,0.98227227,V:V,-ać
iść,przyjść,0.92866516,V:V,przy-
zarobić,zarabiać,0.90818685,V:V,-ać
ostrzec,ostrzegać,0.9433571,V:V,-ać
różny,różnica,0.93887866,ADJ:N,-ica
żebrać,żebrak,0.94271666,V:N,-ak
szantaż,szantażować,0.9165134,N:V,-ować
Indonezja,indonezyjski,0.87258404,N:ADJ,-ski
Bretania,bretoński,0.86267185,N:ADJ,-ski
zająć,zajęty,0.88885593,V:ADJ,-ęty
dym,dymnica,0.90149236,N:N,-nica
przetaczać,przetacznik,0.93560404,V:N,-nik
len,lnica,0.89688396,N:N,-ica
pisać,napisać,0.9538583,V:V,na-
taniec,tańczyć,0.92877316,N:V,-yć
zacząć,zaczynać,0.95663786,V:V,-ać
żaba,żabka,0.97267437,N:N,-ka
ryba,rybka,0.95898676,N:N,-ka
niedźwiedź,niedźwiadek,0.968785,N:N,-ek
rzepa,rzepak,0.9657317,N:N,-ak
obuwie,obuwik,0.9635382,N:N,-ik
pole,polować,0.87944967,N:V,-ować
praca,pracownik,0.85634184,N:N,-ownik
przesadzić,przesadzać,0.9917123,V:V,-ać
dąb,dębik,0.965957,N:N,-ik
wiąz,wiązówka,0.939881,N:N,-ówka
złość,złośliwy,0.9256407,N:ADJ,-liwy
ograniczyć,ograniczać,0.9029339,V:V,-ać
gniazdo,gniazdko,0.9455059,N:N,-ko
gryźć,gryzoń,0.9395903,V:N,-oń
budzić,budzik,0.96909696,V:N,-ik
puszcza,puszczyk,0.959181,N:N,-yk
obiecać,obiecywać,0.9800332,V:V,-ywać
wrócić,wracać,0.97884583,V:V,-ać
smak,smakować,0.91061234,N:V,-ować
tęcza,tęczówka,0.95582426,N:N,-ówka
róg,rogówka,0.8930019,N:N,-ówka
żyć,przeżyć,0.9667574,V:V,prze-
razić,obrazić,0.9553686,V:V,ob-
jąć,wziąć,0.9124835,V:V,wz-
buchać,wybuchać,0.85036564,V:V,wy-
dychać,oddychać,0.9379275,V:V,od-
mordować,zamordować,0.9064338,V:V,za-
maska,maskować,0.93039817,N:V,-ować
marny,marnować,0.9561042,ADJ:V,-ować
dać,dodać,0.91178983,V:V,do-
dawać,dodawać,0.952862,V:V,do-
soczewica,soczewka,0.9695403,N:N,-ka
wosk,woskówka,0.93897116,N:N,-ówka
opisać,opisywać,0.9419023,V:V,-ywać
wyspa,półwysep,0.9237336,N:N,pół-
używać,nadużywać,0.94169295,V:V,nad-
trawa,trawnik,0.9530648,N:N,-nik
kolej,kolejowy,0.8199808,N:ADJ,-owy
kłamać,kłamca,0.9689548,V:N,-ca
łatwy,łatwość,0.9360908,ADJ:N,-ość
całkowity,całkowicie,0.90708226,ADJ:ADV,-ie
cały,całość,0.8937107,ADJ:N,-ość
słoń,słoniowy,0.95049435,N:ADJ,-owy
użytkować,użytkownik,0.88549894,V:N,-nik
konieczny,koniecznie,0.9134144,ADJ:ADV,-ie
lato,nastolatek,0.85890913,N:N,-ek
elektryczny,elektryczność,0.9309256,ADJ:N,-ość
róg,koziorożec,0.90946096,N:N,-ec
książę,księstwo,0.8208661,N:N,-stwo
pieśń,piosenka,0.88915366,N:N,-enka
rudy,rudzik,0.9584129,ADJ:N,-ik
prosić,prośba,0.8787508,V:N,-ba
szachowy,szachownica,0.91704786,ADJ:N,-nica
miecz,mieczyk,0.97944,N:N,-yk
stać,wstać,0.91131085,V:V,w-
straż,strażnik,0.96101695,N:N,-nik
puch,puszysty,0.91657907,N:ADJ,-ysty
jajeczny,jajecznica,0.95261943,ADJ:N,-ica
atrakcja,atrakcyjny,0.92799777,N:ADJ,-ny
palić,palenie,0.9091583,V:N,-enie
odrodzić,odradzać,0.9550798,V:V,-ać
dokonać,dokonywać,0.8554947,V:V,-ywać
konać,dokonać,0.94693047,V:V,do-
przyprawić,przyprawiać,0.95300853,V:V,-ać
droga,drogowy,0.8256588,N:ADJ,-owy
ciepły,ciepło,0.961017,ADJ:ADV,-o
przedać,sprzedać,0.85573024,V:V,s-
fałsz,fałszywy,0.9275642,N:ADJ,-ywy
szary,szarość,0.94380736,ADJ:N,-ość
padać,spadać,0.9785479,V:V,s-
ukryć,ukrywać,0.9772158,V:V,-ywać
sława,sławny,0.90061396,N:ADJ,-ny
prawda,prawdziwy,0.94229406,N:ADJ,-iwy
dym,dymić,0.92760485,N:V,-ić
zebrać,zbierać,0.9169542,V:V,-ać
kołysać,kołysanka,0.97165006,V:N,-anka
Londyn,londyński,0.8627313,N:ADJ,-ski
łopata,łopatka,0.982837,N:N,-ka
wyłączyć,wyłącznik,0.89260167,V:N,-nik
lód,lodowiec,0.88738114,N:N,-owiec
mrzeć,umrzeć,0.9467342,V:V,u-
kazać,zakazać,0.94085234,V:V,za-
pozwolić,pozwalać,0.94614416,V:V,-ać
chorować,zachorować,0.8778433,V:V,za-
wnuczka,prawnuczka,0.9676372,N:N,pra-
łgać,łgarz,0.9730822,V:N,-arz
