pivot,inflection,P-I similarity
bawić,bawiło,0.5622477488878553
bawić,bawił,0.6286490416632938
bawić,bawiły,0.6468692715506833
bawić,bawimy,0.6392726247016794
bawić,bawisz,0.5851375327944279
bawić,bawi,0.6487590349917652
bębnić,bębnią,0.4868329752398388
bębnić,bębnię,0.4627765677370016
bębnić,bębniła,0.4702921535527893
bębnić,bębnili,0.43302538962913895
bębnić,bębniło,0.39508176634189796
bębnić,bębnił,0.5623700999585669
bębnić,bębniły,0.45160208391925705
bębnić,bębnimy,0.35539127254652947
bębnić,bębnisz,0.46059380002522965
bębnić,bębni,0.4988626643998544
bełtać,bełtają,0.5898149696619014
bełtać,bełtało,0.5426491091003416
bełtać,bełtał,0.513841707472907
bełtać,bełtam,0.5519079254065734
bełtać,bełtasz,0.5440636312090193
bełtać,bełta,0.41573996573892136
betonować,betonowali,0.5332541560086478
betonować,betonował,0.3217031510656676
betonować,betonują,0.5360303737741057
betonować,betonujemy,0.5884022838244559
betonować,betonuje,0.44634814092372355
biegać,biegacie,0.4571555033676674
biegać,biegają,0.6423073935992457
biegać,biegała,0.6078692263100132
biegać,biegali,0.6279640615239294
biegać,biegało,0.5481146272104602
biegać,biegał,0.6879451231921433
biegać,biegały,0.6039836909018343
biegać,biegam,0.6368292348219634
biegać,biegamy,0.5564234769128678
biegać,biegasz,0.5711211000499272
biegać,biega,0.5615547768314516
błądzić,błądzą,0.4730640176731983
błądzić,błądzę,0.4715361149214793
błądzić,błądzicie,0.3721294514607739
błądzić,błądziła,0.4442008479511088
błądzić,błądzili,0.4874813978760649
błądzić,błądziło,0.4172643617729076
błądzić,błądził,0.5402170118419021
błądzić,błądziły,0.38068231700070476
błądzić,błądzimy,0.4682957259924716
błądzić,błądzisz,0.39456446622961794
błądzić,błądzi,0.4842335719199594
bluzgać,bluzgacie,0.43669216901566743
bluzgać,bluzgają,0.3931387481265065
bluzgać,bluzgała,0.3847530278917133
bluzgać,bluzgali,0.36365816844789567
bluzgać,bluzgało,0.39654199226438946
bluzgać,bluzgał,0.5261174156707041
bluzgać,bluzgały,0.18027775931113865
bluzgać,bluzgam,0.42313642175493094
bluzgać,bluzgamy,0.4200079746005323
bluzgać,bluzgasz,0.5377996823618738
bluzgać,bluzga,0.5168496058455614
błyskać,błyskają,0.5050280991215691
błyskać,błyskała,0.5036634317345641
błyskać,błyskali,0.379307531904405
błyskać,błyskało,0.4515523913675499
błyskać,błyskał,0.47615913683578426
błyskać,błyskały,0.46274397269512724
błyskać,błyskam,0.4785549383910046
błyskać,błyskamy,0.4803045133823177
błyskać,błyskasz,0.5578515696314642
błyskać,błyska,0.5276402247269162
bredzić,bredzą,0.5268968181102216
bredzić,bredzę,0.45537148994196786
bredzić,bredzicie,0.49358017069767446
bredzić,bredziła,0.4173712019201329
bredzić,bredzili,0.4594043990808441
bredzić,bredził,0.5454954257207115
bredzić,bredziły,0.4040033633130442
bredzić,bredzimy,0.4484059586324589
bredzić,bredzisz,0.5697899392667896
bredzić,bredzi,0.6154983595856122
brodzić,brodzą,0.5933196583451118
brodzić,brodzę,0.5234000373578075
brodzić,brodziła,0.5706843909985577
brodzić,brodzili,0.5980612832555311
brodzić,brodziło,0.5711616749859272
brodzić,brodził,0.5109237114467536
brodzić,brodziły,0.5523788429814412
brodzić,brodzimy,0.6133744743246226
brodzić,brodzisz,0.2946935447271557
brodzić,brodzi,0.5494252099368226
broić,broiła,0.5300923628443479
broić,broili,0.4514837418809323
broić,broił,0.4652544839236392
broić,broiły,0.410077962004059
broić,broimy,0.42446118550492984
broić,broisz,0.49403259365646646
broić,broi,0.48580114678547326
broić,broją,0.4067233496799615
broić,broję,0.4921605178962549
bronić,bronią,0.428093978238109
bronić,bronicie,0.4663257594069422
bronić,bronię,0.5480458777660322
bronić,broniła,0.6516478098425221
bronić,bronili,0.661452148398836
bronić,broniło,0.591527728125866
bronić,bronił,0.6302575097521332
bronić,broniły,0.5858379081681414
bronić,bronimy,0.6197974702926182
bronić,bronisz,0.5047094352379355
bronić,broni,0.3434920644872317
brudzić,brudzą,0.5004818748625277
brudzić,brudzę,0.5473222468622814
brudzić,brudziła,0.5222767278231624
brudzić,brudzili,0.5047567653785755
brudzić,brudziło,0.4471842570908259
brudzić,brudził,0.5104659682672007
brudzić,brudziły,0.5293212053755343
brudzić,brudzimy,0.5221813796572606
brudzić,brudzisz,0.4072902968895935
brudzić,brudzi,0.502228373564264
brzęczeć,brzęczała,0.48270494364701555
brzęczeć,brzęczało,0.5225082851708238
brzęczeć,brzęczał,0.5613413410705319
brzęczeć,brzęczały,0.4954260313482528
brzęczeć,brzęczą,0.4995926609875364
brzęczeć,brzęczę,0.4140187429150268
brzęczeć,brzęczysz,0.36562560163338187
brzęczeć,brzęczy,0.5292020474073371
buchać,buchają,0.5191033272218101
buchać,buchała,0.35007766412132024
buchać,buchali,0.31215053525952174
buchać,buchało,0.38712530627060193
buchać,buchał,0.6111508104311912
buchać,buchały,0.4150778989603594
buchać,bucha,0.4402971441965342
budzić,budzą,0.6849114277862636
budzić,budzę,0.3512642091272543
budzić,budzicie,0.3670920696109099
budzić,budziła,0.688866450047498
budzić,budzili,0.5346551462069576
budzić,budziło,0.6070580872272238
budzić,budził,0.6701220460519483
budzić,budziły,0.6650742084330883
budzić,budzimy,0.3488630888722881
budzić,budzisz,0.2681474346670607
budzić,budzi,0.7580016637023806
burzyć,burzą,0.3789279178669852
burzyć,burzę,0.24149403881217946
burzyć,burzycie,0.39524457662849766
burzyć,burzyła,0.4460053311394585
burzyć,burzyli,0.5243754868895979
burzyć,burzyło,0.4773073256500471
burzyć,burzył,0.5251688223497167
burzyć,burzyły,0.4782617613527773
burzyć,burzymy,0.49312774502431345
burzyć,burzysz,0.4413572404506818
burzyć,burzy,0.3533591179679406
bywać,bywacie,0.37584184431440826
bywać,bywają,0.2980354173702743
bywać,bywała,0.4781760552694574
bywać,bywali,0.5549775549572219
bywać,bywało,0.3247431544560997
bywać,bywał,0.6192769397944272
bywać,bywały,0.3355167386336544
bywać,bywam,0.5834091368659545
bywać,bywamy,0.4345507416993424
bywać,bywasz,0.4931139972565385
bywać,bywa,0.30772138460427056
całować,całowała,0.6018575230111273
całować,całowali,0.5870040571490428
całować,całowało,0.49311506188057963
całować,całował,0.6213071890934045
całować,całowały,0.5521224587927797
całować,całują,0.4428042622163897
całować,całujecie,0.4510643555513417
całować,całujemy,0.48725488891875157
całować,całujesz,0.5085128999765698
całować,całuję,0.4688050265793222
całować,całuje,0.5790760616825776
cedzić,cedzą,0.40078109305036924
cedzić,cedzę,0.5644507232909335
cedzić,cedziła,0.5768584995050879
cedzić,cedzili,0.4319964626598056
cedzić,cedziło,0.31583351172538143
cedzić,cedził,0.4944560608183236
cedzić,cedziły,0.5870126904090129
cedzić,cedzimy,0.4715529000192401
cedzić,cedzisz,0.44414773712489297
cedzić,cedzi,0.4153789608193734
cenić,cenią,0.585830080911665
cenić,cenicie,0.43786318373685584
cenić,cenię,0.5756980643175443
cenić,ceniła,0.5153660104650379
cenić,cenili,0.5924694414364233
cenić,ceniło,0.47564805540357713
cenić,cenił,0.5618373624724777
cenić,ceniły,0.49518098868139493
cenić,cenimy,0.5734657039738869
cenić,cenisz,0.5590675144973234
cenić,ceni,0.5692058220659644
chadzać,chadzacie,0.3606437105637169
chadzać,chadzają,0.5233728408127131
chadzać,chadzała,0.5055236467810221
chadzać,chadzali,0.5608499707721181
chadzać,chadzało,0.4415631790732928
chadzać,chadzał,0.5732996483414973
chadzać,chadzały,0.4505262752027557
chadzać,chadzam,0.5501885041673398
chadzać,chadzamy,0.4567482916189236
chadzać,chadzasz,0.46699421041628286
chadzać,chadza,0.5897500186325321
charkać,charkał,0.6201238822089202
charkać,charkasz,0.5065103866383384
charkać,charka,0.44626484017340906
chcieć,chcą,0.48844550612803017
chcieć,chcecie,0.48924175133130965
chcieć,chcemy,0.4317058346764362
chcieć,chcesz,0.4862838192040816
chcieć,chcę,0.45123099713135373
chcieć,chce,0.4919232157168223
chcieć,chciała,0.41259910987463577
chcieć,chciało,0.45437629479412056
chcieć,chciał,0.43648508834022115
chcieć,chciały,0.3960763272507293
chcieć,chcieli,0.4704804814479422
chłeptać,chłeptała,0.666933308837875
chłeptać,chłeptali,0.5708657333013385
chłeptać,chłeptał,0.6037640261424596
chłeptać,chłeptały,0.657448196530017
chować,chowacie,0.5453054388495974
chować,chowają,0.6128302127625121
chować,chowała,0.5712146152804908
chować,chowali,0.6361452027512039
chować,chowało,0.49015331822661046
chować,chował,0.6179313035243212
chować,chowały,0.5142735942737983
chować,chowam,0.5508249183089933
chować,chowamy,0.5528016207691552
chować,chowasz,0.48526157676227033
chować,chowa,0.609650228777823
chronić,chronią,0.6673576800016745
chronić,chronicie,0.46506327985231566
chronić,chronię,0.47084143294758096
chronić,chroniła,0.6323177633516383
chronić,chronili,0.5813458838165773
chronić,chroniło,0.6591434231313009
chronić,chronił,0.6752632976839911
chronić,chroniły,0.6561782601486509
chronić,chronimy,0.6410334828897303
chronić,chronisz,0.4975459040210386
chronić,chroni,0.6999997072651627
chrzcić,chrzcicie,0.5471871677915834
chrzcić,chrzciła,0.45826197618255615
chrzcić,chrzcili,0.5499726184923749
chrzcić,chrzciło,0.42209131839571357
chrzcić,chrzcił,0.6148663858219511
chrzcić,chrzciły,0.4437470159634356
chrzcić,chrzcimy,0.49334150081731054
chrzcić,chrzcisz,0.4387923155302631
chrzcić,chrzci,0.6056800418271475
chrzcić,chrzczą,0.5468808732912251
chrzcić,chrzczę,0.4271176872986413
chwalić,chwalą,0.5010471388946838
chwalić,chwalę,0.4905773631131978
chwalić,chwalicie,0.35889219475360323
chwalić,chwaliła,0.4449643897876753
chwalić,chwalili,0.461564570915067
chwalić,chwaliło,0.423294704230887
chwalić,chwalił,0.5188422502435426
chwalić,chwaliły,0.4158911795653616
chwalić,chwalimy,0.5704430106256964
chwalić,chwalisz,0.43364086965708526
chwalić,chwali,0.5248243615763097
chwiać,chwiała,0.44555336322604666
chwiać,chwiali,0.38552000010748144
chwiać,chwiało,0.5110709881557084
chwiać,chwiał,0.525311673891243
chwiać,chwiały,0.4367968521691007
chwiać,chwieją,0.45730037453211503
chwiać,chwiejemy,0.4220915148133636
chwiać,chwiejesz,0.3828530249495402
chwiać,chwieję,0.4026484845613236
chwiać,chwieje,0.5575807065775509
ciec,ciecze,0.23467572354228605
ciec,cieką,0.27110336968852755
ciec,ciekła,0.32824566686872947
ciec,ciekli,0.17468184729188585
ciec,ciekło,0.38421833799095784
ciec,ciekł,0.3529401528492986
ciec,ciekły,0.3378704329085761
cofać,cofacie,0.2873620805493282
cofać,cofają,0.46376525616971587
cofać,cofała,0.5507709478716989
cofać,cofali,0.4690268317125901
cofać,cofało,0.48945984898638417
cofać,cofał,0.651907677815549
cofać,cofały,0.5101299064026923
cofać,cofam,0.3750219806093309
cofać,cofamy,0.544415848873109
cofać,cofasz,0.4589605887457171
cofać,cofa,0.5714367381249773
ćpać,ćpacie,0.512098582227788
ćpać,ćpają,0.48857291448249096
ćpać,ćpała,0.4375382522113467
ćpać,ćpali,0.4820439934292766
ćpać,ćpało,0.42068200858994875
ćpać,ćpał,0.5209745529451411
ćpać,ćpały,0.32450799864911195
ćpać,ćpam,0.5168415530200356
ćpać,ćpamy,0.41633949058748576
ćpać,ćpasz,0.4784806463539861
ćpać,ćpa,0.5675875415774312
cudzołożyć,cudzołożą,0.3840610282040713
cudzołożyć,cudzołożyła,0.40077082072714654
cudzołożyć,cudzołożyli,0.36513590091634085
cudzołożyć,cudzołożył,0.489852868838232
cudzołożyć,cudzołożyły,0.3263948334196971
cudzołożyć,cudzołożymy,0.3981181308728525
cudzołożyć,cudzołożysz,0.5977916645444278
cudzołożyć,cudzołoży,0.3592930577565343
ćwiczyć,ćwiczą,0.6759840192612194
ćwiczyć,ćwiczę,0.6299900297742876
ćwiczyć,ćwiczycie,0.5488413728324681
ćwiczyć,ćwiczyła,0.6372768055428252
ćwiczyć,ćwiczyli,0.6429176437912608
ćwiczyć,ćwiczyło,0.5721207399698462
ćwiczyć,ćwiczył,0.6590116150396659
ćwiczyć,ćwiczyły,0.6193416412640624
ćwiczyć,ćwiczymy,0.6414695408321146
ćwiczyć,ćwiczysz,0.5436672658112736
ćwiczyć,ćwiczy,0.6690198935064579
cytować,cytowała,0.549590565829063
cytować,cytowali,0.4096638353199642
cytować,cytowało,0.4432814335118128
cytować,cytował,0.6722862716176298
cytować,cytowały,0.3826763564233431
cytować,cytują,0.5116144092306572
cytować,cytujecie,0.5020771601826488
cytować,cytujemy,0.4858519429045718
cytować,cytujesz,0.6399369040662175
cytować,cytuję,0.5071186608687166
cytować,cytuje,0.5552181743131682
czaić,czaicie,0.22965538715338762
czaić,czaiła,0.4593589671265077
czaić,czaili,0.4299246206758277
czaić,czaiło,0.48062443444337344
czaić,czaił,0.5025167821576195
czaić,czaiły,0.4711572987765835
czaić,czaimy,0.3909726971434837
czaić,czaisz,0.32002166245367114
czaić,czai,0.5737658301157365
czaić,czają,0.5435230652237066
czaić,czaję,0.18773700815244365
czekać,czekacie,0.5340073678134
czekać,czekają,0.6090330820709549
czekać,czekała,0.6144180636993826
czekać,czekałem,0.4597467673792943
czekać,czekali,0.6859402677519408
czekać,czekało,0.5790525979679094
czekać,czekał,0.6719367629298868
czekać,czekały,0.5631447964930524
czekać,czekam,0.5527535282800687
czekać,czekamy,0.5311942400684666
czekać,czekasz,0.5475231256287938
czekać,czeka,0.5468539037632679
czerpać,czerpała,0.6872168879702314
czerpać,czerpali,0.6849874000460235
czerpać,czerpało,0.6089688275587039
czerpać,czerpał,0.6764287666067746
czerpać,czerpały,0.6567921667565388
czerpać,czerpią,0.6863570284904572
czerpać,czerpiecie,0.5858291691638083
czerpać,czerpiemy,0.647542814995194
czerpać,czerpiesz,0.5715595300278261
czerpać,czerpię,0.6075181607966638
czerpać,czerpie,0.6843984610304297
czesać,czesała,0.4957006619326565
czesać,czesali,0.46578540935992285
czesać,czesało,0.4505629095057051
czesać,czesał,0.5064938939542668
czesać,czesały,0.4765260731839318
czesać,czeszą,0.4395778194048805
czesać,czeszemy,0.5139024666121087
czesać,czeszesz,0.48416211103864204
czesać,czeszę,0.5117129133078849
czesać,czesze,0.4948420200701187
czeznąć,czeźnie,0.5581825662560504
czuć,czują,0.6682104243826665
czuć,czujecie,0.562521841163179
czuć,czujemy,0.6580264352688058
czuć,czujesz,0.6078398621062974
czuć,czuję,0.661155982547535
czuć,czuje,0.6875164390480164
czuć,czuła,0.6105794190772634
czuć,czuli,0.6816113922832508
czuć,czuło,0.5992835599695385
czuć,czuł,0.6621907718276303
czuć,czuły,0.4834940326530792
czynić,czynią,0.5637174218353525
czynić,czynicie,0.495765594925758
czynić,czynię,0.555426213150686
czynić,czyniła,0.5013418712722473
czynić,czynili,0.5881717838233875
czynić,czyniło,0.3476101448438511
czynić,czynił,0.6218295001829589
czynić,czyniły,0.4342782652798616
czynić,czynimy,0.6004573319883696
czynić,czynisz,0.5520934403014908
czynić,czyni,0.4676436108461437
czyścić,czyścicie,0.4683178403760089
czyścić,czyściła,0.496821980869118
czyścić,czyścili,0.5551588367457438
czyścić,czyściło,0.5038766368096118
czyścić,czyścił,0.557804183665061
czyścić,czyściły,0.486704062571093
czyścić,czyścimy,0.6201855800903666
czyścić,czyścisz,0.4852209493133931
czyścić,czyści,0.5649105529187163
czyścić,czyszczą,0.5469030219370944
czyścić,czyszczę,0.5366113545768281
czytać,czytacie,0.4956235835629932
czytać,czytają,0.6586211177233154
czytać,czytała,0.5959488054638953
czytać,czytali,0.5767270540243712
czytać,czytało,0.5745971688716682
czytać,czytał,0.619875753852962
czytać,czytały,0.5198262379910041
czytać,czytam,0.6175147534327772
czytać,czytamy,0.2296032340168901
czytać,czytasz,0.5984220300131439
czytać,czyta,0.6341287740761147
dać,dacie,0.32066205919513713
dać,dadzą,0.6279739925752656
dać,dała,0.6121088168415255
dać,dali,0.622371346913825
dać,dało,0.48407101332543334
dać,dał,0.647480223032069
dać,dały,0.5217308004388893
dać,dam,0.5371542327191782
dać,damy,0.4488551938004117
dać,dasz,0.5838396258282148
dać,da,0.33108960613783767
dąsać,dąsają,0.4198721925139788
dąsać,dąsała,0.369422388968202
dąsać,dąsali,0.3946282443294735
dąsać,dąsał,0.4704833995588922
dąsać,dąsam,0.3994533248470872
dąsać,dąsamy,0.44109468581229927
dąsać,dąsasz,0.41143587010024774
dąsać,dąsa,0.46754638063414444
dawać,dają,0.6063856591288105
dawać,dajecie,0.594417661009426
dawać,dajemy,0.6120348119634478
dawać,dajesz,0.6026814704912687
dawać,daję,0.6429765651132221
dawać,daje,0.5559886420140517
dawać,dawała,0.6184759991571667
dawać,dawali,0.6358817622190761
dawać,dawało,0.4952559736346691
dawać,dawał,0.6373049017316889
dawać,dawały,0.5799332856100315
dbać,dbacie,0.5520330737917445
dbać,dbają,0.7147926184555959
dbać,dbała,0.6725146340540641
dbać,dbali,0.6382267241370548
dbać,dbało,0.5983258828607215
dbać,dbał,0.6748466391956606
dbać,dbały,0.6751090332395782
dbać,dbam,0.6390593415995202
dbać,dbamy,0.7273670391569959
dbać,dbasz,0.5770546310977402
dbać,dba,0.7098819776231069
dedykować,dedykowała,0.522768757581649
dedykować,dedykowali,0.5396360104765816
dedykować,dedykowało,0.4573558926391249
dedykować,dedykował,0.6177498271194655
dedykować,dedykowały,0.47688974435887754
dedykować,dedykują,0.49216856555706423
dedykować,dedykujecie,0.515560170763484
dedykować,dedykujemy,0.5661160470786518
dedykować,dedykujesz,0.46769432334978567
dedykować,dedykuję,0.615728149098637
dedykować,dedykuje,0.5478133853409362
dementować,dementowała,0.4400987984205902
dementować,dementowali,0.4313435080866982
dementować,dementowało,0.4694588157282682
dementować,dementował,0.5190572118703091
dementować,dementowały,0.43430663200855846
dementować,dementują,0.4264725343804978
dementować,dementujemy,0.3794138096204078
dementować,dementujesz,0.32068002928481265
dementować,dementuję,0.4196944955454056
dementować,dementuje,0.44863544620848717
demontować,demontowała,0.4713014718213925
demontować,demontowali,0.4806460850927444
demontować,demontowało,0.49349170807998655
demontować,demontował,0.48327439081421775
demontować,demontowały,0.43273599818981245
demontować,demontują,0.5591815354652445
demontować,demontujemy,0.5675914508870341
demontować,demontujesz,0.3604149829317024
demontować,demontuję,0.3409924059125864
demontować,demontuje,0.5207935562096475
denerwować,denerwowała,0.5471841698464203
denerwować,denerwowali,0.522359151391328
denerwować,denerwowało,0.4569684986378708
denerwować,denerwował,0.5927306847244315
denerwować,denerwowały,0.4550531852917654
denerwować,denerwują,0.5465209229495945
denerwować,denerwujecie,0.47699431930754166
denerwować,denerwujemy,0.4783148159165588
denerwować,denerwujesz,0.5479396114293089
denerwować,denerwuję,0.5864673789362941
denerwować,denerwuje,0.5339365146201921
diagnozować,diagnozowała,0.4862930344380273
diagnozować,diagnozowali,0.5122120396606745
diagnozować,diagnozowało,0.4991891189955703
diagnozować,diagnozował,0.4184695184815397
diagnozować,diagnozowały,0.44639385402155085
diagnozować,diagnozują,0.5165964629595524
diagnozować,diagnozujemy,0.5691817928417846
diagnozować,diagnozujesz,0.38716379717214866
diagnozować,diagnozuję,0.4515089959128744
diagnozować,diagnozuje,0.5075561672929821
dmuchać,dmuchacie,0.3484215356461633
dmuchać,dmuchają,0.5924139581360586
dmuchać,dmuchała,0.4218600928236895
dmuchać,dmuchali,0.4954871716345717
dmuchać,dmuchało,0.30423518064331323
dmuchać,dmuchał,0.5118811774353135
dmuchać,dmuchały,0.3951756885617904
dmuchać,dmucham,0.5320788304206727
dmuchać,dmuchamy,0.5762061215631316
dmuchać,dmuchasz,0.4413125043753354
dmuchać,dmucha,0.5085670037153677
dobyć,dobędą,0.36477718713360263
dobyć,dobędę,0.37361425354924827
dobyć,dobędzie,0.4579759963871467
dobyć,dobyła,0.4237948378843148
dobyć,dobyli,0.3432413685058793
dobyć,dobyło,0.39632679981443186
dobyć,dobył,0.4512765762422559
dobyć,dobyły,0.36484066976826923
doceniać,doceniacie,0.45964257609188186
doceniać,doceniają,0.6223716474901467
doceniać,doceniała,0.48498905561274963
doceniać,doceniali,0.5757480464111767
doceniać,doceniało,0.41480148573627884
doceniać,doceniał,0.554191162553529
doceniać,doceniały,0.491122133536233
doceniać,doceniam,0.5715880575482363
doceniać,doceniamy,0.5958434049495308
doceniać,doceniasz,0.4541976932203806
doceniać,docenia,0.6529303848580612
dochodzić,dochodzą,0.46817893842465874
dochodzić,dochodzę,0.3635474496790476
dochodzić,dochodzicie,0.39226997865238344
dochodzić,dochodziła,0.5059929042293079
dochodzić,dochodzili,0.5422106517741943
dochodzić,dochodziło,0.4723218502398068
dochodzić,dochodził,0.5443968156083221
dochodzić,dochodziły,0.385247880052753
dochodzić,dochodzimy,0.33915497117075166
dochodzić,dochodzisz,0.3658031916727523
dochodzić,dochodzi,0.54096306156477
dodać,dodacie,0.42069048653633945
dodać,dodadzą,0.3990219620476503
dodać,dodała,0.4342956361789081
dodać,dodali,0.5489936540185667
dodać,dodało,0.3786972533614851
dodać,dodał,0.49053477854624716
dodać,dodały,0.40271449137427395
dodać,dodam,0.5792460616489747
dodać,dodamy,0.5358132867103148
dodać,dodasz,0.48193786831655916
dodać,doda,0.37921064032864826
dodawać,dodają,0.5218922872313431
dodawać,dodajecie,0.49972149580724423
dodawać,dodajemy,0.5924205884534427
dodawać,dodajesz,0.576321831991229
dodawać,dodaję,0.5786753070471747
dodawać,dodaje,0.4265144676339502
dodawać,dodawała,0.460278158340645
dodawać,dodawali,0.5104302832293753
dodawać,dodawało,0.3544325660088844
dodawać,dodawał,0.5508491633142343
dodawać,dodawały,0.41486379960029374
doić,doiła,0.5078342804695283
doić,doili,0.4825904731465981
doić,doiło,0.5272657085182083
doić,doił,0.530492575931981
doić,doiły,0.5194622696127661
doić,doimy,0.4844028338245788
doić,doisz,0.5388357246264521
doić,doi,0.39329849965350716
doić,doją,0.5576986271860593
doić,doję,0.5324911568410565
dojrzeć,dojrzała,0.454081640630295
dojrzeć,dojrzało,0.42428875880923
dojrzeć,dojrzał,0.5731377034670437
dojrzeć,dojrzały,0.3485659972102906
dojrzeć,dojrzeją,0.35240509830601807
dojrzeć,dojrzejecie,0.2844072251334857
dojrzeć,dojrzejemy,0.266078033710758
dojrzeć,dojrzejesz,0.3830361873602861
dojrzeć,dojrzeję,0.3021804545799449
dojrzeć,dojrzeje,0.3357135514953282
dojrzeć,dojrzeli,0.48853413504930876
dokonać,dokonacie,0.5177026995935586
dokonać,dokonają,0.5935694571888435
dokonać,dokonała,0.6684130684698758
dokonać,dokonali,0.6378523852897345
dokonać,dokonało,0.5584787832882757
dokonać,dokonał,0.6417274616206824
dokonać,dokonały,0.5881195732180111
dokonać,dokonam,0.5437461405183092
dokonać,dokonamy,0.6040788640645718
dokonać,dokonasz,0.5114383607357436
dokonać,dokona,0.6464625320288562
dokonywać,dokonują,0.6448048975227828
dokonywać,dokonujecie,0.4263271266541402
dokonywać,dokonujemy,0.6064257988987333
dokonywać,dokonujesz,0.5604127452151213
dokonywać,dokonuję,0.5403795431202173
dokonywać,dokonuje,0.5929255376681036
dokonywać,dokonywała,0.5986521546185416
dokonywać,dokonywali,0.6396825668814198
dokonywać,dokonywało,0.49598116660205505
dokonywać,dokonywał,0.6300283981672319
dokonywać,dokonywały,0.5958884245478319
doprowadzać,doprowadzacie,0.4977938281191552
doprowadzać,doprowadzają,0.5628735419675511
doprowadzać,doprowadzała,0.568167147597198
doprowadzać,doprowadzali,0.566837985506755
doprowadzać,doprowadzało,0.5285501551918766
doprowadzać,doprowadzał,0.5868484267344194
doprowadzać,doprowadzały,0.5687232123845627
doprowadzać,doprowadzam,0.4986326847852798
doprowadzać,doprowadzamy,0.5527140302898016
doprowadzać,doprowadzasz,0.4737795651778738
doprowadzać,doprowadza,0.5732238045182471
dosięgnąć,dosięgnął,0.5315106766239881
dosięgnąć,dosięgną,0.3609107724596218
dosięgnąć,dosięgnęła,0.5380505634910178
dosięgnąć,dosięgnęli,0.47076382624669977
dosięgnąć,dosięgnęło,0.3476114651033755
dosięgnąć,dosięgnęły,0.403136195885926
dosięgnąć,dosięgnę,0.4450361186995997
dosięgnąć,dosięgniemy,0.37619263907960176
dosięgnąć,dosięgniesz,0.391639801499017
dosięgnąć,dosięgnie,0.5074592744866202
dosrać,dosrałeś,0.6599817698618516
dosrać,dosrał,0.6792849574548456
dosrać,dosra,0.5183836978117987
dostarczać,dostarczacie,0.432267754761148
dostarczać,dostarczają,0.5716483454681843
dostarczać,dostarczała,0.6557586955931638
dostarczać,dostarczali,0.6173742424145394
dostarczać,dostarczało,0.5835987730502286
dostarczać,dostarczał,0.6404043560843704
dostarczać,dostarczały,0.5718531956870451
dostarczać,dostarczam,0.48979297686052636
dostarczać,dostarczamy,0.5990511389575045
dostarczać,dostarczasz,0.40473391812960335
dostarczać,dostarcza,0.5813528762365957
dostawać,dostają,0.6930475712554404
dostawać,dostajecie,0.4886588999141749
dostawać,dostajemy,0.5290858570156883
dostawać,dostajesz,0.4946831132867038
dostawać,dostaję,0.587743665181395
dostawać,dostaje,0.6219756333496411
dostawać,dostawała,0.6595497461819378
dostawać,dostawali,0.6845866961586369
dostawać,dostawało,0.526307772154283
dostawać,dostawał,0.67654932319709
dostawać,dostawały,0.6620191807715287
dotknąć,dotknął,0.5736540986885399
dotknąć,dotkną,0.44617838093013806
dotknąć,dotknęła,0.5554003035423641
dotknąć,dotknęli,0.4874404947222193
