pivot,inflection,similarity,category
banglać,zerkały,0.17129608834825172,V;PST;3;PL
banglać,notowałyśmy,0.1645283059343644,V;PST;1;PL
banglać,będziemy umierali,0.19435632213062304,V;FUT;1;PL;MASC;HUM
banglać,będziecie uczęszczały,0.15097227635764887,V;FUT;2;PL
banglać,pojmowałyście,0.2078618358906823,V;PST;2;PL
banglać,uwiodłyśmy,0.2117070653174462,V;PST;1;PL
banglać,lansowałeś,0.24057618280105064,V;PST;2;SG;MASC
banglać,będziemy wracali,0.17438176310990616,V;FUT;1;PL;MASC;HUM
banglać,kleiliście,0.1963890270370131,V;PST;2;PL;MASC;HUM
banglać,będę pisała,0.27508385896808796,V;FUT;1;SG;FEM
bankrutować,będzie kukał,0.17795962632809192,V;FUT;3;SG;MASC
bankrutować,identyfikują,0.1242244587081508,V;PRS;3;PL
bankrutować,będziemy płonęły,0.23289722511948785,V;FUT;1;PL
bankrutować,rozważały,0.21409543806014786,V;PST;3;PL
bankrutować,odbudujemy,0.3196278235208535,V;FUT;1;PL
bankrutować,brodziłyśmy,0.2745241835508876,V;PST;1;PL
bankrutować,produkowały,0.3162099511089329,V;PST;3;PL
bankrutować,zesrali,0.3373344034605491,V;PST;3;PL;MASC;HUM
bankrutować,będziemy bojały,0.1789120057865532,V;FUT;1;PL
bankrutować,będziecie błądziły,0.22094719332163038,V;FUT;2;PL
bankrutować,dawał,0.21642098797555165,V;PST;3;SG;MASC
bankrutować,będziemy śmieszkowały,0.3048008313094208,V;FUT;1;PL
bankrutować,uwiedziecie,0.29826484711660817,V;FUT;2;PL
bankrutować,ćwiczyłem,0.16065290863407167,V;PST;1;SG;MASC
bankrutować,lgnęliście,0.1689436107141914,V;PST;2;PL;MASC;HUM
bankrutować,ćwiczyły,0.15248109471280047,V;PST;3;PL
bankrutować,przypominałaś,0.2754268861115534,V;PST;2;SG;FEM
bankrutować,smakowałyśmy,0.23150894507036934,V;PST;1;PL
bankrutować,opisuję,0.1947089388722465,V;PRS;1;SG
bankrutować,golimy,0.21716811704148564,V;PRS;1;PL
bankrutować,uwielbiało,0.2862090674607264,V;PST;3;SG;NEUT
bankrutować,obraziły,0.2893284005024618,V;PST;3;PL
bankrutować,będę jadała,0.28677115219396243,V;FUT;1;SG;FEM
bankrutować,będę umawiał,0.33718122587876487,V;FUT;1;SG;MASC
bankrutować,będziemy dymały,0.17746344545226944,V;FUT;1;PL
bankrutować,gnaliśmy,0.12226286859347024,V;PST;1;PL;MASC;HUM
bankrutować,drylowaliście,0.25551753682420775,V;PST;2;PL;MASC;HUM
bankrutować,będziesz rozróżniała,0.28010539177921023,V;FUT;2;SG;FEM
bankrutować,będziecie rozważały,0.19684148037188665,V;FUT;2;PL
bankrutować,szanowały,0.30454584204847013,V;PST;3;PL
bankrutować,uwiódłem,0.32294832013502117,V;PST;1;SG;MASC
bankrutować,dobyliście,0.27345231067653897,V;PST;2;PL;MASC;HUM
bawić,zaprzeczycie,0.21493361244399378,V;FUT;2;PL
bawić,będziesz klikała,0.25342004193382084,V;FUT;2;SG;FEM
bawić,chadzamy,0.3434522602966258,V;PRS;1;PL
bawić,gniliście,0.0767303641415581,V;PST;2;PL;MASC;HUM
bawić,używał,0.23380973509154046,V;PST;3;SG;MASC
bawić,wystarczałem,0.23945734456213064,V;PST;1;SG;MASC
bawić,piszczałaś,0.236681492203212,V;PST;2;SG;FEM
bawić,połączy,0.22658418923471835,V;FUT;3;SG
bawić,lepiły,0.3025695789973062,V;PST;3;PL
bawić,odbijałem,0.29575371830157526,V;PST;1;SG;MASC
bawić,będzie mruczała,0.2636286689035028,V;FUT;3;SG;FEM
bawić,będę parkowała,0.32582333886444403,V;FUT;1;SG;FEM
bawić,żuła,0.10702861121370766,V;PST;3;SG;FEM
bawić,nosiło,0.17895167226857223,V;PST;3;SG;NEUT
bawić,kimał,0.1887773604106776,V;PST;3;SG;MASC
bawić,żyjemy,0.2676916217159886,V;PRS;1;PL
bawić,będziemy żądali,0.22740199005406658,V;FUT;1;PL;MASC;HUM
bawić,sikałem,0.20748026722812052,V;PST;1;SG;MASC
bawić,buchałeś,0.24345068686657068,V;PST;2;SG;MASC
bawić,podochodziłyśmy,0.24951669151923617,V;PST;1;PL
bawić,będziemy umawiali,0.32310257575814827,V;FUT;1;PL;MASC;HUM
bawić,będzie występował,0.29183358833921336,V;FUT;3;SG;MASC
bawić,zabiłeś,0.22987327450012518,V;PST;2;SG;MASC
bawić,drylują,0.29249258245916343,V;PRS;3;PL
bawić,będziecie tajały,0.18411535244265098,V;FUT;2;PL
bawić,trzaskam,0.17934060406438945,V;PRS;1;SG
bawić,wyprasowali,0.28278882148239237,V;PST;3;PL;MASC;HUM
bawić,wyłudzają,0.17191941579473413,V;PRS;3;PL
bawić,będą wytryskiwali,0.22978078558598536,V;FUT;3;PL;MASC;HUM
bawić,znajdowałyśmy,0.25868768367986994,V;PST;1;PL
bawić,wynajmiemy,0.23205895215658223,V;FUT;1;PL
bawić,nosiłyście,0.21203446474112853,V;PST;2;PL
bawić się,będzie dźwigał,0.32884659496088453,V;FUT;3;SG;MASC
bawić się,poroniłem,0.37080765364699575,V;PST;1;SG;MASC
bawić się,będziemy przesadzały,0.3850093105197693,V;FUT;1;PL
bawić się,będzie gnił,0.2990394567220329,V;FUT;3;SG;MASC
bawić się,liniał,0.1746575866774458,V;PST;3;SG;MASC
bawić się,zapaliłeś,0.26250470984910035,V;PST;2;SG;MASC
bawić się,obiecywałyśmy,0.2646771060080829,V;PST;1;PL
bawić się,będą ubóstwiały,0.30107895280500263,V;FUT;3;PL
bawić się,zapłaciła,0.13602001142581244,V;PST;3;SG;FEM
bawić się,obserwowałam,0.19901279815911543,V;PST;1;SG;FEM
bawić się,zakazałem,0.21529714670843747,V;PST;1;SG;MASC
bawić się,ziewało,0.3961889909513524,V;PST;3;SG;NEUT
bawić się,będziemy znali,0.31468904865543956,V;FUT;1;PL;MASC;HUM
bawić się,grzeszyłam,0.34445815846267247,V;PST;1;SG;FEM
bawić się,będą żartowali,0.32757465131514396,V;FUT;3;PL;MASC;HUM
bawić się,będzie rozwijała,0.3327404808772455,V;FUT;3;SG;FEM
bawić się,będziesz wierzył,0.40150411510083006,V;FUT;2;SG;MASC
bawić się,będziemy żyły,0.25180035095369524,V;FUT;1;PL
bawić się,obaliło,0.20094650987911167,V;PST;3;SG;NEUT
bawić się,będziesz gaworzyła,0.43155174628614223,V;FUT;2;SG;FEM
bawić się,składałyście,0.3391499239259357,V;PST;2;PL
bawić się,zachodziło,0.1889707202354861,V;PST;3;SG;NEUT
bawić się,podniesiemy,0.1595586939889071,V;FUT;1;PL
bawić się,zaprzeczyły,0.15764593968787255,V;PST;3;PL
bawić się,pokazała,0.20979810040075675,V;PST;3;SG;FEM
bawić się,będziecie wołali,0.2783894087589103,V;FUT;2;PL;MASC;HUM
bawić się,badałeś,0.2693814337662781,V;PST;2;SG;MASC
bawić się,będzie kradła,0.4196689182716967,V;FUT;3;SG;FEM
bawić się,trąciłyśmy,0.3199102705616952,V;PST;1;PL
bawić się,śledziliśmy,0.2575009775302344,V;PST;1;PL;MASC;HUM
bawić się,będę kipiała,0.3622589705081325,V;FUT;1;SG;FEM
bawić się,dobyło,0.3076682656674363,V;PST;3;SG;NEUT
bębnić,zapierdalałeś,0.25017127241473425,V;PST;2;SG;MASC
bębnić,będziesz mieszał,0.14784081487908196,V;FUT;2;SG;MASC
bębnić,cieką,0.17816382633560346,V;PRS;3;PL
bębnić,będziecie powtarzały,0.15240451482251072,V;FUT;2;PL
bębnić,siadacie,0.23929817123000663,V;PRS;2;PL
bębnić,będziemy biegały,0.09667823906718565,V;FUT;1;PL
bębnić,będziesz gorzała,0.1618377942351903,V;FUT;2;SG;FEM
bębnić,opierdoliła,0.18073129984817304,V;PST;3;SG;FEM
bębnić,gadało,0.21103318847671193,V;PST;3;SG;NEUT
bębnić,pokrywaliście,0.22711713059511873,V;PST;2;PL;MASC;HUM
bębnić,płynęliście,0.1990784002753242,V;PST;2;PL;MASC;HUM
bębnić,zrozumiałyśmy,0.10419242590899946,V;PST;1;PL
bębnić,mądrzyłeś,0.1302175750042881,V;PST;2;SG;MASC
bębnić,abonujemy,0.24805372084616306,V;PRS;1;PL
bębnić,sterczyłam,0.25207366221093674,V;PST;1;SG;FEM
bębnić,bawi,0.1602713092315966,V;PRS;3;SG
bębnić,będą śpieszyły,0.21964681617944137,V;FUT;3;PL
bębnić,będę słuchała,0.21333917150798354,V;FUT;1;SG;FEM
bębnić,opuszczała,0.1820667374520668,V;PST;3;SG;FEM
bębnić,bankrutowałem,0.2074212831625044,V;PST;1;SG;MASC
bębnić,zburzyłaś,0.18907760335799872,V;PST;2;SG;FEM
bębnić,będziecie unikali,0.09871440003177279,V;FUT;2;PL;MASC;HUM
bębnić,poronił,0.19005057418987792,V;PST;3;SG;MASC
bębnić,okradałam,0.19427135685981667,V;PST;1;SG;FEM
bębnić,będzie dźwigała,0.16720792501826476,V;FUT;3;SG;FEM
bębnić,zaiwanimy,0.1617383051516239,V;FUT;1;PL
bębnić,przeprowadzam,0.11013041440574567,V;PRS;1;SG
bębnić,otrzymałaś,0.024091653753437026,V;PST;2;SG;FEM
bębnić,przynosicie,0.17910856426424915,V;PRS;2;PL
bębnić,złamałeś,0.17616075757455252,V;PST;2;SG;MASC
bębnić,wyhaftujemy,0.1972202487497512,V;FUT;1;PL
bębnić,będziesz gaworzył,0.18825767001140215,V;FUT;2;SG;MASC
bełtać,otrzymujemy,-0.020126970771403574,V;PRS;1;PL
bełtać,przyjmowałeś,0.1524058973904442,V;PST;2;SG;MASC
bełtać,gaworzyło,0.17956917572582698,V;PST;3;SG;NEUT
bełtać,będziemy badali,-0.0214074754479745,V;FUT;1;PL;MASC;HUM
bełtać,będziesz poprzedzał,0.008369920291345978,V;FUT;2;SG;MASC
bełtać,pochodziłyście,0.03916974227765058,V;PST;2;PL
bełtać,spał,0.09806645765385491,V;PST;3;SG;MASC
bełtać,będzie rozsadzała,0.09090427732811412,V;FUT;3;SG;FEM
bełtać,połknęliście,0.1344119633891654,V;PST;2;PL;MASC;HUM
bełtać,przypomnieli,0.10117099500403359,V;PST;3;PL;MASC;HUM
bełtać,piszczała,0.20483059785293933,V;PST;3;SG;FEM
bełtać,lezę,0.3079313105109076,V;PRS;1;SG
bełtać,będziesz wybierała,0.0009034675112389312,V;FUT;2;SG;FEM
bełtać,będę sarkała,0.09766940033837579,V;FUT;1;SG;FEM
bełtać,podkradałyśmy,0.1445951148397494,V;PST;1;PL
bełtać,połykało,0.2591696725678243,V;PST;3;SG;NEUT
bełtać,bankrutowała,0.030911603230184714,V;PST;3;SG;FEM
bełtać,wynajmą,0.05852218096793216,V;FUT;3;PL
bełtać,olałeś,0.22086672074394786,V;PST;2;SG;MASC
bełtać,płaciła,0.057208043121183216,V;PST;3;SG;FEM
bełtać,zmyślą,0.14795181820590309,V;FUT;3;PL
bełtać,będą lizali,0.1625452955025698,V;FUT;3;PL;MASC;HUM
bełtać,będzie rozmyślał,0.05909723540818124,V;FUT;3;SG;MASC
bełtać,będziemy dźwigali,-0.03405110325020333,V;FUT;1;PL;MASC;HUM
bełtać,obiecamy,0.16461928438138995,V;FUT;1;PL
bełtać,goliłam,0.2488419060752678,V;PST;1;SG;FEM
bełtać,czułem,0.09400375808185957,V;PST;1;SG;MASC
bełtać,medytuje,0.09672679249495908,V;PRS;3;SG
bełtać,składali,0.15903621069346263,V;PST;3;PL;MASC;HUM
bełtać,zamówimy,0.054323067420226856,V;FUT;1;PL
bełtać,drażnimy,0.1945180435665541,V;PRS;1;PL
bełtać,będzie żuł,0.05495430372925014,V;FUT;3;SG;MASC
betonować,życzyły,0.19159020144811667,V;PST;3;PL
betonować,będą zabijały,0.33172958234004435,V;FUT;3;PL
betonować,będą konfigurowały,0.33627406360714507,V;FUT;3;PL
betonować,będą strzelały,0.29618289864536407,V;FUT;3;PL
betonować,tęsknicie,0.23018652349932367,V;PRS;2;PL
betonować,będziecie czyścili,0.24854508889590043,V;FUT;2;PL;MASC;HUM
betonować,skłamiesz,0.14586619800267142,V;FUT;2;SG
betonować,odbuduje,0.2899008731093806,V;FUT;3;SG
betonować,zbędziecie,0.2580228989322513,V;FUT;2;PL
betonować,będziemy rozwijały,0.2926883707700997,V;FUT;1;PL
betonować,lękali,0.2507602904026893,V;PST;3;PL;MASC;HUM
betonować,będą kimali,0.2464885599408071,V;FUT;3;PL;MASC;HUM
betonować,będziecie płynęli,0.23526864312787288,V;FUT;2;PL;MASC;HUM
betonować,mulczujemy,0.30293810564685797,V;PRS;1;PL
betonować,będą imponowały,0.33722481201821153,V;FUT;3;PL
betonować,będzie odkrywała,0.33011338852817385,V;FUT;3;SG;FEM
betonować,lutowaliście,0.3252468080989501,V;PST;2;PL;MASC;HUM
betonować,zakochamy,0.16209502249456964,V;FUT;1;PL
betonować,będzie posiadało,0.26687154933781887,V;FUT;3;SG;NEUT
betonować,odbiorą,0.19319390422563731,V;FUT;3;PL
betonować,kucali,0.41413581450803993,V;PST;3;PL;MASC;HUM
betonować,będzie liniała,0.28348505621999276,V;FUT;3;SG;FEM
betonować,będziecie doceniali,0.3212492928223891,V;FUT;2;PL;MASC;HUM
betonować,skrzypią,0.2481686662494531,V;PRS;3;PL
betonować,włączałyście,0.3249161143374123,V;PST;2;PL
betonować,będzie rżał,0.2419231393429181,V;FUT;3;SG;MASC
betonować,będziemy płaciły,0.2687520064371004,V;FUT;1;PL
betonować,oszukały,0.21967767419613748,V;PST;3;PL
betonować,plułeś,0.3141291916861777,V;PST;2;SG;MASC
betonować,rozmyło,0.22545663768285362,V;PST;3;SG;NEUT
betonować,będzie ładowała,0.337334132918107,V;FUT;3;SG;FEM
betonować,diagnozujemy,0.23454228909980368,V;PRS;1;PL
biegać,pożądała,0.2615288661772205,V;PST;3;SG;FEM
biegać,dręczyłyście,0.2823776883970943,V;PST;2;PL
biegać,wracali,0.32906896887080417,V;PST;3;PL;MASC;HUM
biegać,przekomarzałyście,0.24869413163839504,V;PST;2;PL
biegać,będziecie kosili,0.22585913140597214,V;FUT;2;PL;MASC;HUM
biegać,należeli,0.1628552212587242,V;PST;3;PL;MASC;HUM
biegać,gryzłaś,0.27196304457742415,V;PST;2;SG;FEM
biegać,będę pełzał,0.3261535553353061,V;FUT;1;SG;MASC
biegać,przeprowadzacie,0.2126304555343187,V;PRS;2;PL
biegać,miauczaliście,0.19982697062344046,V;PST;2;PL;MASC;HUM
biegać,będę kucał,0.2256885619716087,V;FUT;1;SG;MASC
biegać,będziemy nadużywali,0.2285195976855059,V;FUT;1;PL;MASC;HUM
biegać,nazywa,0.11148167013455235,V;PRS;3;SG
biegać,tyłaś,0.1962077890262589,V;PST;2;SG;FEM
biegać,będę przypuszczał,0.24216467158693855,V;FUT;1;SG;MASC
biegać,będę wiosłowała,0.31178521837693585,V;FUT;1;SG;FEM
biegać,będziemy filmowały,0.23070312763607626,V;FUT;1;PL
biegać,modlę,0.1895369192107701,V;PRS;1;SG
biegać,sprawdziłaś,0.18152251885942938,V;PST;2;SG;FEM
biegać,bębniła,0.27525606342658215,V;PST;3;SG;FEM
biegać,telefonowali,0.23218007976421928,V;PST;3;PL;MASC;HUM
biegać,będzie kręcił,0.2591064849185942,V;FUT;3;SG;MASC
biegać,małpuje,0.2031485913232809,V;PRS;3;SG
biegać,uciekałam,0.3807185150656618,V;PST;1;SG;FEM
biegać,pobierze,0.07056912699360751,V;FUT;3;SG
