pivot,inflection,similarity,category
dormir,dormimos,0.8734407,V;IND;PRS;1;PL
dormir,duermen,0.7857497,V;IND;PRS;3;PL
dormir,dormía,0.84870356,V;IND;PST;IPFV;1;SG
dormir,dormías,0.8180703,V;IND;PST;IPFV;2;SG;INFM
dormir,dormía,0.84870356,V;IND;PST;IPFV;3;SG
dormir,dormíamos,0.85804933,V;IND;PST;IPFV;1;PL
dormir,dormíais,0.82463866,V;IND;PST;IPFV;2;PL
dormir,dormían,0.85582644,V;IND;PST;IPFV;3;PL
dormir,dormiré,0.8949721,V;IND;FUT;1;SG
dormir,dormirás,0.9057922,V;IND;FUT;2;SG;INFM
dormir,dormirá,0.9020111,V;IND;FUT;3;SG
dormir,dormiremos,0.8642864,V;IND;FUT;1;PL
dormir,dormiréis,0.861577,V;IND;FUT;2;PL
dormir,dormirán,0.89587396,V;IND;FUT;3;PL
acumular,acumulo,0.9200138,V;IND;PRS;1;SG
acumular,acumulas,0.90382797,V;IND;PRS;2;SG;INFM
acumular,acumula,0.9209206,V;IND;PRS;3;SG
acumular,acumulamos,0.8873043,V;IND;PRS;1;PL
acumular,acumuláis,0.8778457,V;IND;PRS;2;PL
acumular,acumulan,0.9007249,V;IND;PRS;3;PL
acumular,acumulaba,0.87256247,V;IND;PST;IPFV;1;SG
acumular,acumulabas,0.86440814,V;IND;PST;IPFV;2;SG;INFM
acumular,acumulaba,0.87256247,V;IND;PST;IPFV;3;SG
acumular,acumulábamos,0.86827755,V;IND;PST;IPFV;1;PL
acumular,acumulabais,0.84566534,V;IND;PST;IPFV;2;PL
acumular,acumulaban,0.86483896,V;IND;PST;IPFV;3;PL
acumular,acumularé,0.92376846,V;IND;FUT;1;SG
acumular,acumularás,0.9205028,V;IND;FUT;2;SG;INFM
acumular,acumulará,0.87990475,V;IND;FUT;3;SG
acumular,acumularemos,0.8974616,V;IND;FUT;1;PL
acumular,acumularéis,0.90266025,V;IND;FUT;2;PL
acumular,acumularán,0.929696,V;IND;FUT;3;PL
encadenar,encadeno,0.88672554,V;IND;PRS;1;SG
encadenar,encadenas,0.6876161,V;IND;PRS;2;SG;INFM
encadenar,encadena,0.7928945,V;IND;PRS;3;SG
encadenar,encadenamos,0.9065119,V;IND;PRS;1;PL
encadenar,encadenáis,0.88323146,V;IND;PRS;2;PL
encadenar,encadenan,0.9193678,V;IND;PRS;3;PL
encadenar,encadenaba,0.8685016,V;IND;PST;IPFV;1;SG
encadenar,encadenabas,0.8384272,V;IND;PST;IPFV;2;SG;INFM
encadenar,encadenaba,0.8685017,V;IND;PST;IPFV;3;SG
encadenar,encadenábamos,0.8662579,V;IND;PST;IPFV;1;PL
encadenar,encadenabais,0.8499403,V;IND;PST;IPFV;2;PL
encadenar,encadenaban,0.8767337,V;IND;PST;IPFV;3;PL
encadenar,encadenaré,0.91293687,V;IND;FUT;1;SG
encadenar,encadenarás,0.87312436,V;IND;FUT;2;SG;INFM
encadenar,encadenará,0.88565576,V;IND;FUT;3;SG
encadenar,encadenaremos,0.87736416,V;IND;FUT;1;PL
encadenar,encadenaréis,0.89588296,V;IND;FUT;2;PL
encadenar,encadenarán,0.8736441,V;IND;FUT;3;PL
posar,poso,0.60264236,V;IND;PRS;1;SG
posar,posas,0.6053668,V;IND;PRS;2;SG;INFM
posar,posa,0.61346525,V;IND;PRS;3;SG
posar,posamos,0.81022704,V;IND;PRS;1;PL
posar,posáis,0.75823224,V;IND;PRS;2;PL
posar,posan,0.82407314,V;IND;PRS;3;PL
posar,posaba,0.8080778,V;IND;PST;IPFV;1;SG
posar,posabas,0.7260519,V;IND;PST;IPFV;2;SG;INFM
posar,posaba,0.8080778,V;IND;PST;IPFV;3;SG
posar,posábamos,0.75609726,V;IND;PST;IPFV;1;PL
posar,posabais,0.78529567,V;IND;PST;IPFV;2;PL
posar,posaban,0.758744,V;IND;PST;IPFV;3;PL
posar,posaré,0.8434897,V;IND;FUT;1;SG
posar,posarás,0.81729907,V;IND;FUT;2;SG;INFM
posar,posará,0.7800458,V;IND;FUT;3;SG
posar,posaremos,0.7649991,V;IND;FUT;1;PL
posar,posaréis,0.8569743,V;IND;FUT;2;PL
posar,posarán,0.77733964,V;IND;FUT;3;PL
colorear,coloreo,0.84144634,V;IND;PRS;1;SG
colorear,coloreas,0.83834624,V;IND;PRS;2;SG;INFM
colorear,colorea,0.87865776,V;IND;PRS;3;SG
colorear,coloreamos,0.694933,V;IND;PRS;1;PL
colorear,coloreáis,0.63688815,V;IND;PRS;2;PL
colorear,colorean,0.65801716,V;IND;PRS;3;PL
colorear,coloreaba,0.67754203,V;IND;PST;IPFV;1;SG
colorear,coloreabas,0.6505487,V;IND;PST;IPFV;2;SG;INFM
colorear,coloreaba,0.67754203,V;IND;PST;IPFV;3;SG
colorear,coloreábamos,0.6881045,V;IND;PST;IPFV;1;PL
colorear,coloreabais,0.6684448,V;IND;PST;IPFV;2;PL
colorear,coloreaban,0.6921699,V;IND;PST;IPFV;3;PL
colorear,colorearé,0.8695481,V;IND;FUT;1;SG
colorear,colorearás,0.8784366,V;IND;FUT;2;SG;INFM
colorear,coloreará,0.6711268,V;IND;FUT;3;SG
colorear,colorearemos,0.8625782,V;IND;FUT;1;PL
colorear,colorearéis,0.8256146,V;IND;FUT;2;PL
colorear,colorearán,0.6773001,V;IND;FUT;3;PL
fragmentar,fragmento,0.94230336,V;IND;PRS;1;SG
fragmentar,fragmentas,0.8772771,V;IND;PRS;2;SG;INFM
fragmentar,fragmenta,0.9472848,V;IND;PRS;3;SG
fragmentar,fragmentamos,0.8899509,V;IND;PRS;1;PL
fragmentar,fragmentáis,0.89281064,V;IND;PRS;2;PL
fragmentar,fragmentan,0.89362115,V;IND;PRS;3;PL
fragmentar,fragmentaba,0.8924448,V;IND;PST;IPFV;1;SG
fragmentar,fragmentabas,0.8993824,V;IND;PST;IPFV;2;SG;INFM
fragmentar,fragmentaba,0.8924448,V;IND;PST;IPFV;3;SG
fragmentar,fragmentábamos,0.8901855,V;IND;PST;IPFV;1;PL
fragmentar,fragmentabais,0.8554949,V;IND;PST;IPFV;2;PL
fragmentar,fragmentaban,0.8866778,V;IND;PST;IPFV;3;PL
fragmentar,fragmentaré,0.91583943,V;IND;FUT;1;SG
fragmentar,fragmentarás,0.9115204,V;IND;FUT;2;SG;INFM
fragmentar,fragmentará,0.8912733,V;IND;FUT;3;SG
fragmentar,fragmentaremos,0.88736385,V;IND;FUT;1;PL
fragmentar,fragmentaréis,0.89621204,V;IND;FUT;2;PL
fragmentar,fragmentarán,0.9011403,V;IND;FUT;3;PL
atender,atiendo,0.6902443,V;IND;PRS;1;SG
atender,atiendes,0.7651015,V;IND;PRS;2;SG;INFM
atender,atiende,0.8478562,V;IND;PRS;3;SG
atender,atendemos,0.8645156,V;IND;PRS;1;PL
atender,atendéis,0.74622816,V;IND;PRS;2;PL
atender,atienden,0.76913023,V;IND;PRS;3;PL
atender,atendía,0.8185445,V;IND;PST;IPFV;1;SG
atender,atendías,0.81229264,V;IND;PST;IPFV;2;SG;INFM
atender,atendía,0.8185445,V;IND;PST;IPFV;3;SG
atender,atendíamos,0.7435803,V;IND;PST;IPFV;1;PL
atender,atendíais,0.77397895,V;IND;PST;IPFV;2;PL
atender,atendían,0.76702166,V;IND;PST;IPFV;3;PL
atender,atenderé,0.8807828,V;IND;FUT;1;SG
atender,atenderás,0.8913741,V;IND;FUT;2;SG;INFM
atender,atenderá,0.8131008,V;IND;FUT;3;SG
atender,atenderemos,0.8040465,V;IND;FUT;1;PL
atender,atenderéis,0.8475406,V;IND;FUT;2;PL
atender,atenderán,0.8893224,V;IND;FUT;3;PL
precipitar,precipito,0.8944846,V;IND;PRS;1;SG
precipitar,precipitas,0.8990802,V;IND;PRS;2;SG;INFM
precipitar,precipita,0.9112576,V;IND;PRS;3;SG
precipitar,precipitamos,0.91215485,V;IND;PRS;1;PL
precipitar,precipitáis,0.88499886,V;IND;PRS;2;PL
precipitar,precipitan,0.92809695,V;IND;PRS;3;PL
precipitar,precipitaba,0.9028562,V;IND;PST;IPFV;1;SG
precipitar,precipitabas,0.86679655,V;IND;PST;IPFV;2;SG;INFM
precipitar,precipitaba,0.9028562,V;IND;PST;IPFV;3;SG
precipitar,precipitábamos,0.8579447,V;IND;PST;IPFV;1;PL
precipitar,precipitabais,0.8526499,V;IND;PST;IPFV;2;PL
precipitar,precipitaban,0.8725504,V;IND;PST;IPFV;3;PL
precipitar,precipitaré,0.9017695,V;IND;FUT;1;SG
precipitar,precipitarás,0.8858892,V;IND;FUT;2;SG;INFM
precipitar,precipitará,0.88353753,V;IND;FUT;3;SG
precipitar,precipitaremos,0.8900497,V;IND;FUT;1;PL
precipitar,precipitaréis,0.8743081,V;IND;FUT;2;PL
precipitar,precipitarán,0.8929241,V;IND;FUT;3;PL
adivinar,adivino,0.91313183,V;IND;PRS;1;SG
adivinar,adivinas,0.91803813,V;IND;PRS;2;SG;INFM
adivinar,adivina,0.9182045,V;IND;PRS;3;SG
adivinar,adivinamos,0.9299438,V;IND;PRS;1;PL
adivinar,adivináis,0.8858626,V;IND;PRS;2;PL
adivinar,adivinan,0.9175951,V;IND;PRS;3;PL
adivinar,adivinaba,0.91275144,V;IND;PST;IPFV;1;SG
adivinar,adivinabas,0.8775487,V;IND;PST;IPFV;2;SG;INFM
adivinar,adivinaba,0.91275144,V;IND;PST;IPFV;3;SG
adivinar,adivinábamos,0.8691586,V;IND;PST;IPFV;1;PL
adivinar,adivinabais,0.88114107,V;IND;PST;IPFV;2;PL
adivinar,adivinaban,0.86533153,V;IND;PST;IPFV;3;PL
adivinar,adivinaré,0.92849916,V;IND;FUT;1;SG
adivinar,adivinarás,0.9313909,V;IND;FUT;2;SG;INFM
adivinar,adivinará,0.91888595,V;IND;FUT;3;SG
adivinar,adivinaremos,0.9191318,V;IND;FUT;1;PL
adivinar,adivinaréis,0.902408,V;IND;FUT;2;PL
adivinar,adivinarán,0.9294978,V;IND;FUT;3;PL
perpetuar,perpetúo,0.8323951,V;IND;PRS;1;SG
perpetuar,perpetúas,0.84606326,V;IND;PRS;2;SG;INFM
perpetuar,perpetúa,0.9103998,V;IND;PRS;3;SG
perpetuar,perpetuamos,0.8693004,V;IND;PRS;1;PL
perpetuar,perpetuáis,0.82546127,V;IND;PRS;2;PL
perpetuar,perpetúan,0.90799654,V;IND;PRS;3;PL
perpetuar,perpetuaba,0.8579304,V;IND;PST;IPFV;1;SG
perpetuar,perpetuabas,0.8347961,V;IND;PST;IPFV;2;SG;INFM
perpetuar,perpetuaba,0.8579304,V;IND;PST;IPFV;3;SG
perpetuar,perpetuábamos,0.8422477,V;IND;PST;IPFV;1;PL
perpetuar,perpetuabais,0.81126344,V;IND;PST;IPFV;2;PL
perpetuar,perpetuaban,0.8548758,V;IND;PST;IPFV;3;PL
perpetuar,perpetuaré,0.91854614,V;IND;FUT;1;SG
perpetuar,perpetuarás,0.8983129,V;IND;FUT;2;SG;INFM
perpetuar,perpetuará,0.8653279,V;IND;FUT;3;SG
perpetuar,perpetuaremos,0.8566972,V;IND;FUT;1;PL
perpetuar,perpetuaréis,0.85719365,V;IND;FUT;2;PL
perpetuar,perpetuarán,0.8637309,V;IND;FUT;3;PL
pronunciar,pronuncio,0.84863585,V;IND;PRS;1;SG
pronunciar,pronuncias,0.8596249,V;IND;PRS;2;SG;INFM
pronunciar,pronuncia,0.8731444,V;IND;PRS;3;SG
pronunciar,pronunciamos,0.9176935,V;IND;PRS;1;PL
pronunciar,pronunciáis,0.88802594,V;IND;PRS;2;PL
pronunciar,pronuncian,0.9008811,V;IND;PRS;3;PL
pronunciar,pronunciaba,0.8893768,V;IND;PST;IPFV;1;SG
pronunciar,pronunciabas,0.86458147,V;IND;PST;IPFV;2;SG;INFM
pronunciar,pronunciaba,0.8893768,V;IND;PST;IPFV;3;SG
pronunciar,pronunciábamos,0.88259786,V;IND;PST;IPFV;1;PL
pronunciar,pronunciabais,0.8572687,V;IND;PST;IPFV;2;PL
pronunciar,pronunciaban,0.8825443,V;IND;PST;IPFV;3;PL
pronunciar,pronunciaré,0.9202287,V;IND;FUT;1;SG
pronunciar,pronunciarás,0.90702903,V;IND;FUT;2;SG;INFM
pronunciar,pronunciará,0.8974083,V;IND;FUT;3;SG
pronunciar,pronunciaremos,0.89088154,V;IND;FUT;1;PL
pronunciar,pronunciaréis,0.904268,V;IND;FUT;2;PL
pronunciar,pronunciarán,0.8907208,V;IND;FUT;3;PL
incorporar,incorporo,0.88886875,V;IND;PRS;1;SG
incorporar,incorporas,0.880782,V;IND;PRS;2;SG;INFM
incorporar,incorpora,0.80302346,V;IND;PRS;3;SG
incorporar,incorporamos,0.9139934,V;IND;PRS;1;PL
incorporar,incorporáis,0.8806442,V;IND;PRS;2;PL
incorporar,incorporan,0.9111872,V;IND;PRS;3;PL
incorporar,incorporaba,0.8940694,V;IND;PST;IPFV;1;SG
incorporar,incorporabas,0.86463386,V;IND;PST;IPFV;2;SG;INFM
incorporar,incorporaba,0.8940694,V;IND;PST;IPFV;3;SG
incorporar,incorporábamos,0.88538414,V;IND;PST;IPFV;1;PL
incorporar,incorporabais,0.849942,V;IND;PST;IPFV;2;PL
incorporar,incorporaban,0.887942,V;IND;PST;IPFV;3;PL
incorporar,incorporaré,0.91831017,V;IND;FUT;1;SG
incorporar,incorporarás,0.90967166,V;IND;FUT;2;SG;INFM
incorporar,incorporará,0.89981914,V;IND;FUT;3;SG
incorporar,incorporaremos,0.9064628,V;IND;FUT;1;PL
incorporar,incorporaréis,0.89753205,V;IND;FUT;2;PL
incorporar,incorporarán,0.88248044,V;IND;FUT;3;PL
heredar,heredo,0.6742025,V;IND;PRS;1;SG
heredar,heredas,0.6574359,V;IND;PRS;2;SG;INFM
heredar,hereda,0.7869361,V;IND;PRS;3;SG
heredar,heredamos,0.86621416,V;IND;PRS;1;PL
heredar,heredáis,0.8417311,V;IND;PRS;2;PL
heredar,heredan,0.90582085,V;IND;PRS;3;PL
heredar,heredaba,0.8861864,V;IND;PST;IPFV;1;SG
heredar,heredabas,0.84539706,V;IND;PST;IPFV;2;SG;INFM
heredar,heredaba,0.8861864,V;IND;PST;IPFV;3;SG
heredar,heredábamos,0.84451807,V;IND;PST;IPFV;1;PL
heredar,heredabais,0.836988,V;IND;PST;IPFV;2;PL
heredar,heredaban,0.8614187,V;IND;PST;IPFV;3;PL
heredar,heredaré,0.9050802,V;IND;FUT;1;SG
heredar,heredarás,0.8872936,V;IND;FUT;2;SG;INFM
heredar,heredará,0.88416415,V;IND;FUT;3;SG
heredar,heredaremos,0.8716336,V;IND;FUT;1;PL
heredar,heredaréis,0.8760606,V;IND;FUT;2;PL
heredar,heredarán,0.85670567,V;IND;FUT;3;PL
endurecer,endurezco,0.75869346,V;IND;PRS;1;SG
endurecer,endureces,0.7082292,V;IND;PRS;2;SG;INFM
endurecer,endurece,0.74842155,V;IND;PRS;3;SG
endurecer,endurecemos,0.78510666,V;IND;PRS;1;PL
endurecer,endurecéis,0.8292913,V;IND;PRS;2;PL
endurecer,endurecen,0.8785369,V;IND;PRS;3;PL
endurecer,endurecía,0.7989827,V;IND;PST;IPFV;1;SG
endurecer,endurecías,0.8066606,V;IND;PST;IPFV;2;SG;INFM
endurecer,endurecía,0.7989827,V;IND;PST;IPFV;3;SG
endurecer,endurecíamos,0.81194156,V;IND;PST;IPFV;1;PL
endurecer,endurecíais,0.7749619,V;IND;PST;IPFV;2;PL
endurecer,endurecían,0.82878083,V;IND;PST;IPFV;3;PL
endurecer,endureceré,0.88995755,V;IND;FUT;1;SG
endurecer,endurecerás,0.88080734,V;IND;FUT;2;SG;INFM
endurecer,endurecerá,0.83923167,V;IND;FUT;3;SG
endurecer,endureceremos,0.8827792,V;IND;FUT;1;PL
endurecer,endureceréis,0.86017215,V;IND;FUT;2;PL
endurecer,endurecerán,0.8869381,V;IND;FUT;3;PL
incitar,incito,0.6285462,V;IND;PRS;1;SG
incitar,incitas,0.7995425,V;IND;PRS;2;SG;INFM
incitar,incita,0.840352,V;IND;PRS;3;SG
incitar,incitamos,0.83601916,V;IND;PRS;1;PL
incitar,incitáis,0.7504908,V;IND;PRS;2;PL
incitar,incitan,0.80819297,V;IND;PRS;3;PL
incitar,incitaba,0.81200486,V;IND;PST;IPFV;1;SG
incitar,incitabas,0.7600142,V;IND;PST;IPFV;2;SG;INFM
incitar,incitaba,0.81200486,V;IND;PST;IPFV;3;SG
incitar,incitábamos,0.78102255,V;IND;PST;IPFV;1;PL
incitar,incitabais,0.7283616,V;IND;PST;IPFV;2;PL
incitar,incitaban,0.7979211,V;IND;PST;IPFV;3;PL
incitar,incitaré,0.82668084,V;IND;FUT;1;SG
incitar,incitarás,0.84826565,V;IND;FUT;2;SG;INFM
incitar,incitará,0.8024826,V;IND;FUT;3;SG
incitar,incitaremos,0.83159626,V;IND;FUT;1;PL
incitar,incitaréis,0.81954885,V;IND;FUT;2;PL
incitar,incitarán,0.7657734,V;IND;FUT;3;PL
confiscar,confisco,0.8247042,V;IND;PRS;1;SG
confiscar,confiscas,0.9295434,V;IND;PRS;2;SG;INFM
confiscar,confisca,0.77381897,V;IND;PRS;3;SG
confiscar,confiscamos,0.8943084,V;IND;PRS;1;PL
confiscar,confiscáis,0.89036983,V;IND;PRS;2;PL
confiscar,confiscan,0.94252884,V;IND;PRS;3;PL
confiscar,confiscaba,0.9070498,V;IND;PST;IPFV;1;SG
confiscar,confiscabas,0.8909564,V;IND;PST;IPFV;2;SG;INFM
confiscar,confiscaba,0.9070498,V;IND;PST;IPFV;3;SG
confiscar,confiscábamos,0.8063895,V;IND;PST;IPFV;1;PL
confiscar,confiscabais,0.8741694,V;IND;PST;IPFV;2;PL
confiscar,confiscaban,0.85814005,V;IND;PST;IPFV;3;PL
confiscar,confiscaré,0.9323896,V;IND;FUT;1;SG
confiscar,confiscarás,0.94013,V;IND;FUT;2;SG;INFM
confiscar,confiscará,0.91649234,V;IND;FUT;3;SG
confiscar,confiscaremos,0.89418966,V;IND;FUT;1;PL
confiscar,confiscaréis,0.91167873,V;IND;FUT;2;PL
confiscar,confiscarán,0.91186297,V;IND;FUT;3;PL
impedir,impido,0.79430026,V;IND;PRS;1;SG
impedir,impides,0.76039684,V;IND;PRS;2;SG;INFM
impedir,impide,0.80912644,V;IND;PRS;3;SG
impedir,impedimos,0.8977122,V;IND;PRS;1;PL
impedir,impiden,0.7983643,V;IND;PRS;3;PL
impedir,impedía,0.7475669,V;IND;PST;IPFV;1;SG
impedir,impedías,0.7557558,V;IND;PST;IPFV;2;SG;INFM
impedir,impedía,0.7475669,V;IND;PST;IPFV;3;SG
impedir,impedíamos,0.7620536,V;IND;PST;IPFV;1;PL
impedir,impedíais,0.7391975,V;IND;PST;IPFV;2;PL
impedir,impedían,0.75743675,V;IND;PST;IPFV;3;PL
impedir,impediré,0.9155319,V;IND;FUT;1;SG
impedir,impedirás,0.91013694,V;IND;FUT;2;SG;INFM
impedir,impedirá,0.80206406,V;IND;FUT;3;SG
impedir,impediremos,0.816689,V;IND;FUT;1;PL
impedir,impediréis,0.9096522,V;IND;FUT;2;PL
impedir,impedirán,0.90753835,V;IND;FUT;3;PL
silbar,silbo,0.84938765,V;IND;PRS;1;SG
silbar,silbas,0.827255,V;IND;PRS;2;SG;INFM
silbar,silba,0.85685885,V;IND;PRS;3;SG
silbar,silbamos,0.7962306,V;IND;PRS;1;PL
silbar,silbáis,0.7910539,V;IND;PRS;2;PL
silbar,silban,0.86389357,V;IND;PRS;3;PL
silbar,silbaba,0.8283252,V;IND;PST;IPFV;1;SG
silbar,silbabas,0.81769675,V;IND;PST;IPFV;2;SG;INFM
silbar,silbaba,0.8283252,V;IND;PST;IPFV;3;SG
silbar,silbábamos,0.77977455,V;IND;PST;IPFV;1;PL
silbar,silbabais,0.77545625,V;IND;PST;IPFV;2;PL
silbar,silbaban,0.8155966,V;IND;PST;IPFV;3;PL
silbar,silbaré,0.85119855,V;IND;FUT;1;SG
silbar,silbarás,0.85394096,V;IND;FUT;2;SG;INFM
silbar,silbará,0.8356546,V;IND;FUT;3;SG
silbar,silbaremos,0.83476496,V;IND;FUT;1;PL
silbar,silbaréis,0.7670735,V;IND;FUT;2;PL
silbar,silbarán,0.85585344,V;IND;FUT;3;PL
osar,oso,0.65557843,V;IND;PRS;1;SG
osar,osas,0.6336654,V;IND;PRS;2;SG;INFM
osar,osa,0.6434205,V;IND;PRS;3;SG
osar,osamos,0.85813177,V;IND;PRS;1;PL
osar,osáis,0.7865471,V;IND;PRS;2;PL
osar,osan,0.8562283,V;IND;PRS;3;PL
osar,osaba,0.85706973,V;IND;PST;IPFV;1;SG
osar,osabas,0.8038556,V;IND;PST;IPFV;2;SG;INFM
osar,osaba,0.85706973,V;IND;PST;IPFV;3;SG
osar,osábamos,0.781995,V;IND;PST;IPFV;1;PL
osar,osabais,0.8094566,V;IND;PST;IPFV;2;PL
osar,osaban,0.79733217,V;IND;PST;IPFV;3;PL
osar,osaré,0.83947456,V;IND;FUT;1;SG
osar,osarás,0.8490327,V;IND;FUT;2;SG;INFM
osar,osará,0.77057064,V;IND;FUT;3;SG
osar,osaremos,0.8011222,V;IND;FUT;1;PL
osar,osaréis,0.8811237,V;IND;FUT;2;PL
osar,osarán,0.7734349,V;IND;FUT;3;PL
tostar,tuesto,0.59323055,V;IND;PRS;1;SG
tostar,tuestas,0.6253828,V;IND;PRS;2;SG;INFM
tostar,tuesta,0.61792696,V;IND;PRS;3;SG
tostar,tostamos,0.83066326,V;IND;PRS;1;PL
tostar,tostáis,0.80525887,V;IND;PRS;2;PL
tostar,tuestan,0.6390497,V;IND;PRS;3;PL
tostar,tostaba,0.84658575,V;IND;PST;IPFV;1;SG
tostar,tostabas,0.77977544,V;IND;PST;IPFV;2;SG;INFM
tostar,tostaba,0.84658575,V;IND;PST;IPFV;3;SG
tostar,tostábamos,0.72860897,V;IND;PST;IPFV;1;PL
tostar,tostabais,0.776847,V;IND;PST;IPFV;2;PL
tostar,tostaban,0.7824725,V;IND;PST;IPFV;3;PL
tostar,tostaré,0.8543878,V;IND;FUT;1;SG
tostar,tostarás,0.8510747,V;IND;FUT;2;SG;INFM
tostar,tostará,0.8439377,V;IND;FUT;3;SG
tostar,tostaremos,0.87324893,V;IND;FUT;1;PL
tostar,tostaréis,0.83098465,V;IND;FUT;2;PL
tostar,tostarán,0.8270755,V;IND;FUT;3;PL
comparar,comparo,0.68654794,V;IND;PRS;1;SG
comparar,comparas,0.7963931,V;IND;PRS;2;SG;INFM
comparar,compara,0.80739015,V;IND;PRS;3;SG
comparar,comparamos,0.63764024,V;IND;PRS;1;PL
comparar,comparáis,0.6038191,V;IND;PRS;2;PL
comparar,comparan,0.6910681,V;IND;PRS;3;PL
comparar,comparaba,0.6398163,V;IND;PST;IPFV;1;SG
comparar,comparabas,0.6640576,V;IND;PST;IPFV;2;SG;INFM
comparar,comparaba,0.6398163,V;IND;PST;IPFV;3;SG
comparar,comparábamos,0.6320429,V;IND;PST;IPFV;1;PL
comparar,comparabais,0.6380529,V;IND;PST;IPFV;2;PL
comparar,comparaban,0.6210187,V;IND;PST;IPFV;3;PL
comparar,compararé,0.64980507,V;IND;FUT;1;SG
comparar,compararás,0.8570016,V;IND;FUT;2;SG;INFM
comparar,comparará,0.66744286,V;IND;FUT;3;SG
comparar,compararemos,0.6237693,V;IND;FUT;1;PL
comparar,compararéis,0.8302301,V;IND;FUT;2;PL
comparar,compararán,0.6285988,V;IND;FUT;3;PL
amparar,amparo,0.8328532,V;IND;PRS;1;SG
amparar,amparas,0.80581594,V;IND;PRS;2;SG;INFM
amparar,ampara,0.64494616,V;IND;PRS;3;SG
amparar,amparamos,0.82916427,V;IND;PRS;1;PL
amparar,amparáis,0.789184,V;IND;PRS;2;PL
amparar,amparan,0.8283616,V;IND;PRS;3;PL
amparar,amparaba,0.7641894,V;IND;PST;IPFV;1;SG
amparar,amparabas,0.7749827,V;IND;PST;IPFV;2;SG;INFM
amparar,amparaba,0.7641894,V;IND;PST;IPFV;3;SG
amparar,amparábamos,0.7622092,V;IND;PST;IPFV;1;PL
amparar,amparabais,0.7571819,V;IND;PST;IPFV;2;PL
amparar,amparaban,0.8130771,V;IND;PST;IPFV;3;PL
amparar,ampararé,0.8315749,V;IND;FUT;1;SG
