pivot,derivation,similarity,category,affix
crecer,crecimiento,0.9160092,V:N,-miento
desacelerar,desaceleración,0.93219066,V:N,-ción
aislar,aislamiento,0.8769985,V:N,-miento
reflejo,reflejar,0.9539443,N:V,-ar
selección,seleccionar,0.7839831,N:V,-ar
actual,actualmente,0.8760484,ADJ:ADV,-mente
empleo,desempleo,0.9258038,N:N,des-
ventaja,desventaja,0.9531797,N:N,des-
analfabeto,analfabetismo,0.96735156,N:N,-ismo
especializar,especialización,0.9053515,V:N,-ción
desdoblar,desdoblamiento,0.95943254,V:N,-miento
nosocomio,nosocomial,0.9515941,N:ADJ,-al
conexión,desconexión,0.8903996,N:N,des-
disculpa,disculpar,0.9676634,V:V,-ar
imperial,imperialismo,0.8787403,ADJ:N,-ismo
subsidio,subsidiar,0.97251785,N:V,-ar
calefacción,calefaccionar,0.9512325,N:V,-ar
beneficio,beneficiar,0.94967544,N:V,-ar
chat,chatear,0.9696325,N:V,-ear
gota,gotear,0.95482844,N:V,-ear
peritoneo,peritoneal,0.96799576,N:ADJ,-al
pleura,pleural,0.9677981,N:ADJ,-al
provisión,provisional,0.8913458,N:ADJ,-al
engaño,desengaño,0.95610803,N:N,des-
decepción,decepcionar,0.8810823,N:V,-ar
cansar,descansar,0.92628884,V:V,des-
picar,picador,0.9583269,V:N,-dor
faro,farero,0.94398624,N:N,-ero
deshidratar,deshidratación,0.93366975,V:N,-ción
obra,obrero,0.833513,N:N,-ero
completo,completamente,0.8823059,ADJ:ADV,-mente
torear,toreador,0.9498024,V:N,-dor
chapuz,chapucero,0.9713752,N:ADJ,-ero
desafortunado,desafortunadamente,0.9188396,ADJ:ADV,-mente
afortunado,afortunadamente,0.9281406,ADJ:ADV,-mente
gato,gatito,0.9610692,N:N,-ito
llorar,llorón,0.92600894,V:N,-ón
llamar,llamamiento,0.9181434,V:N,-miento
congelar,descongelar,0.97582877,V:V,des-
lleno,llenito,0.9772478,ADJ:ADJ,-ito
radio,radial,0.91919804,N:ADJ,-al
humo,humear,0.8671457,N:V,-ear
vacunar,vacunación,0.9575325,V:N,-ción
vacuna,vacunar,0.9631497,N:V,-ar
vado,vadear,0.9237462,N:V,-ear
vagabundo,vagabundear,0.96639997,ADJ:V,-ear
vago,vagamente,0.91037464,ADJ:ADV,-mente
vago,vaguear,0.9535611,ADJ:V,-ear
valor,valorar,0.8943463,N:V,-ar
título,titular,0.9135778,N:ADJ,-ar
cruz,cruzar,0.94130963,N:V,-ar
vano,vanamente,0.9425503,ADJ:ADV,-mente
vándalo,vandalismo,0.9262728,N:N,-ismo
vano,vanidad,0.9429154,ADJ:N,-idad
vaporizar,vaporizador,0.9123453,V:N,-dor
vela,velero,0.9247313,N:N,-ero
velloso,vellosidad,0.91475815,ADJ:N,-idad
apretar,apretón,0.955942,V:N,-ón
lleno,llenar,0.9643019,ADJ:V,-ar
casa,casero,0.94613683,N:ADJ,-ero
nombrar,nombramiento,0.83125985,V:N,-miento
masturbar,masturbación,0.95939034,V:N,-ción
habitar,habitación,0.8920415,V:N,-ción
vanguardia,vanguardista,0.97021556,N:ADJ,-ista
organizar,organizador,0.7698837,V:N,-dor
chaparro,chaparral,0.9802039,ADJ:N,-al
ave,aviar,0.90214014,N:ADJ,-ar
monumento,monumental,0.8749065,N:ADJ,-al
manual,manualmente,0.8864415,ADJ:ADV,-mente
pentágono,pentagonal,0.935339,N:ADJ,-al
blanco,blanquear,0.9314031,ADJ:V,-ear
hierro,herrero,0.92458075,N:N,-ero
nuevo,nuevamente,0.9245394,ADJ:ADV,-mente
broma,bromear,0.9683116,N:V,-ear
folclore,folclórico,0.9354914,N:ADJ,-ico
toro,torero,0.963549,N:N,-ero
tener,tenedor,0.90491414,V:N,-dor
guerra,guerrero,0.88825154,N:ADJ,-ero
mayor,mayoral,0.93172807,ADJ:N,-al
empacar,desempacar,0.97857714,V:V,des-
intestino,intestinal,0.8890475,N:ADJ,-al
monte,montón,0.88689244,N:N,-ón
cabeza,cabezón,0.93463236,N:ADJ,-ón
modo,modismo,0.9178553,N:N,-ismo
huevo,huevón,0.93276227,N:N,-ón
buzo,bucear,0.9665535,N:V,-ear
revista,revistar,0.9247655,N:V,-ar
normal,normalmente,0.88955605,ADJ:ADV,-mente
abeja,abejarrón,0.944246,N:N,-ón
adiestrar,adiestramiento,0.9512328,V:N,-miento
apagar,apagón,0.91008234,V:N,-ón
alzar,alzamiento,0.9013079,V:N,-miento
azote,azotar,0.9540198,N:V,-ar
cazar,cazón,0.93430024,V:N,-ón
piano,pianista,0.79499614,N:N,-ista
arena,arenero,0.9078093,N:ADJ,-ero
cepillo,cepillar,0.93900347,N:V,-ar
ayunar,desayunar,0.94555587,V:V,des-
abano,abanico,0.9484918,N:N,-ico
asexual,asexualidad,0.9586226,ADJ:N,-idad
brinco,brincar,0.97416276,N:V,-ar
puta,putear,0.9290699,V:V,-ear
atrio,atrial,0.8817041,N:ADJ,-al
llano,llanero,0.9573391,ADJ:N,-ero
brazo,bracero,0.9296457,N:N,-ero
marica,maricón,0.93731815,N:N,-ón
pelo,pelón,0.9147329,N:ADJ,-ón
cal,calar,0.9503663,N:ADJ,-ar
segmento,segmental,0.9281302,N:ADJ,-al
partido,partidismo,0.8516989,N:N,-ismo
partido,partidista,0.8709024,N:ADJ,-ista
igual,igualmente,0.9201119,ADJ:ADV,-mente
caldera,calderón,0.9632091,N:N,-ón
teléfono,telefónico,0.8743752,N:ADJ,-ico
eléctrico,electricidad,0.8910665,ADJ:N,-idad
pensión,pensionista,0.92081857,N:N,-ista
vehículo,vehicular,0.90923,N:ADJ,-ar
rabia,rabiar,0.96875906,N:V,-ar
lanzar,lanzador,0.95361686,V:N,-dor
negro,negrito,0.9309339,ADJ:N,-ito
culo,culear,0.94445384,N:V,-ear
asalto,asaltar,0.9297131,N:V,-ar
coro,corista,0.9377123,N:N,-ista
agujero,agujerear,0.9707964,N:V,-ear
alarma,alarmar,0.9787621,V:V,-ar
alimento,alimentar,0.79781026,N:V,-ar
almacén,almacenar,0.9382622,N:V,-ar
aparte,apartar,0.94926524,N:V,-ar
balanza,balancear,0.95181394,N:V,-ear
chisme,chismear,0.96212333,N:V,-ar
cifrar,descifrar,0.96396625,V:V,des-
cuidar,descuidar,0.9344989,V:V,des-
enchufar,desenchufar,0.94949484,V:V,des-
divorcio,divorciar,0.9410291,N:V,-ar
entrevista,entrevistar,0.8588736,N:V,-ar
envidia,envidiar,0.97100306,N:V,-ar
fractura,fracturar,0.9440561,N:V,-ar
fusil,fusilar,0.9677622,N:V,-ar
impresión,impresionar,0.91040146,N:V,-ar
incremento,incrementar,0.91312367,N:V,-ar
contrato,contratar,0.9278656,N:V,-ar
inspección,inspeccionar,0.951505,N:V,-ar
interés,interesar,0.8873232,N:V,-ar
martillo,martillar,0.963813,N:V,-ar
mención,mencionar,0.877842,N:V,-ar
perfección,perfeccionar,0.9114055,N:V,-ar
plancha,planchar,0.9740307,N:V,-ar
preciso,precisar,0.905533,ADJ:V,-ar
renta,rentar,0.9491453,V:V,-ar
traición,traicionar,0.96272016,N:V,-ar
vuelta,voltear,0.90289974,N:V,-ear
zapato,zapatear,0.95169216,N:V,-ear
proporción,proporcionar,0.7529047,N:V,-ar
señal,señalar,0.91943717,N:V,-ar
natural,naturalismo,0.90542054,ADJ:N,-ismo
activar,desactivar,0.91605544,V:V,des-
montar,desmontar,0.95411927,V:V,des-
general,generalmente,0.76122403,ADJ:ADV,-mente
acción,accionar,0.8843729,N:V,-ar
agencia,agenciar,0.9182261,N:V,-ar
aire,airear,0.9536941,N:V,-ear
álabe,alabear,0.9259505,ADJ:V,-ar
albor,alborear,0.9782946,N:V,-ear
alegre,alegrar,0.97032446,ADJ:V,-ar
alfombra,alfombrar,0.97355026,N:V,-ar
alhaja,alhajar,0.97877675,N:V,-ar
aliso,alisar,0.93109185,N:N,-ar
de gorra,gorrear,0.94724476,ADV:V,-ear
gorja,gorjear,0.94585025,N:V,-ear
granja,granjear,0.9556858,N:V,-ear
grapa,grapar,0.95957357,N:V,-ar
guerra,guerrear,0.8878981,N:V,-ear
oriente,orientar,0.922461,N:V,-ar
pasto,pastar,0.9372764,N:V,-ar
molde,moldear,0.93541354,N:V,-ear
asco,asquear,0.9510218,N:V,-ear
cabeza,cabecear,0.9279556,N:V,-ear
nivel,nivelar,0.92501545,N:V,-ar
obsequio,obsequiar,0.8486992,N:V,-ar
obsesión,obsesionar,0.9263035,N:V,-ar
ocasión,ocasionar,0.9333433,N:V,-ar
oferta,ofertar,0.9694144,N:V,-ar
ojo,ojear,0.9229357,N:V,-ear
onda,ondear,0.9299418,N:V,-ear
orilla,orillar,0.92869335,N:V,-ar
óxido,oxidar,0.90650886,N:V,-ar
ovillo,ovillar,0.9622216,N:V,-ar
pacto,pactar,0.9488103,N:V,-ar
paladar,paladear,0.95543236,N:V,-ear
palma,palmear,0.939626,N:V,-ear
párpado,parpadear,0.94480467,N:V,-ear
parque,parquear,0.92905056,N:V,-ear
patente,patentar,0.9402497,ADJ:V,-ar
parodia,parodiar,0.953038,N:V,-ar
parcela,parcelar,0.95337313,N:V,-ar
parche,parchar,0.92839223,N:V,-ar
peralto,peraltar,0.96114284,N:V,-ar
mancomún,mancomunar,0.94680977,ADV:V,-ar
pirata,piratear,0.89821655,N:V,-ear
toro,torear,0.9575619,N:V,-ear
torno,tornear,0.9280785,N:V,-ear
tonto,tontear,0.92626095,ADJ:V,-ear
tarara,tararear,0.8827486,V:V,-ear
techo,techar,0.9750281,N:V,-ar
taladro,taladrar,0.93327874,N:V,-ar
tamboril,tamborilear,0.96107066,N:V,-ear
tapa,tapar,0.96914154,N:V,-ar
sugestión,sugestionar,0.94665354,N:V,-ar
importuno,importunar,0.96280116,ADJ:V,-ar
indulto,indultar,0.96378434,N:V,-ar
interno,internar,0.9253038,ADJ:V,-ar
laca,laquear,0.92932576,N:V,-ear
legítimo,legitimar,0.9147875,ADJ:V,-ar
lesión,lesionar,0.88137287,N:V,-ar
lija,lijar,0.959693,N:V,-ar
limosna,limosnear,0.9729184,N:V,-ear
llama,llamear,0.90449303,N:V,-ear
vítor,vitorear,0.92873794,N:V,-ear
vidrio,vidriar,0.96165484,N:V,-ar
verde,verdear,0.93908054,N:V,-ear
venda,vendar,0.8616552,N:V,-ar
uniforme,uniformar,0.94030094,ADJ:V,-ar
amarillo,amarillear,0.90638334,ADJ:V,-ear
ambiente,ambientar,0.94219816,ADJ:V,-ar
ampolla,ampollar,0.9223554,N:V,-ar
ancla,anclar,0.9782847,N:V,-ar
anestesia,anestesiar,0.9584022,N:V,-ar
anexo,anexar,0.914713,N:V,-ar
apostilla,apostillar,0.94176084,N:V,-ar
arpón,arponear,0.8370127,N:V,-ear
arco,arquear,0.9346898,N:V,-ear
arre,arrear,0.93536186,N:V,-ar
asesor,asesorar,0.9671318,N:V,-ar
asfalto,asfaltar,0.97134525,N:V,-ar
asfixia,asfixiar,0.97261685,N:V,-ar
astilla,astillar,0.9230191,N:V,-ar
atrás,atrasar,0.91113675,ADJ:V,-ar
atrofia,atrofiar,0.9706759,N:V,-ar
auspicio,auspiciar,0.96894974,N:V,-ar
aval,avalar,0.93899876,N:V,-ar
avizor,avizorar,0.96900785,ADJ:V,-ar
azor,azorar,0.94805616,N:V,-ar
azúcar,azucarar,0.8680513,N:V,-ar
baba,babear,0.9383939,ADJ:V,-ear
balbucir,balbucear,0.93663937,V:V,-ear
bala,balear,0.91316885,N:V,-ear
batalla,batallar,0.9395477,N:V,-ar
bate,batear,0.953307,N:V,-ear
bisel,biselar,0.9735589,N:V,-ar
bomba,bombear,0.95806915,N:V,-ear
boca,boquear,0.9384588,N:V,-ear
borrón,borronear,0.94392955,N:V,-ear
box,boxear,0.91748464,N:V,-ear
cabildo,cabildear,0.91331047,N:V,-ear
cabriola,cabriolar,0.9484274,N:V,-ar
cachete,cachetear,0.9575122,N:V,-ear
calibre,calibrar,0.93376714,N:V,-ar
camuflaje,camuflajear,0.976133,N:V,-ear
capa,capear,0.90092635,N:V,-ear
capitán,capitanear,0.863071,N:V,-ear
cara,carear,0.93658763,N:V,-ear
casa,casar,0.9185187,V:V,-ar
cemento,cementar,0.8936603,N:V,-ar
censura,censurar,0.91963214,N:V,-ar
chamba,chambear,0.94833046,N:V,-ear
chantaje,chantajear,0.9719217,N:V,-ear
chispa,chispear,0.9690522,N:V,-ear
chinche,chinchar,0.94259584,N:V,-ar
chota,chotear,0.96220964,N:V,-ear
chulo,chulear,0.94765836,ADJ:V,-ear
cincel,cincelar,0.9838742,N:V,-ar
claro,clarear,0.9501617,ADJ:V,-ear
clausura,clausurar,0.97214776,N:V,-ar
cojo,cojear,0.95927763,ADJ:V,-ear
color,colorear,0.9036797,N:V,-ear
comadre,comadrear,0.9685885,N:V,-ear
compacto,compactar,0.95254093,ADJ:V,-ar
condición,condicionar,0.89140993,N:V,-ar
confección,confeccionar,0.91630113,N:V,-ar
confín,confinar,0.92186856,N:V,-ar
conmoción,conmocionar,0.91778874,N:V,-ar
contagio,contagiar,0.9173487,N:V,-ar
contrabando,contrabandear,0.95323056,N:V,-ear
coqueto,coquetear,0.9600018,ADJ:V,-ear
corcova,corcovear,0.9608288,N:V,-ear
coro,corear,0.90752035,N:V,-ear
cosecha,cosechar,0.9814435,N:V,-ar
cotorra,cotorrear,0.948082,N:V,-ear
cuarto,cuartear,0.8035391,N:V,-ear
custodia,custodiar,0.9620292,N:V,-ar
olfato,olfatear,0.93888366,N:V,-ear
origen,originar,0.91484797,N:V,-ar
pala,palear,0.93081456,N:V,-ear
pata,patalear,0.9621916,N:V,-ear
patada,patear,0.96765846,N:V,-ear
payaso,payasear,0.9328276,N:V,-ear
pedal,pedalear,0.9533773,N:V,-ear
perfil,perfilar,0.94498765,N:V,-ar
pico,picotear,0.9448132,N:V,-ear
piloto,pilotar,0.93139213,N:V,-ar
planta,plantear,0.8899656,N:V,-ear
posición,posicionar,0.91777116,N:V,-ar
potencia,potenciar,0.89772445,N:V,-ar
presupuesto,presupuestar,0.9304771,N:V,-ar
proceso,procesar,0.93401736,N:V,-ar
profeso,profesar,0.95442855,V:V,-ar
tenis,tenista,0.9418702,N:N,-ista
débito,debitar,0.9177409,N:V,-ar
abrochar,desabrochar,0.9531075,V:V,des-
acelerar,desacelerar,0.9343833,V:V,des-
acreditar,desacreditar,0.9615937,V:V,des-
agradar,desagradar,0.9645066,V:V,des-
ajustar,desajustar,0.9295989,V:V,des-
alojar,desalojar,0.9404432,V:V,des-
amparar,desamparar,0.94155836,V:V,des-
animar,desanimar,0.9344865,V:V,des-
aprovechar,desaprovechar,0.9497406,V:V,des-
armar,desarmar,0.9419846,V:V,des-
arreglar,desarreglar,0.92104745,V:V,des-
atar,desatar,0.88931084,V:V,des-
baratar,desbaratar,0.9575633,V:V,des-
audible,audibilidad,0.93455243,ADJ:N,-idad
conectar,desconectar,0.9064532,V:V,des-
contaminar,descontaminar,0.94099903,V:V,des-
correr,descorrer,0.9396829,V:V,des-
dibujar,desdibujar,0.9814364,V:V,des-
doblar,desdoblar,0.91628385,V:V,des-
empolvar,desempolvar,0.97501653,V:V,des-
encajar,desencajar,0.94596374,V:V,des-
encantar,desencantar,0.98072076,V:V,des-
enganchar,desenganchar,0.9553014,V:V,des-
enredar,desenredar,0.95679176,V:V,des-
envainar,desenvainar,0.97231036,V:V,des-
esperar,desesperar,0.9339061,V:V,des-
estimar,desestimar,0.95183736,V:V,des-
gastar,desgastar,0.9450813,V:V,des-
hidratar,deshidratar,0.9320099,V:V,des-
honrar,deshonrar,0.9110328,V:V,des-
infectar,desinfectar,0.96923816,V:V,des-
inflar,desinflar,0.9720399,V:V,des-
integrar,desintegrar,0.91649896,V:V,des-
prender,desprender,0.9378449,V:V,des-
prestigiar,desprestigiar,0.9588798,V:V,des-
regular,desregular,0.92328084,ADJ:V,des-
tapar,destapar,0.9259404,V:V,des-
trabar,destrabar,0.9542068,V:V,des-
unir,desunir,0.920128,V:V,des-
velar,desvelar,0.8981717,V:V,des-
vincular,desvincular,0.975509,V:V,des-
detalle,detallar,0.9491064,N:V,-ar
dinamita,dinamitar,0.9763265,N:V,-ar
distancia,distanciar,0.9406105,N:V,-ar
distorsión,distorsionar,0.9559217,N:V,-ar
documento,documentar,0.8726666,N:V,-ar
elogio,elogiar,0.9302158,N:V,-ar
emulsión,emulsionar,0.9618971,N:V,-ar
enjambre,enjambrar,0.9489424,N:V,-ar
ensayo,ensayar,0.8621153,N:V,-ar
comillas,entrecomillar,0.93555063,N:V,-ar
escabeche,escabechar,0.9806951,N:V,-ar
escala,escalar,0.92873394,N:V,-ar
escala,escalar,0.92873394,N:ADJ,-ar
escalón,escalonar,0.951685,N:V,-ar
escama,escamar,0.98644716,N:V,-ar
escaso,escasear,0.9567809,ADJ:V,-ear
escayola,escayolar,0.9886286,N:V,-ar
escoplo,escoplear,0.9673959,N:V,-ear
