pivot,derivation,similarity,category,affix
masificar,masificación,0.6181742269232762,V:N,-ción
naturalizar,naturalización,0.5745264220004292,V:N,-ción
absoluto,absolutismo,0.3461499815434771,ADJ:N,-ismo
central,centralismo,0.3251325863543637,ADJ:N,-ismo
empeñar,desempeñar,0.3329414915294866,V:V,des-
aparecer,desaparecer,0.674546167305246,V:V,des-
negociar,negociador,0.6230803959506568,V:ADJ,-dor
enriquecer,enriquecimiento,0.5312892559667397,V:N,-miento
arrollar,desarrollar,0.30753398415179534,V:V,des-
expreso,expresar,0.42222041518361375,ADJ:V,-ar
federar,federación,0.6141046666703174,V:N,-ción
ganar,ganador,0.47686643232041814,V:ADJ,-dor
programa,programar,0.433294481800069,N:V,-ar
asesino,asesinar,0.5937836301311604,ADJ:V,-ar
cintura,cinturón,0.48643552738191953,N:N,-ón
plan,planear,0.4924556991057154,N:V,-ear
bombarda,bombardear,0.2933861725630197,V:V,-ear
sentir,sentimiento,0.56520195591028,V:N,-miento
acercar,acercamiento,0.5557018826132822,V:N,-miento
compaña,compañero,0.27201412906330913,N:N,-ero
violar,violación,0.6517299499470944,V:N,-ción
penalizar,penalización,0.6564147078435809,V:N,-ción
legislar,legislación,0.4986832082008328,V:N,-ción
recomendar,recomendación,0.5716899074910887,V:N,-ción
agrupar,agrupación,0.3580030937648301,V:N,-ción
intenso,intensidad,0.47954499330999334,N:N,-idad
oficina,oficinista,0.518013257849832,N:N,-ista
presión,presionar,0.47863021058843147,N:V,-ar
prisión,prisionero,0.4896121983780859,N:N,-ero
pelo,pelear,0.14577072366714083,N:V,-ear
fútbol,futbolista,0.6034180783589852,N:N,-ista
regular,regulación,0.5180765760864705,ADJ:N,-ción
afable,afablemente,0.642526248521194,ADJ:ADV,-mente
aguja,agujero,0.38815612741868666,N:N,-ero
documento,documental,0.47534423825666017,N:N,-al
causa,causar,0.5122009136287262,N:V,-ar
marca,marcar,0.47344304498014234,N:V,-ar
encadenar,desencadenar,0.46987541179152637,V:V,des-
particular,particularmente,0.6315446155142082,ADJ:ADV,-mente
público,públicamente,0.42109279279109346,N:ADV,-mente
alto,altamente,0.28859384105716,ADJ:ADV,-mente
deliberado,deliberadamente,0.6144211345362931,ADJ:ADV,-mente
intencional,intencionalmente,0.7118383805700906,ADJ:ADV,-mente
crecer,crecimiento,0.5436326298709792,V:N,-miento
desacelerar,desaceleración,0.6109036059423842,V:N,-ción
aislar,aislamiento,0.47637825310886606,V:N,-miento
reflejo,reflejar,0.5466494422056273,N:V,-ar
selección,seleccionar,0.4815496023274817,N:V,-ar
actual,actualmente,0.5173826003411329,ADJ:ADV,-mente
empleo,desempleo,0.6193207520725801,N:N,des-
ventaja,desventaja,0.814297799396948,N:N,des-
analfabeto,analfabetismo,0.54625039632961,N:N,-ismo
especializar,especialización,0.6153736351949596,V:N,-ción
desdoblar,desdoblamiento,0.6200818760516943,V:N,-miento
nosocomio,nosocomial,0.43359588194627663,N:ADJ,-al
conexión,desconexión,0.6060456812270514,N:N,des-
disculpa,disculpar,0.6129709512632112,V:V,-ar
imperial,imperialismo,0.49370307107935973,ADJ:N,-ismo
subsidio,subsidiar,0.583365167466142,N:V,-ar
calefacción,calefaccionar,0.6272048275634293,N:V,-ar
beneficio,beneficiar,0.6049921006125013,N:V,-ar
chat,chatear,0.689655516957992,N:V,-ear
gota,gotear,0.4046989286670801,N:V,-ear
peritoneo,peritoneal,0.6313140173287183,N:ADJ,-al
pleura,pleural,0.7126212423354535,N:ADJ,-al
provisión,provisional,0.37557715498621524,N:ADJ,-al
engaño,desengaño,0.64159529668387,N:N,des-
decepción,decepcionar,0.5297204215721046,N:V,-ar
cansar,descansar,0.4125719166354409,V:V,des-
picar,picador,0.42791470448722757,V:N,-dor
faro,farero,0.605288067691826,N:N,-ero
deshidratar,deshidratación,0.5838927347076563,V:N,-ción
obra,obrero,0.24150139277867377,N:N,-ero
completo,completamente,0.5366700025980211,ADJ:ADV,-mente
torear,toreador,0.6263576838045135,V:N,-dor
chapuz,chapucero,0.28436236110949875,N:ADJ,-ero
desafortunado,desafortunadamente,0.506716482444558,ADJ:ADV,-mente
afortunado,afortunadamente,0.43536335679726834,ADJ:ADV,-mente
gato,gatito,0.8061712873097001,N:N,-ito
llorar,llorón,0.4508360177234704,V:N,-ón
llamar,llamamiento,0.4059718378325947,V:N,-miento
congelar,descongelar,0.8156431644720245,V:V,des-
lleno,llenito,0.7061577348258541,ADJ:ADJ,-ito
radio,radial,0.656903024633616,N:ADJ,-al
humo,humear,0.4716403522795307,N:V,-ear
vacunar,vacunación,0.736781743881679,V:N,-ción
vacuna,vacunar,0.6496719413504526,N:V,-ar
vado,vadear,0.47800238677966855,N:V,-ear
vagabundo,vagabundear,0.5164576956551283,ADJ:V,-ear
vago,vagamente,0.42674033876036344,ADJ:ADV,-mente
vago,vaguear,0.4561899981156772,ADJ:V,-ear
valor,valorar,0.3460196139179875,N:V,-ar
título,titular,0.44774132438972947,N:ADJ,-ar
cruz,cruzar,0.19179133985582664,N:V,-ar
vano,vanamente,0.5309472313794148,ADJ:ADV,-mente
vándalo,vandalismo,0.5379544581917138,N:N,-ismo
vano,vanidad,0.29054530246627075,ADJ:N,-idad
vaporizar,vaporizador,0.639448904653154,V:N,-dor
vela,velero,0.5092905440834892,N:N,-ero
velloso,vellosidad,0.5321669197461065,ADJ:N,-idad
apretar,apretón,0.3886842298449098,V:N,-ón
lleno,llenar,0.49072033073777344,ADJ:V,-ar
casa,casero,0.3259731404103038,N:ADJ,-ero
nombrar,nombramiento,0.4872117309684296,V:N,-miento
masturbar,masturbación,0.5527442344977722,V:N,-ción
habitar,habitación,0.21581738576820397,V:N,-ción
vanguardia,vanguardista,0.6920778315067164,N:ADJ,-ista
organizar,organizador,0.49867949585196225,V:N,-dor
chaparro,chaparral,0.5357933963414114,ADJ:N,-al
ave,aviar,0.4462097484455365,N:ADJ,-ar
monumento,monumental,0.6826015248141295,N:ADJ,-al
manual,manualmente,0.5054739189988091,ADJ:ADV,-mente
pentágono,pentagonal,0.5026278719914938,N:ADJ,-al
blanco,blanquear,0.25841733285104074,ADJ:V,-ear
hierro,herrero,0.3962302639854903,N:N,-ero
nuevo,nuevamente,0.560659397624279,ADJ:ADV,-mente
broma,bromear,0.5087931929792837,N:V,-ear
folclore,folclórico,0.7584938044785556,N:ADJ,-ico
toro,torero,0.7408898690852463,N:N,-ero
tener,tenedor,0.1719040952191082,V:N,-dor
guerra,guerrero,0.35090873095935793,N:ADJ,-ero
mayor,mayoral,0.2375114063582402,ADJ:N,-al
empacar,desempacar,0.7340812011307857,V:V,des-
intestino,intestinal,0.6713236971860422,N:ADJ,-al
monte,montón,0.1682341451807703,N:N,-ón
cabeza,cabezón,0.38296848418428375,N:ADJ,-ón
modo,modismo,0.24529246636758506,N:N,-ismo
huevo,huevón,0.2494841882008867,N:N,-ón
buzo,bucear,0.468310310433665,N:V,-ear
revista,revistar,0.4178341900170166,N:V,-ar
normal,normalmente,0.5209586681205132,ADJ:ADV,-mente
abeja,abejarrón,0.3560864307550409,N:N,-ón
adiestrar,adiestramiento,0.6586523319115135,V:N,-miento
apagar,apagón,0.40706040061019966,V:N,-ón
alzar,alzamiento,0.30076732887525126,V:N,-miento
azote,azotar,0.5630879593986471,N:V,-ar
cazar,cazón,0.19251344542599147,V:N,-ón
piano,pianista,0.6558751547084495,N:N,-ista
arena,arenero,0.46294856295590203,N:ADJ,-ero
cepillo,cepillar,0.6449207224355339,N:V,-ar
ayunar,desayunar,0.427659784044621,V:V,des-
abano,abanico,0.34207094280005945,N:N,-ico
asexual,asexualidad,0.6958171301022621,ADJ:N,-idad
brinco,brincar,0.6585371518609289,N:V,-ar
puta,putear,0.43225722933516386,V:V,-ear
atrio,atrial,0.49032247417994057,N:ADJ,-al
llano,llanero,0.47969275604718076,ADJ:N,-ero
brazo,bracero,0.3371905981452654,N:N,-ero
marica,maricón,0.7661816029968171,N:N,-ón
pelo,pelón,0.36649805875653374,N:ADJ,-ón
cal,calar,0.11192578888758697,N:ADJ,-ar
segmento,segmental,0.4178712292111054,N:ADJ,-al
partido,partidismo,0.41550363521302336,N:N,-ismo
partido,partidista,0.44932184674511433,N:ADJ,-ista
igual,igualmente,0.6216399958930995,ADJ:ADV,-mente
caldera,calderón,0.2757830108115996,N:N,-ón
teléfono,telefónico,0.6088081403848951,N:ADJ,-ico
eléctrico,electricidad,0.597451170682157,ADJ:N,-idad
pensión,pensionista,0.5870942826694995,N:N,-ista
vehículo,vehicular,0.4936247184814184,N:ADJ,-ar
rabia,rabiar,0.3145036002737558,N:V,-ar
lanzar,lanzador,0.519972974309814,V:N,-dor
negro,negrito,0.5049579328855502,ADJ:N,-ito
culo,culear,0.4764406902952909,N:V,-ear
asalto,asaltar,0.6531894543409971,N:V,-ar
coro,corista,0.4530637399785533,N:N,-ista
agujero,agujerear,0.4742993981465995,N:V,-ear
alarma,alarmar,0.5305961489543803,V:V,-ar
alimento,alimentar,0.5476474140262934,N:V,-ar
almacén,almacenar,0.39529334717385267,N:V,-ar
aparte,apartar,0.33339049758342243,N:V,-ar
balanza,balancear,0.45338819070032665,N:V,-ear
chisme,chismear,0.6470175789805516,N:V,-ar
cifrar,descifrar,0.592409608949956,V:V,des-
cuidar,descuidar,0.6179740663758648,V:V,des-
enchufar,desenchufar,0.7341147160453337,V:V,des-
divorcio,divorciar,0.6217618546705973,N:V,-ar
entrevista,entrevistar,0.5872982291770642,N:V,-ar
envidia,envidiar,0.49159892007460226,N:V,-ar
fractura,fracturar,0.6381047183847344,N:V,-ar
fusil,fusilar,0.341412167417414,N:V,-ar
impresión,impresionar,0.3009300281962808,N:V,-ar
incremento,incrementar,0.6120270295284553,N:V,-ar
contrato,contratar,0.4925637179762934,N:V,-ar
inspección,inspeccionar,0.6556681796498843,N:V,-ar
interés,interesar,0.3374769383667209,N:V,-ar
martillo,martillar,0.5861339478536275,N:V,-ar
mención,mencionar,0.5671664272895052,N:V,-ar
perfección,perfeccionar,0.4678119521184697,N:V,-ar
plancha,planchar,0.6518315217183825,N:V,-ar
preciso,precisar,0.5491187290092989,ADJ:V,-ar
renta,rentar,0.5280896177646921,V:V,-ar
traición,traicionar,0.6142535734433731,N:V,-ar
vuelta,voltear,0.3781526275372462,N:V,-ear
zapato,zapatear,0.33324282118779713,N:V,-ear
proporción,proporcionar,0.2536720802269077,N:V,-ar
señal,señalar,0.2061254408868487,N:V,-ar
natural,naturalismo,0.3708126060356105,ADJ:N,-ismo
activar,desactivar,0.8138717546902342,V:V,des-
montar,desmontar,0.7037163507110109,V:V,des-
general,generalmente,0.41813173371871337,ADJ:ADV,-mente
acción,accionar,0.4439368150674796,N:V,-ar
agencia,agenciar,0.4207979825868561,N:V,-ar
aire,airear,0.3116387584345366,N:V,-ear
álabe,alabear,0.39259759773481107,ADJ:V,-ar
albor,alborear,0.5754357024889674,N:V,-ear
alegre,alegrar,0.46129717009735804,ADJ:V,-ar
alfombra,alfombrar,0.6677201215200489,N:V,-ar
alhaja,alhajar,0.5949427454906618,N:V,-ar
aliso,alisar,0.3138647886522843,N:N,-ar
de gorra,gorrear,0.23261666251850543,ADV:V,-ear
gorja,gorjear,0.38314657124727336,N:V,-ear
granja,granjear,0.07750690183458975,N:V,-ear
grapa,grapar,0.6002301991673565,N:V,-ar
guerra,guerrear,0.49914621300482065,N:V,-ear
oriente,orientar,0.40387929118710475,N:V,-ar
pasto,pastar,0.49580771983963023,N:V,-ar
molde,moldear,0.4461728104693997,N:V,-ear
asco,asquear,0.4774487303257773,N:V,-ear
cabeza,cabecear,0.3357973505862867,N:V,-ear
nivel,nivelar,0.2900976087851762,N:V,-ar
obsequio,obsequiar,0.6919718984069723,N:V,-ar
obsesión,obsesionar,0.5425233962566619,N:V,-ar
ocasión,ocasionar,0.21055299465264055,N:V,-ar
oferta,ofertar,0.5911691651844885,N:V,-ar
ojo,ojear,0.2506768652439524,N:V,-ear
onda,ondear,0.10631657291980345,N:V,-ear
orilla,orillar,0.4945826094970147,N:V,-ar
óxido,oxidar,0.47937455802047513,N:V,-ar
ovillo,ovillar,0.6825005243881521,N:V,-ar
pacto,pactar,0.6627920236744016,N:V,-ar
paladar,paladear,0.4752214830019059,N:V,-ear
palma,palmear,0.3950519624955,N:V,-ear
párpado,parpadear,0.30380161811044837,N:V,-ear
parque,parquear,0.40372068945699147,N:V,-ear
patente,patentar,0.6133870624116337,ADJ:V,-ar
parodia,parodiar,0.704350673958108,N:V,-ar
parcela,parcelar,0.5699491011334611,N:V,-ar
parche,parchar,0.6362090039716025,N:V,-ar
peralto,peraltar,0.7077739639483196,N:V,-ar
mancomún,mancomunar,0.41246152288167215,ADV:V,-ar
pirata,piratear,0.5028856938997452,N:V,-ear
toro,torear,0.6632412337908734,N:V,-ear
torno,tornear,0.3641554980275079,N:V,-ear
tonto,tontear,0.37532559781128016,ADJ:V,-ear
tarara,tararear,0.5184254005947084,V:V,-ear
techo,techar,0.49005321851707784,N:V,-ar
taladro,taladrar,0.6381843411839727,N:V,-ar
tamboril,tamborilear,0.4449349797309303,N:V,-ear
tapa,tapar,0.46188574420057926,N:V,-ar
sugestión,sugestionar,0.5800576018638561,N:V,-ar
importuno,importunar,0.5782359653017116,ADJ:V,-ar
indulto,indultar,0.7074109500118829,N:V,-ar
interno,internar,0.2636742308583061,ADJ:V,-ar
laca,laquear,0.49370801457564983,N:V,-ear
legítimo,legitimar,0.4853332886635948,ADJ:V,-ar
lesión,lesionar,0.5729856107057574,N:V,-ar
lija,lijar,0.7345124008940582,N:V,-ar
limosna,limosnear,0.5915700593419051,N:V,-ear
llama,llamear,0.38094282588214967,N:V,-ear
vítor,vitorear,0.4140300253888818,N:V,-ear
vidrio,vidriar,0.47049129203231166,N:V,-ar
verde,verdear,0.44129556591496755,N:V,-ear
venda,vendar,0.5529136636859194,N:V,-ar
uniforme,uniformar,0.49075207560598544,ADJ:V,-ar
amarillo,amarillear,0.36195767641772125,ADJ:V,-ear
ambiente,ambientar,0.44658526227792095,ADJ:V,-ar
ampolla,ampollar,0.5803830825232125,N:V,-ar
ancla,anclar,0.5797385611996326,N:V,-ar
anestesia,anestesiar,0.6722882096569122,N:V,-ar
anexo,anexar,0.35939216162256993,N:V,-ar
apostilla,apostillar,0.703453168421045,N:V,-ar
arpón,arponear,0.6121213751656122,N:V,-ear
arco,arquear,0.27422823991407963,N:V,-ear
arre,arrear,0.3791608315410435,N:V,-ar
asesor,asesorar,0.5052121563983378,N:V,-ar
asfalto,asfaltar,0.6153087644358969,N:V,-ar
asfixia,asfixiar,0.5429211449264449,N:V,-ar
astilla,astillar,0.5668445565774691,N:V,-ar
atrás,atrasar,0.20973054306390826,ADJ:V,-ar
atrofia,atrofiar,0.6481180391487741,N:V,-ar
auspicio,auspiciar,0.47083861652499936,N:V,-ar
aval,avalar,0.5628617844682472,N:V,-ar
avizor,avizorar,0.34375010710508314,ADJ:V,-ar
azor,azorar,0.4063080054058378,N:V,-ar
azúcar,azucarar,0.5577354265907073,N:V,-ar
baba,babear,0.3468930405835101,ADJ:V,-ear
balbucir,balbucear,0.7602133191925422,V:V,-ear
bala,balear,0.09794348487984894,N:V,-ear
batalla,batallar,0.6070712689482739,N:V,-ar
bate,batear,0.567936848436408,N:V,-ear
bisel,biselar,0.5341373353536537,N:V,-ar
bomba,bombear,0.4026232781619479,N:V,-ear
boca,boquear,0.3422462438633971,N:V,-ear
borrón,borronear,0.4125934046221549,N:V,-ear
box,boxear,0.379814568515767,N:V,-ear
cabildo,cabildear,0.2612284113764505,N:V,-ear
cabriola,cabriolar,0.520459778465596,N:V,-ar
cachete,cachetear,0.41365184654328635,N:V,-ear
calibre,calibrar,0.43692005926264654,N:V,-ar
camuflaje,camuflajear,0.6113301909492961,N:V,-ear
capa,capear,0.17465269107346226,N:V,-ear
capitán,capitanear,0.48228728978128355,N:V,-ear
cara,carear,0.2505673759237892,N:V,-ear
casa,casar,0.32785748084908295,V:V,-ar
cemento,cementar,0.5405580240420174,N:V,-ar
censura,censurar,0.6571843382264145,N:V,-ar
chamba,chambear,0.7550400808856322,N:V,-ear
chantaje,chantajear,0.5982582417213237,N:V,-ear
chispa,chispear,0.33466698919137006,N:V,-ear
chinche,chinchar,0.37539559094235053,N:V,-ar
chota,chotear,0.43626115850331715,N:V,-ear
chulo,chulear,0.38818404376924787,ADJ:V,-ear
cincel,cincelar,0.67817969684327,N:V,-ar
claro,clarear,0.2784514928569297,ADJ:V,-ear
clausura,clausurar,0.653583241724284,N:V,-ar
cojo,cojear,0.3427477545991946,ADJ:V,-ear
color,colorear,0.3327591565356264,N:V,-ear
comadre,comadrear,0.472853980602173,N:V,-ear
compacto,compactar,0.3960859342186682,ADJ:V,-ar
condición,condicionar,0.3854545221971484,N:V,-ar
confección,confeccionar,0.6966492418357466,N:V,-ar
confín,confinar,0.19497655418527593,N:V,-ar
conmoción,conmocionar,0.5263601912261526,N:V,-ar
contagio,contagiar,0.628699947437108,N:V,-ar
contrabando,contrabandear,0.6384814418655531,N:V,-ear
coqueto,coquetear,0.3026315433743043,ADJ:V,-ear
corcova,corcovear,0.6020868642226384,N:V,-ear
coro,corear,0.3013218777512332,N:V,-ear
cosecha,cosechar,0.7189381579897167,N:V,-ar
cotorra,cotorrear,0.40318503415686646,N:V,-ear
cuarto,cuartear,0.1685759569640357,N:V,-ear
custodia,custodiar,0.5762141331246627,N:V,-ar
olfato,olfatear,0.5440081709337238,N:V,-ear
origen,originar,0.3699483105165914,N:V,-ar
pala,palear,0.384758272989953,N:V,-ear
pata,patalear,0.2691051765721354,N:V,-ear
patada,patear,0.4954659457383297,N:V,-ear
payaso,payasear,0.5254081561018616,N:V,-ear
pedal,pedalear,0.4357599081441159,N:V,-ear
perfil,perfilar,0.2970154955197746,N:V,-ar
