pivot,derivation,similarity,category,affix
justo,justamente,0.5811249178759995,ADJ:ADV,-mente
justicia,justiciero,0.3929492142975124,N:ADJ,-ero
justificar,justificación,0.760483474023785,V:N,-ción
quebrantar,quebrantamiento,0.5255089741138481,V:N,-miento
burla,burlar,0.41511631964360673,N:V,-ar
verdad,verdadero,0.5722210734799061,N:ADJ,-ero
testículo,testicular,0.6789345983947033,N:ADJ,-ar
quemar,quemador,0.37897367185809716,V:ADJ,-dor
quirúrgico,quirúrgicamente,0.5790798480622449,ADJ:ADV,-mente
falta,faltar,0.4128639092981603,N:V,-ar
secretario,secretarial,0.2861762646549503,N:ADJ,-al
elector,electoral,0.5052502903358824,N:ADJ,-al
dimensión,dimensional,0.4707574860839765,N:ADJ,-al
cérvix,cervical,0.6944220736941425,N:ADJ,-al
península,peninsular,0.5867964940023672,N:ADJ,-ar
arteria,arterial,0.5041514997450257,N:ADJ,-al
estudio,estudiar,0.49001322477958875,N:V,-ar
fijo,fijar,0.4282252416789235,V:V,-ar
registro,registrar,0.6476810954760733,N:V,-ar
paso,pasear,0.3042011237952169,N:V,-ear
coloquio,coloquial,0.13791037633211056,N:ADJ,-al
luchar,luchador,0.4380949773987928,V:ADJ,-dor
territorio,territorial,0.5702912198931452,N:ADJ,-al
acerbo,acerbamente,0.3885754302307538,ADJ:ADV,-mente
tetrágono,tetragonal,0.6264211825549633,N:ADJ,-al
estrena,estrenar,0.6613931061414107,N:V,-ar
zodiaco,zodiacal,0.6982686733911877,N:ADJ,-al
labrar,labrador,0.4178350738603587,V:N,-dor
elemento,elemental,0.4172235719620532,N:ADJ,-al
base,básico,0.41832267606414997,N:ADJ,-ico
ducto,ductal,0.3252212450447043,N:ADJ,-al
seguir,seguidor,0.2758753374812162,V:N,-dor
concentrar,concentración,0.37667002719165676,V:N,-ción
nacional,nacionalidad,0.22631958866024782,ADJ:N,-idad
asociar,asociación,0.36054565743927103,V:N,-ción
escuadra,escuadrón,0.5007432513986931,N:N,-ón
enfrentar,enfrentamiento,0.432142728951328,V:N,-miento
organizar,organización,0.5643929481370248,V:N,-ción
viajar,viajero,0.4619446851688854,V:ADJ,-ero
vender,vendedor,0.5285829322403683,V:N,-dor
seguro,seguridad,0.4775316051886531,ADJ:N,-idad
acontecer,acontecimiento,0.5276731873931989,V:N,-miento
negociar,negociación,0.7495802557138433,V:N,-ción
activo,actividad,0.42077569995103326,ADJ:N,-idad
procesar,procesamiento,0.7222877004643216,V:N,-miento
invitar,invitación,0.5928892317031725,V:N,-ción
voz,vocero,0.26567778817792176,N:N,-ero
católico,catolicismo,0.6879680280265942,ADJ:N,-ismo
guerrilla,guerrillero,0.8120935822041228,N:ADJ,-ero
comercializar,comercialización,0.6980429825975194,V:N,-ción
trámite,tramitar,0.6870667611704665,N:V,-ar
presencia,presenciar,0.35501072325034233,N:V,-ar
captura,capturar,0.7263624031970202,N:V,-ar
relación,relacionar,0.49112289232834727,N:V,-ar
abolir,abolición,0.7417612849004317,V:N,-ción
exportar,exportación,0.6879927389554799,V:N,-ción
poblar,población,0.32730012486623217,V:N,-ción
terror,terrorismo,0.44127116692866064,N:N,-ismo
mover,movimiento,0.4223343074921686,V:N,-miento
pelota,pelotero,0.39606751175022215,N:N,-ero
proceder,procedimiento,0.5174182758935824,V:N,-miento
educar,educación,0.5565828321452688,V:N,-ción
urbano,urbanismo,0.5536014365016441,ADJ:N,-ismo
periódico,periodista,0.592774996395634,N:N,-ista
embajada,embajador,0.7209558545399897,N:N,-dor
detener,detención,0.45445028306510893,V:N,-ción
pasaje,pasajero,0.5084117629862118,N:ADJ,-ero
ropa,ropero,0.5382652571259045,N:ADJ,-ero
silla,sillón,0.6738318075311713,N:N,-ón
colcha,colchón,0.510413290123327,N:N,-ón
caja,cajón,0.5061697074573956,N:N,-ón
tocar,tocador,0.19263191395931478,V:N,-dor
comer,comedor,0.3881886364056909,N:N,-dor
votar,votación,0.6785126014029292,V:N,-ción
análisis,analista,0.4388095718747176,N:N,-ista
pueblo,poblar,0.30826622805671433,N:V,-ar
azúcar,azucarero,0.5594573637406706,N:ADJ,-ero
percha,perchero,0.5875496905315708,N:N,-ero
paraguas,paragüero,0.4820566377079132,N:N,-ero
escala,escalón,0.35166616011271334,N:N,-ón
caballo,caballero,0.4473884832189037,N:N,-ero
casa,casamiento,0.3341318662314656,N:N,-miento
integrar,integración,0.6019381611464005,V:N,-ción
movilización,desmovilización,0.3778079449057108,ADJ:N,des-
legal,legalidad,0.5150105177907269,ADJ:N,-idad
ala,alero,0.5205820211439474,N:N,-ero
masificar,masificación,0.5185542059878885,V:N,-ción
naturalizar,naturalización,0.4387553175229295,V:N,-ción
absoluto,absolutismo,0.35165717954786135,ADJ:N,-ismo
central,centralismo,0.2783199523129022,ADJ:N,-ismo
empeñar,desempeñar,0.18860989025046182,V:V,des-
aparecer,desaparecer,0.5780868316563706,V:V,des-
negociar,negociador,0.6135251636336316,V:ADJ,-dor
enriquecer,enriquecimiento,0.5656338627407207,V:N,-miento
arrollar,desarrollar,0.168318377558759,V:V,des-
expreso,expresar,0.4111059738749443,ADJ:V,-ar
federar,federación,0.5202679511027026,V:N,-ción
ganar,ganador,0.63048107845389,V:ADJ,-dor
programa,programar,0.3909009298297845,N:V,-ar
asesino,asesinar,0.6398729118155905,ADJ:V,-ar
cintura,cinturón,0.4355530977938946,N:N,-ón
plan,planear,0.42511754982157457,N:V,-ear
bombarda,bombardear,0.31950585438899537,V:V,-ear
sentir,sentimiento,0.6314109870164258,V:N,-miento
acercar,acercamiento,0.6095595245332784,V:N,-miento
compaña,compañero,0.12111962497151207,N:N,-ero
violar,violación,0.6742125610494345,V:N,-ción
penalizar,penalización,0.6165200136215211,V:N,-ción
legislar,legislación,0.6241000432709997,V:N,-ción
recomendar,recomendación,0.5593147803628324,V:N,-ción
agrupar,agrupación,0.41435846780989993,V:N,-ción
intenso,intensidad,0.4559938724261954,N:N,-idad
oficina,oficinista,0.44158886903922345,N:N,-ista
presión,presionar,0.5115969203202118,N:V,-ar
prisión,prisionero,0.4907799615903474,N:N,-ero
pelo,pelear,0.21584292168132946,N:V,-ear
fútbol,futbolista,0.6080371800749126,N:N,-ista
regular,regulación,0.44209424483792037,ADJ:N,-ción
afable,afablemente,0.527896265560081,ADJ:ADV,-mente
aguja,agujero,0.3810134219456365,N:N,-ero
documento,documental,0.41520877822032376,N:N,-al
causa,causar,0.5638681788311762,N:V,-ar
marca,marcar,0.4614132232844057,N:V,-ar
encadenar,desencadenar,0.24967068654589664,V:V,des-
particular,particularmente,0.6669417111923962,ADJ:ADV,-mente
público,públicamente,0.3862718864997928,N:ADV,-mente
alto,altamente,0.3082979756052757,ADJ:ADV,-mente
deliberado,deliberadamente,0.6532630803043783,ADJ:ADV,-mente
intencional,intencionalmente,0.6456181611619798,ADJ:ADV,-mente
crecer,crecimiento,0.6276838414555759,V:N,-miento
desacelerar,desaceleración,0.5035671604180146,V:N,-ción
aislar,aislamiento,0.54325798750983,V:N,-miento
reflejo,reflejar,0.6249122173603056,N:V,-ar
selección,seleccionar,0.4212863126380971,N:V,-ar
actual,actualmente,0.6576518298267965,ADJ:ADV,-mente
empleo,desempleo,0.6773338954600808,N:N,des-
ventaja,desventaja,0.7507468153858617,N:N,des-
analfabeto,analfabetismo,0.4450471595363905,N:N,-ismo
especializar,especialización,0.5349868188983877,V:N,-ción
desdoblar,desdoblamiento,0.6668857489367013,V:N,-miento
nosocomio,nosocomial,0.4814617410094151,N:ADJ,-al
conexión,desconexión,0.5172921259774198,N:N,des-
disculpa,disculpar,0.5254423906937575,V:V,-ar
imperial,imperialismo,0.3091559954352623,ADJ:N,-ismo
subsidio,subsidiar,0.6126631398780776,N:V,-ar
calefacción,calefaccionar,0.6867976836822307,N:V,-ar
beneficio,beneficiar,0.6298845261250996,N:V,-ar
chat,chatear,0.7088911651308628,N:V,-ear
gota,gotear,0.4596176759709052,N:V,-ear
peritoneo,peritoneal,0.7452859937172315,N:ADJ,-al
pleura,pleural,0.7837560534146998,N:ADJ,-al
provisión,provisional,0.22161026547478635,N:ADJ,-al
engaño,desengaño,0.5432253745848205,N:N,des-
decepción,decepcionar,0.5109331445664187,N:V,-ar
cansar,descansar,0.4267371859711131,V:V,des-
picar,picador,0.37697237747979706,V:N,-dor
faro,farero,0.5248751430482029,N:N,-ero
deshidratar,deshidratación,0.4490495995170867,V:N,-ción
obra,obrero,0.2917027990405008,N:N,-ero
completo,completamente,0.6222897464428088,ADJ:ADV,-mente
torear,toreador,0.4672576480167894,V:N,-dor
chapuz,chapucero,0.37954653149391504,N:ADJ,-ero
desafortunado,desafortunadamente,0.4691333997987831,ADJ:ADV,-mente
afortunado,afortunadamente,0.38756771325358774,ADJ:ADV,-mente
gato,gatito,0.660039249382104,N:N,-ito
llorar,llorón,0.373059507957878,V:N,-ón
llamar,llamamiento,0.393766277943846,V:N,-miento
congelar,descongelar,0.6277166192010398,V:V,des-
lleno,llenito,0.4646266995921129,ADJ:ADJ,-ito
radio,radial,0.646917292277364,N:ADJ,-al
humo,humear,0.5584132311705737,N:V,-ear
vacunar,vacunación,0.7793499890853344,V:N,-ción
vacuna,vacunar,0.6355524598733884,N:V,-ar
vado,vadear,0.5435257219282731,N:V,-ear
vagabundo,vagabundear,0.5624402765162771,ADJ:V,-ear
vago,vagamente,0.4447361950224892,ADJ:ADV,-mente
valor,valorar,0.4209093311006703,N:V,-ar
título,titular,0.32736820811346723,N:ADJ,-ar
cruz,cruzar,0.22144726312319007,N:V,-ar
vano,vanamente,0.5139645827786011,ADJ:ADV,-mente
vándalo,vandalismo,0.36101932352129784,N:N,-ismo
vano,vanidad,0.3499445262407801,ADJ:N,-idad
vaporizar,vaporizador,0.6987890025118135,V:N,-dor
vela,velero,0.5840444448823834,N:N,-ero
velloso,vellosidad,0.6644061472359322,ADJ:N,-idad
apretar,apretón,0.40393529646288684,V:N,-ón
lleno,llenar,0.4861520342338844,ADJ:V,-ar
casa,casero,0.4214667271375756,N:ADJ,-ero
nombrar,nombramiento,0.6506528026400042,V:N,-miento
masturbar,masturbación,0.5271233275497177,V:N,-ción
habitar,habitación,0.30448351559445674,V:N,-ción
vanguardia,vanguardista,0.5985268795954962,N:ADJ,-ista
organizar,organizador,0.5817122126591946,V:N,-dor
chaparro,chaparral,0.6250901918615523,ADJ:N,-al
ave,aviar,0.3424789001795385,N:ADJ,-ar
monumento,monumental,0.6477147018108368,N:ADJ,-al
manual,manualmente,0.5620115596122942,ADJ:ADV,-mente
pentágono,pentagonal,0.4575065281763966,N:ADJ,-al
blanco,blanquear,0.2489273255190666,ADJ:V,-ear
hierro,herrero,0.3981821922427702,N:N,-ero
nuevo,nuevamente,0.6063029352946172,ADJ:ADV,-mente
broma,bromear,0.5445377992681454,N:V,-ear
folclore,folclórico,0.7096719468530749,N:ADJ,-ico
toro,torero,0.7155910349645244,N:N,-ero
tener,tenedor,0.1903047325648174,V:N,-dor
guerra,guerrero,0.380645313458412,N:ADJ,-ero
mayor,mayoral,0.2161538503487187,ADJ:N,-al
empacar,desempacar,0.5932583117791476,V:V,des-
intestino,intestinal,0.8098048369721003,N:ADJ,-al
monte,montón,0.1942978063077121,N:N,-ón
cabeza,cabezón,0.3888722464889024,N:ADJ,-ón
modo,modismo,0.3098982756842532,N:N,-ismo
huevo,huevón,0.30692046559582864,N:N,-ón
buzo,bucear,0.542895977172981,N:V,-ear
revista,revistar,0.2176069268762706,N:V,-ar
normal,normalmente,0.5119480786752781,ADJ:ADV,-mente
adiestrar,adiestramiento,0.6922956829284939,V:N,-miento
apagar,apagón,0.46377980176741407,V:N,-ón
alzar,alzamiento,0.24845410932688095,V:N,-miento
azote,azotar,0.5737759199577765,N:V,-ar
cazar,cazón,0.36885122754682387,V:N,-ón
piano,pianista,0.7236261897994664,N:N,-ista
arena,arenero,0.4194076936737875,N:ADJ,-ero
cepillo,cepillar,0.662608454380063,N:V,-ar
ayunar,desayunar,0.3231667145981192,V:V,des-
abano,abanico,0.3516095295026409,N:N,-ico
asexual,asexualidad,0.4886010873494635,ADJ:N,-idad
brinco,brincar,0.5679884753163897,N:V,-ar
puta,putear,0.44328642633947657,V:V,-ear
atrio,atrial,0.6004378500398667,N:ADJ,-al
llano,llanero,0.3915766053842399,ADJ:N,-ero
brazo,bracero,0.2514038302657601,N:N,-ero
marica,maricón,0.6641317001576811,N:N,-ón
pelo,pelón,0.3777733493865765,N:ADJ,-ón
cal,calar,0.18721678035166767,N:ADJ,-ar
segmento,segmental,0.33114715306981246,N:ADJ,-al
partido,partidismo,0.3520155817248296,N:N,-ismo
partido,partidista,0.46237892676022274,N:ADJ,-ista
igual,igualmente,0.4844029107547452,ADJ:ADV,-mente
caldera,calderón,0.163064704611105,N:N,-ón
teléfono,telefónico,0.6359717548415967,N:ADJ,-ico
eléctrico,electricidad,0.6814537578070302,ADJ:N,-idad
pensión,pensionista,0.6603112824140206,N:N,-ista
vehículo,vehicular,0.40424950101690316,N:ADJ,-ar
rabia,rabiar,0.29212167355970164,N:V,-ar
lanzar,lanzador,0.4401571637594486,V:N,-dor
negro,negrito,0.4569761805790644,ADJ:N,-ito
culo,culear,0.36430084849842137,N:V,-ear
asalto,asaltar,0.6789578098816006,N:V,-ar
coro,corista,0.46015825319854975,N:N,-ista
agujero,agujerear,0.49235462993156576,N:V,-ear
alarma,alarmar,0.5111156418316388,V:V,-ar
alimento,alimentar,0.5209438652635029,N:V,-ar
almacén,almacenar,0.48243692439594144,N:V,-ar
aparte,apartar,0.3084665171720551,N:V,-ar
balanza,balancear,0.3912550128846103,N:V,-ear
chisme,chismear,0.5490706199302395,N:V,-ar
cifrar,descifrar,0.5538237380367552,V:V,des-
cuidar,descuidar,0.492371970847579,V:V,des-
enchufar,desenchufar,0.6787115628968966,V:V,des-
divorcio,divorciar,0.6733799651260136,N:V,-ar
entrevista,entrevistar,0.46208792358457096,N:V,-ar
envidia,envidiar,0.5111942615508464,N:V,-ar
fractura,fracturar,0.4956030104508986,N:V,-ar
fusil,fusilar,0.29059766186200586,N:V,-ar
impresión,impresionar,0.4239247328061331,N:V,-ar
incremento,incrementar,0.6124772010299139,N:V,-ar
contrato,contratar,0.5205362093590564,N:V,-ar
inspección,inspeccionar,0.7204317141678014,N:V,-ar
interés,interesar,0.4370674015672752,N:V,-ar
martillo,martillar,0.5083617225355765,N:V,-ar
mención,mencionar,0.483162884660314,N:V,-ar
perfección,perfeccionar,0.292324110073759,N:V,-ar
plancha,planchar,0.5430275844716972,N:V,-ar
preciso,precisar,0.46210498666272315,ADJ:V,-ar
renta,rentar,0.3666161495180198,V:V,-ar
traición,traicionar,0.6416157507131729,N:V,-ar
vuelta,voltear,0.36977717119556985,N:V,-ear
zapato,zapatear,0.38878649630769746,N:V,-ear
proporción,proporcionar,0.3127237019612751,N:V,-ar
señal,señalar,0.25654959088168106,N:V,-ar
natural,naturalismo,0.31400419048937467,ADJ:N,-ismo
activar,desactivar,0.7414870724460985,V:V,des-
montar,desmontar,0.6391812693110235,V:V,des-
general,generalmente,0.2825675548826012,ADJ:ADV,-mente
acción,accionar,0.49966575288480086,N:V,-ar
agencia,agenciar,0.17279537092662278,N:V,-ar
aire,airear,0.31378268109641727,N:V,-ear
álabe,alabear,0.70000596432373,ADJ:V,-ar
albor,alborear,0.6362419548530125,N:V,-ear
alegre,alegrar,0.5858408526703016,ADJ:V,-ar
alfombra,alfombrar,0.4119673785306667,N:V,-ar
aliso,alisar,0.31740951288538566,N:N,-ar
gorja,gorjear,0.7231371040042888,N:V,-ear
granja,granjear,0.22115780242325334,N:V,-ear
grapa,grapar,0.6424103359214985,N:V,-ar
guerra,guerrear,0.4297466243797956,N:V,-ear
oriente,orientar,0.2605117076596708,N:V,-ar
pasto,pastar,0.6117631583575792,N:V,-ar
molde,moldear,0.4958666665784771,N:V,-ear
cabeza,cabecear,0.4032244561730747,N:V,-ear
nivel,nivelar,0.29406734778429977,N:V,-ar
obsequio,obsequiar,0.6027656724726165,N:V,-ar
obsesión,obsesionar,0.5054669392593732,N:V,-ar
ocasión,ocasionar,0.1687367528629592,N:V,-ar
oferta,ofertar,0.5983788139448629,N:V,-ar
ojo,ojear,0.20636121984244782,N:V,-ear
onda,ondear,0.1753748225464009,N:V,-ear
orilla,orillar,0.23311322749820018,N:V,-ar
óxido,oxidar,0.6487665523628082,N:V,-ar
pacto,pactar,0.7118768942482644,N:V,-ar
paladar,paladear,0.4690803803751704,N:V,-ear
palma,palmear,0.38100047900190903,N:V,-ear
párpado,parpadear,0.4643713193167637,N:V,-ear
parque,parquear,0.3934052944628825,N:V,-ear
patente,patentar,0.4956694966171906,ADJ:V,-ar
parodia,parodiar,0.6611462636710367,N:V,-ar
parcela,parcelar,0.5499143489957729,N:V,-ar
parche,parchar,0.4807495639153505,N:V,-ar
mancomún,mancomunar,0.4137435574032684,ADV:V,-ar
pirata,piratear,0.48343417996324933,N:V,-ear
toro,torear,0.7240896049525554,N:V,-ear
torno,tornear,0.13928191680083457,N:V,-ear
tonto,tontear,0.5643279906497473,ADJ:V,-ear
tarara,tararear,0.36413435288386053,V:V,-ear
techo,techar,0.5023812429648066,N:V,-ar
taladro,taladrar,0.5821395004293806,N:V,-ar
tamboril,tamborilear,0.4559103754013478,N:V,-ear
tapa,tapar,0.4357266913707136,N:V,-ar
sugestión,sugestionar,0.5609214941088191,N:V,-ar
importuno,importunar,0.5964865808700989,ADJ:V,-ar
indulto,indultar,0.7325276576347755,N:V,-ar
interno,internar,0.20142602345067773,ADJ:V,-ar
legítimo,legitimar,0.5890813097298768,ADJ:V,-ar
lesión,lesionar,0.45578776952353794,N:V,-ar
lija,lijar,0.7089279688113326,N:V,-ar
llama,llamear,0.37243266398727304,N:V,-ear
vítor,vitorear,0.53220138457096,N:V,-ear
vidrio,vidriar,0.545524054673427,N:V,-ar
verde,verdear,0.42320448210543304,N:V,-ear
venda,vendar,0.3712156035224976,N:V,-ar
uniforme,uniformar,0.4495832944869035,ADJ:V,-ar
amarillo,amarillear,0.513215467054659,ADJ:V,-ear
ambiente,ambientar,0.29778848786892775,ADJ:V,-ar
ampolla,ampollar,0.5070666220211859,N:V,-ar
ancla,anclar,0.5464821204621941,N:V,-ar
anestesia,anestesiar,0.521204867787367,N:V,-ar
anexo,anexar,0.26265607604275854,N:V,-ar
apostilla,apostillar,0.5487638566907698,N:V,-ar
arpón,arponear,0.626079082931503,N:V,-ear
arco,arquear,0.2990717016119664,N:V,-ear
arre,arrear,0.5598648363765576,N:V,-ar
asesor,asesorar,0.5320966658057172,N:V,-ar
asfalto,asfaltar,0.6221049434755465,N:V,-ar
asfixia,asfixiar,0.5035830648686412,N:V,-ar
astilla,astillar,0.5350618025647907,N:V,-ar
atrás,atrasar,0.326514462640503,ADJ:V,-ar
atrofia,atrofiar,0.6308966665728515,N:V,-ar
auspicio,auspiciar,0.4200073528927055,N:V,-ar
aval,avalar,0.6510568519876128,N:V,-ar
avizor,avizorar,0.36265987259110277,ADJ:V,-ar
azúcar,azucarar,0.5665592540232438,N:V,-ar
baba,babear,0.5269670876088561,ADJ:V,-ear
balbucir,balbucear,0.7231022774808645,V:V,-ear
bala,balear,0.027120775833637034,N:V,-ear
batalla,batallar,0.4437639078740163,N:V,-ar
bate,batear,0.7237180985903537,N:V,-ear
bisel,biselar,0.5974381549039388,N:V,-ar
bomba,bombear,0.388916799885887,N:V,-ear
boca,boquear,0.4814396607945536,N:V,-ear
borrón,borronear,0.39412226439522335,N:V,-ear
box,boxear,0.2929286871853116,N:V,-ear
cabildo,cabildear,0.3378635674867563,N:V,-ear
cachete,cachetear,0.5645054326982696,N:V,-ear
calibre,calibrar,0.20513849069881518,N:V,-ar
capa,capear,0.10835063529353528,N:V,-ear
capitán,capitanear,0.5646050702345727,N:V,-ear
cara,carear,0.37155097295428297,N:V,-ear
casa,casar,0.4018185056932069,V:V,-ar
cemento,cementar,0.5241780339029535,N:V,-ar
censura,censurar,0.6502587519877548,N:V,-ar
chamba,chambear,0.6653482023524226,N:V,-ear
chantaje,chantajear,0.6693917381582541,N:V,-ear
chispa,chispear,0.4407282243495121,N:V,-ear
chinche,chinchar,0.35627861655696214,N:V,-ar
chulo,chulear,0.5498636298019228,ADJ:V,-ear
cincel,cincelar,0.6092848836534855,N:V,-ar
claro,clarear,0.3029735124627385,ADJ:V,-ear
clausura,clausurar,0.6188732645478945,N:V,-ar
cojo,cojear,0.5050690155765705,ADJ:V,-ear
color,colorear,0.42858715031450045,N:V,-ear
compacto,compactar,0.2955954377577147,ADJ:V,-ar
condición,condicionar,0.3434010032909751,N:V,-ar
confección,confeccionar,0.7340594315658219,N:V,-ar
confín,confinar,0.1674807027637918,N:V,-ar
conmoción,conmocionar,0.4923095685063483,N:V,-ar
contagio,contagiar,0.581815854968369,N:V,-ar
contrabando,contrabandear,0.6721125342720065,N:V,-ear
coqueto,coquetear,0.3839881306904588,ADJ:V,-ear
corcova,corcovear,0.7744179382415005,N:V,-ear
coro,corear,0.346785834102014,N:V,-ear
cosecha,cosechar,0.6506114834889734,N:V,-ar
cotorra,cotorrear,0.3070927876271128,N:V,-ear
cuarto,cuartear,0.3048107041622925,N:V,-ear
custodia,custodiar,0.5449781231454838,N:V,-ar
olfato,olfatear,0.5026317526484061,N:V,-ear
origen,originar,0.3212755162154749,N:V,-ar
pala,palear,0.40498093935091317,N:V,-ear
pata,patalear,0.42360910417402164,N:V,-ear
patada,patear,0.6263787689638709,N:V,-ear
pedal,pedalear,0.46645551770843885,N:V,-ear
perfil,perfilar,0.34536007448970096,N:V,-ar
pico,picotear,0.341595767937109,N:V,-ear
piloto,pilotar,0.6023227973198296,N:V,-ar
planta,plantear,0.1740240733815499,N:V,-ear
posición,posicionar,0.41196238454265943,N:V,-ar
potencia,potenciar,0.25439723682050586,N:V,-ar
presupuesto,presupuestar,0.5301736018636761,N:V,-ar
proceso,procesar,0.38881240762815883,N:V,-ar
profeso,profesar,0.17581494148423338,V:V,-ar
tenis,tenista,0.6924913249581077,N:N,-ista
débito,debitar,0.6042354848804451,N:V,-ar
abrochar,desabrochar,0.6430202198340038,V:V,des-
acelerar,desacelerar,0.5795957715399586,V:V,des-
acreditar,desacreditar,0.2805246494160446,V:V,des-
agradar,desagradar,0.6002891515101776,V:V,des-
ajustar,desajustar,0.495468945266367,V:V,des-
alojar,desalojar,0.46317694025380596,V:V,des-
amparar,desamparar,0.4831514554714301,V:V,des-
animar,desanimar,0.5623851942747773,V:V,des-
aprovechar,desaprovechar,0.6573465783067562,V:V,des-
armar,desarmar,0.5781031483390994,V:V,des-
arreglar,desarreglar,0.5475514112129908,V:V,des-
atar,desatar,0.5223965981814725,V:V,des-
