pivot,derivation,similarity,category,affix
incentivo,incentivar,0.9195663,ADJ:V,-ar
burro,burrito,0.73067224,N:N,-ito
comprar,comprador,0.57069075,V:ADJ,-dor
molécula,molecular,0.8070116,N:ADJ,-ar
alvéolo,alveolar,0.86754304,N:ADJ,-ar
cultura,cultural,0.746031,N:ADJ,-al
trópico,tropical,0.7237104,ADJ:ADJ,-al
octágono,octagonal,0.79493403,N:ADJ,-al
adición,adicionar,0.6858856,N:V,-ar
fin,finar,0.66609937,N:V,-ar
semicírculo,semicircular,0.7812015,N:ADJ,-ar
colonia,colonial,0.8071422,N:ADJ,-al
dialecto,dialectal,0.87441164,N:ADJ,-al
perico,periquito,0.8060517,ADJ:N,-ito
sala,salón,0.6881652,N:N,-ón
zapato,zapatero,0.8341815,N:ADJ,-ero
zigzag,zigzaguear,0.91068834,N:V,-ear
zoología,zoológico,0.8979501,N:ADJ,-ico
vaca,vaquero,0.51710904,N:N,-ero
muro,mural,0.8675129,N:ADJ,-al
útil,útilmente,0.85494566,ADJ:ADV,-mente
utilizar,utilización,0.89427644,V:N,-ción
uso,usar,0.575568,N:V,-ar
urbanizar,urbanización,0.9375079,V:N,-ción
urgente,urgentemente,0.76869464,ADJ:ADV,-mente
ulterior,ulteriormente,0.8699305,ADJ:ADV,-mente
último,últimamente,0.82202005,ADJ:ADV,-mente
unánime,unánimemente,0.9132134,ADJ:ADV,-mente
universal,universalmente,0.8139008,ADJ:ADV,-mente
cabo,cabal,0.7618303,N:ADJ,-al
posta,postal,0.78298694,N:ADJ,-al
macho,machismo,0.61048037,ADJ:N,-ismo
bacteria,bacterial,0.54478604,N:ADJ,-al
civilizar,civilización,0.91000414,V:N,-ción
cubrir,descubrir,0.75121903,V:V,des-
caballo,caballar,0.7910542,N:ADJ,-ar
saber,sabedor,0.76853824,N:ADJ,-dor
sabio,sabiamente,0.7577996,N:ADV,-mente
sabor,saborear,0.8625158,N:V,-ear
jabón,jabonar,0.8665358,N:V,-ar
hala,jalear,0.81845474,V:V,-ear
jarana,jaranear,0.68167365,N:V,-ear
jardín,jardinero,0.9302247,N:N,-ero
jarro,jarrón,0.8295244,N:N,-ón
jinete,jinetear,0.8793908,N:V,-ar
jocoso,jocosamente,0.74650395,ADJ:ADV,-mente
jornal,jornalero,0.92252445,N:N,-ero
jovial,jovialmente,0.83299655,ADJ:ADV,-mente
joya,joyero,0.71178967,N:N,-ero
judicial,judicialmente,0.81475866,ADJ:ADV,-mente
juerga,juerguista,0.7192666,N:N,-ista
jugar,jugador,0.52478844,V:N,-dor
juguete,juguetear,0.8918913,N:V,-ar
juguetón,juguetonamente,0.8499357,ADJ:ADV,-mente
junto,juntamente,0.4483497,ADJ:ADV,-mente
justo,justamente,0.74340636,ADJ:ADV,-mente
justicia,justiciero,0.831916,N:ADJ,-ero
justificar,justificación,0.8911015,V:N,-ción
quebrantar,quebrantamiento,0.8296071,V:N,-miento
burla,burlar,0.8262804,N:V,-ar
verdad,verdadero,0.6972827,N:ADJ,-ero
testículo,testicular,0.833063,N:ADJ,-ar
quemar,quemador,0.76801986,V:ADJ,-dor
quirúrgico,quirúrgicamente,0.8723104,ADJ:ADV,-mente
ñoño,ñoñear,0.7895187,ADJ:V,-ear
falta,faltar,0.5951448,N:V,-ar
secretario,secretarial,0.78636044,N:ADJ,-al
elector,electoral,0.8443071,N:ADJ,-al
dimensión,dimensional,0.6150283,N:ADJ,-al
cérvix,cervical,0.81920123,N:ADJ,-al
península,peninsular,0.7611818,N:ADJ,-ar
arteria,arterial,0.8216258,N:ADJ,-al
estudio,estudiar,0.75669384,N:V,-ar
fijo,fijar,0.80810404,V:V,-ar
registro,registrar,0.793079,N:V,-ar
paso,pasear,0.6178804,N:V,-ear
coloquio,coloquial,0.8257793,N:ADJ,-al
luchar,luchador,0.78783286,V:ADJ,-dor
territorio,territorial,0.8404928,N:ADJ,-al
acerbo,acerbamente,0.7826765,ADJ:ADV,-mente
tetrágono,tetragonal,0.86606526,N:ADJ,-al
estrena,estrenar,0.8665254,N:V,-ar
zodiaco,zodiacal,0.9293124,N:ADJ,-al
labrar,labrador,0.8858912,V:N,-dor
elemento,elemental,0.8573716,N:ADJ,-al
base,básico,0.51023495,N:ADJ,-ico
ducto,ductal,0.54115045,N:ADJ,-al
seguir,seguidor,0.68205345,V:N,-dor
concentrar,concentración,0.89361835,V:N,-ción
nacional,nacionalidad,0.62575406,ADJ:N,-idad
asociar,asociación,0.80038023,V:N,-ción
escuadra,escuadrón,0.882193,N:N,-ón
enfrentar,enfrentamiento,0.77599674,V:N,-miento
organizar,organización,0.54229975,V:N,-ción
viajar,viajero,0.8262939,V:ADJ,-ero
vender,vendedor,0.8147351,V:N,-dor
seguro,seguridad,0.61033374,ADJ:N,-idad
acontecer,acontecimiento,0.9228934,V:N,-miento
negociar,negociación,0.87560046,V:N,-ción
activo,actividad,0.71202415,ADJ:N,-idad
procesar,procesamiento,0.81417596,V:N,-miento
invitar,invitación,0.8848072,V:N,-ción
voz,vocero,0.733906,N:N,-ero
católico,catolicismo,0.77003205,ADJ:N,-ismo
guerrilla,guerrillero,0.85996664,N:ADJ,-ero
comercializar,comercialización,0.9104823,V:N,-ción
trámite,tramitar,0.6961653,N:V,-ar
presencia,presenciar,0.8280605,N:V,-ar
captura,capturar,0.8368372,N:V,-ar
relación,relacionar,0.65235543,N:V,-ar
abolir,abolición,0.8685821,V:N,-ción
exportar,exportación,0.83359265,V:N,-ción
poblar,población,0.7603853,V:N,-ción
terror,terrorismo,0.79852295,N:N,-ismo
mover,movimiento,0.74926263,V:N,-miento
pelota,pelotero,0.83421266,N:N,-ero
proceder,procedimiento,0.87948143,V:N,-miento
educar,educación,0.5650215,V:N,-ción
urbano,urbanismo,0.44020498,ADJ:N,-ismo
periódico,periodista,0.742975,N:N,-ista
embajada,embajador,0.8926036,N:N,-dor
detener,detención,0.8243272,V:N,-ción
pasaje,pasajero,0.82765377,N:ADJ,-ero
ropa,ropero,0.44236445,N:ADJ,-ero
silla,sillón,0.8654565,N:N,-ón
colcha,colchón,0.79179025,N:N,-ón
caja,cajón,0.5993878,N:N,-ón
tocar,tocador,0.8170269,V:N,-dor
comer,comedor,0.3326198,N:N,-dor
votar,votación,0.8429833,V:N,-ción
análisis,analista,0.6511239,N:N,-ista
pueblo,poblar,0.73573375,N:V,-ar
azúcar,azucarero,0.74862474,N:ADJ,-ero
percha,perchero,0.87077385,N:N,-ero
paraguas,paragüero,0.8277529,N:N,-ero
escala,escalón,0.68242586,N:N,-ón
caballo,caballero,0.8462913,N:N,-ero
casa,casamiento,0.5434618,N:N,-miento
integrar,integración,0.7175402,V:N,-ción
movilización,desmovilización,0.84744215,ADJ:N,des-
legal,legalidad,0.53720933,ADJ:N,-idad
aguaza,aguacero,0.6243888,N:N,-ero
ala,alero,0.6795407,N:N,-ero
masificar,masificación,0.8950321,V:N,-ción
naturalizar,naturalización,0.9130578,V:N,-ción
absoluto,absolutismo,0.87952614,ADJ:N,-ismo
central,centralismo,0.877178,ADJ:N,-ismo
empeñar,desempeñar,0.8763214,V:V,des-
aparecer,desaparecer,0.77517986,V:V,des-
negociar,negociador,0.66093415,V:ADJ,-dor
enriquecer,enriquecimiento,0.88550025,V:N,-miento
arrollar,desarrollar,0.77854526,V:V,des-
expreso,expresar,0.89965844,ADJ:V,-ar
federar,federación,0.70156926,V:N,-ción
ganar,ganador,0.7786518,V:ADJ,-dor
programa,programar,0.53795725,N:V,-ar
asesino,asesinar,0.85050416,ADJ:V,-ar
cintura,cinturón,0.8106493,N:N,-ón
plan,planear,0.7683026,N:V,-ear
bombarda,bombardear,0.9086439,V:V,-ear
sentir,sentimiento,0.6030896,V:N,-miento
acercar,acercamiento,0.56555426,V:N,-miento
compaña,compañero,0.6171875,N:N,-ero
violar,violación,0.59798956,V:N,-ción
penalizar,penalización,0.87487364,V:N,-ción
legislar,legislación,0.7015779,V:N,-ción
recomendar,recomendación,0.72571135,V:N,-ción
agrupar,agrupación,0.83457834,V:N,-ción
intenso,intensidad,0.81661856,N:N,-idad
oficina,oficinista,0.8424287,N:N,-ista
presión,presionar,0.6515728,N:V,-ar
prisión,prisionero,0.91426855,N:N,-ero
pelo,pelear,0.5494476,N:V,-ear
fútbol,futbolista,0.83137995,N:N,-ista
regular,regulación,0.5179003,ADJ:N,-ción
afable,afablemente,0.8395514,ADJ:ADV,-mente
aguja,agujero,0.8235127,N:N,-ero
documento,documental,0.84358114,N:N,-al
causa,causar,0.8425443,N:V,-ar
marca,marcar,0.49752313,N:V,-ar
encadenar,desencadenar,0.93427354,V:V,des-
particular,particularmente,0.8826026,ADJ:ADV,-mente
público,públicamente,0.9303247,N:ADV,-mente
alto,altamente,0.5020426,ADJ:ADV,-mente
deliberado,deliberadamente,0.84101695,ADJ:ADV,-mente
intencional,intencionalmente,0.8538568,ADJ:ADV,-mente
crecer,crecimiento,0.59795016,V:N,-miento
desacelerar,desaceleración,0.9529152,V:N,-ción
aislar,aislamiento,0.7780315,V:N,-miento
reflejo,reflejar,0.81148213,N:V,-ar
selección,seleccionar,0.7202614,N:V,-ar
actual,actualmente,0.5559448,ADJ:ADV,-mente
empleo,desempleo,0.5994333,N:N,des-
ventaja,desventaja,0.87658834,N:N,des-
analfabeto,analfabetismo,0.9394131,N:N,-ismo
especializar,especialización,0.9252198,V:N,-ción
desdoblar,desdoblamiento,0.9139866,V:N,-miento
nosocomio,nosocomial,0.812401,N:ADJ,-al
conexión,desconexión,0.920222,N:N,des-
disculpa,disculpar,0.9322025,V:V,-ar
imperial,imperialismo,0.76973283,ADJ:N,-ismo
subsidio,subsidiar,0.88848174,N:V,-ar
calefacción,calefaccionar,0.765313,N:V,-ar
beneficio,beneficiar,0.82665795,N:V,-ar
chat,chatear,0.5272808,N:V,-ear
gota,gotear,0.6524795,N:V,-ear
peritoneo,peritoneal,0.9185106,N:ADJ,-al
pleura,pleural,0.81968796,N:ADJ,-al
provisión,provisional,0.81566715,N:ADJ,-al
engaño,desengaño,0.87586915,N:N,des-
decepción,decepcionar,0.74617094,N:V,-ar
cansar,descansar,0.8464577,V:V,des-
picar,picador,0.60143644,V:N,-dor
faro,farero,0.7676696,N:N,-ero
deshidratar,deshidratación,0.9008095,V:N,-ción
obra,obrero,0.5164279,N:N,-ero
completo,completamente,0.8317401,ADJ:ADV,-mente
torear,toreador,0.6569591,V:N,-dor
chapuz,chapucero,0.6905845,N:ADJ,-ero
desafortunado,desafortunadamente,0.8474228,ADJ:ADV,-mente
afortunado,afortunadamente,0.72419816,ADJ:ADV,-mente
gato,gatito,0.77810794,N:N,-ito
llorar,llorón,0.8722447,V:N,-ón
llamar,llamamiento,0.7627243,V:N,-miento
congelar,descongelar,0.9425065,V:V,des-
lleno,llenito,0.7561552,ADJ:ADJ,-ito
radio,radial,0.50955987,N:ADJ,-al
humo,humear,0.68678087,N:V,-ear
vacunar,vacunación,0.7935569,V:N,-ción
vacuna,vacunar,0.812864,N:V,-ar
vado,vadear,0.55587196,N:V,-ear
vagabundo,vagabundear,0.87903917,ADJ:V,-ear
vago,vagamente,0.74576217,ADJ:ADV,-mente
vago,vaguear,0.77258843,ADJ:V,-ear
valor,valorar,0.7048117,N:V,-ar
título,titular,0.6513326,N:ADJ,-ar
cruz,cruzar,0.8346175,N:V,-ar
vano,vanamente,0.51128846,ADJ:ADV,-mente
vándalo,vandalismo,0.7174367,N:N,-ismo
vano,vanidad,0.49922526,ADJ:N,-idad
vaporizar,vaporizador,0.9044454,V:N,-dor
vela,velero,0.6197343,N:N,-ero
velloso,vellosidad,0.72888047,ADJ:N,-idad
apretar,apretón,0.88676804,V:N,-ón
lleno,llenar,0.66164935,ADJ:V,-ar
casa,casero,0.59661186,N:ADJ,-ero
nombrar,nombramiento,0.8952277,V:N,-miento
masturbar,masturbación,0.7696525,V:N,-ción
habitar,habitación,0.8471339,V:N,-ción
vanguardia,vanguardista,0.8068226,N:ADJ,-ista
organizar,organizador,0.84377307,V:N,-dor
chaparro,chaparral,0.93492186,ADJ:N,-al
ave,aviar,0.53289044,N:ADJ,-ar
monumento,monumental,0.8939426,N:ADJ,-al
manual,manualmente,0.88621724,ADJ:ADV,-mente
pentágono,pentagonal,0.62539965,N:ADJ,-al
blanco,blanquear,0.5792982,ADJ:V,-ear
hierro,herrero,0.73296666,N:N,-ero
nuevo,nuevamente,0.48721868,ADJ:ADV,-mente
broma,bromear,0.801746,N:V,-ear
folclore,folclórico,0.9100084,N:ADJ,-ico
toro,torero,0.580607,N:N,-ero
tener,tenedor,0.61965793,V:N,-dor
guerra,guerrero,0.60374004,N:ADJ,-ero
mayor,mayoral,0.5326095,ADJ:N,-al
empacar,desempacar,0.74953777,V:V,des-
intestino,intestinal,0.85040843,N:ADJ,-al
monte,montón,0.651892,N:N,-ón
cabeza,cabezón,0.7964383,N:ADJ,-ón
modo,modismo,0.5415638,N:N,-ismo
huevo,huevón,0.78730404,N:N,-ón
buzo,bucear,0.6422541,N:V,-ear
revista,revistar,0.7404733,N:V,-ar
normal,normalmente,0.44996226,ADJ:ADV,-mente
abeja,abejarrón,0.81624615,N:N,-ón
adiestrar,adiestramiento,0.8793405,V:N,-miento
apagar,apagón,0.79760104,V:N,-ón
alzar,alzamiento,0.83003455,V:N,-miento
azote,azotar,0.7714025,N:V,-ar
cazar,cazón,0.8200686,V:N,-ón
piano,pianista,0.86806,N:N,-ista
arena,arenero,0.58971214,N:ADJ,-ero
cepillo,cepillar,0.8169888,N:V,-ar
ayunar,desayunar,0.85574305,V:V,des-
abano,abanico,0.61614454,N:N,-ico
asexual,asexualidad,0.8524174,ADJ:N,-idad
brinco,brincar,0.9160855,N:V,-ar
puta,putear,0.66278213,V:V,-ear
atrio,atrial,0.8695727,N:ADJ,-al
llano,llanero,0.82151586,ADJ:N,-ero
brazo,bracero,0.6139586,N:N,-ero
marica,maricón,0.7547054,N:N,-ón
pelo,pelón,0.5891306,N:ADJ,-ón
cal,calar,0.74108994,N:ADJ,-ar
segmento,segmental,0.91537637,N:ADJ,-al
partido,partidismo,0.6001775,N:N,-ismo
partido,partidista,0.6107792,N:ADJ,-ista
igual,igualmente,0.5830084,ADJ:ADV,-mente
caldera,calderón,0.8219009,N:N,-ón
teléfono,telefónico,0.6810387,N:ADJ,-ico
eléctrico,electricidad,0.72630566,ADJ:N,-idad
pensión,pensionista,0.6052766,N:N,-ista
vehículo,vehicular,0.8935871,N:ADJ,-ar
rabia,rabiar,0.84121084,N:V,-ar
lanzar,lanzador,0.80735683,V:N,-dor
negro,negrito,0.56424403,ADJ:N,-ito
culo,culear,0.62049276,N:V,-ear
asalto,asaltar,0.79115516,N:V,-ar
coro,corista,0.76006305,N:N,-ista
agujero,agujerear,0.734372,N:V,-ear
alarma,alarmar,0.83717316,V:V,-ar
alimento,alimentar,0.8000494,N:V,-ar
almacén,almacenar,0.8429803,N:V,-ar
aparte,apartar,0.6480223,N:V,-ar
balanza,balancear,0.7785634,N:V,-ear
chisme,chismear,0.9247862,N:V,-ar
cifrar,descifrar,0.84588814,V:V,des-
cuidar,descuidar,0.90234596,V:V,des-
enchufar,desenchufar,0.9513219,V:V,des-
divorcio,divorciar,0.7258952,N:V,-ar
entrevista,entrevistar,0.80087966,N:V,-ar
envidia,envidiar,0.8880186,N:V,-ar
fractura,fracturar,0.9435839,N:V,-ar
fusil,fusilar,0.9425101,N:V,-ar
impresión,impresionar,0.6887629,N:V,-ar
incremento,incrementar,0.89107263,N:V,-ar
contrato,contratar,0.8119675,N:V,-ar
inspección,inspeccionar,0.81626594,N:V,-ar
interés,interesar,0.77934396,N:V,-ar
martillo,martillar,0.7863711,N:V,-ar
mención,mencionar,0.8127852,N:V,-ar
perfección,perfeccionar,0.817533,N:V,-ar
plancha,planchar,0.8633968,N:V,-ar
preciso,precisar,0.8139086,ADJ:V,-ar
renta,rentar,0.50168866,V:V,-ar
traición,traicionar,0.7703053,N:V,-ar
vuelta,voltear,0.66328233,N:V,-ear
zapato,zapatear,0.81613594,N:V,-ear
proporción,proporcionar,0.8631726,N:V,-ar
señal,señalar,0.8023059,N:V,-ar
natural,naturalismo,0.66101336,ADJ:N,-ismo
activar,desactivar,0.8896329,V:V,des-
montar,desmontar,0.8855739,V:V,des-
general,generalmente,0.5910213,ADJ:ADV,-mente
acción,accionar,0.6769911,N:V,-ar
agencia,agenciar,0.63963354,N:V,-ar
aire,airear,0.71200156,N:V,-ear
álabe,alabear,0.759537,ADJ:V,-ar
albor,alborear,0.8734396,N:V,-ear
alegre,alegrar,0.7414387,ADJ:V,-ar
alfombra,alfombrar,0.89303774,N:V,-ar
alhaja,alhajar,0.9088441,N:V,-ar
aliso,alisar,0.7866428,N:N,-ar
de gorra,gorrear,0.615893,ADV:V,-ear
gorja,gorjear,0.74609846,N:V,-ear
granja,granjear,0.7218876,N:V,-ear
grapa,grapar,0.8536783,N:V,-ar
guerra,guerrear,0.5664429,N:V,-ear
oriente,orientar,0.5423801,N:V,-ar
pasto,pastar,0.82297504,N:V,-ar
molde,moldear,0.8277349,N:V,-ear
asco,asquear,0.7490707,N:V,-ear
cabeza,cabecear,0.7541506,N:V,-ear
nivel,nivelar,0.78759265,N:V,-ar
obsequio,obsequiar,0.8953421,N:V,-ar
obsesión,obsesionar,0.72154945,N:V,-ar
ocasión,ocasionar,0.63437396,N:V,-ar
oferta,ofertar,0.8710846,N:V,-ar
ojo,ojear,0.5033713,N:V,-ear
onda,ondear,0.533172,N:V,-ear
orilla,orillar,0.50265926,N:V,-ar
óxido,oxidar,0.4105544,N:V,-ar
ovillo,ovillar,0.7242974,N:V,-ar
pacto,pactar,0.6804057,N:V,-ar
paladar,paladear,0.7527122,N:V,-ear
palma,palmear,0.7770352,N:V,-ear
párpado,parpadear,0.75506514,N:V,-ear
parque,parquear,0.7439667,N:V,-ear
patente,patentar,0.5875906,ADJ:V,-ar
parodia,parodiar,0.8865473,N:V,-ar
parcela,parcelar,0.8270425,N:V,-ar
parche,parchar,0.7306169,N:V,-ar
peralto,peraltar,0.7757574,N:V,-ar
mancomún,mancomunar,0.844199,ADV:V,-ar
pirata,piratear,0.7784938,N:V,-ear
toro,torear,0.515747,N:V,-ear
torno,tornear,0.45918024,N:V,-ear
tonto,tontear,0.47675318,ADJ:V,-ear
tarara,tararear,0.8158772,V:V,-ear
techo,techar,0.7916355,N:V,-ar
taladro,taladrar,0.82358944,N:V,-ar
tamboril,tamborilear,0.8677615,N:V,-ear
tapa,tapar,0.43390417,N:V,-ar
sugestión,sugestionar,0.9045731,N:V,-ar
importuno,importunar,0.674283,ADJ:V,-ar
indulto,indultar,0.7246878,N:V,-ar
interno,internar,0.73383254,ADJ:V,-ar
laca,laquear,0.66665924,N:V,-ear
legítimo,legitimar,0.7636287,ADJ:V,-ar
lesión,lesionar,0.8276775,N:V,-ar
lija,lijar,0.8284202,N:V,-ar
limosna,limosnear,0.8945739,N:V,-ear
llama,llamear,0.6445571,N:V,-ear
vítor,vitorear,0.6423594,N:V,-ear
vidrio,vidriar,0.83656347,N:V,-ar
verde,verdear,0.6310266,N:V,-ear
venda,vendar,0.7934578,N:V,-ar
uniforme,uniformar,0.8606608,ADJ:V,-ar
amarillo,amarillear,0.8518992,ADJ:V,-ear
ambiente,ambientar,0.5982461,ADJ:V,-ar
ampolla,ampollar,0.90781957,N:V,-ar
ancla,anclar,0.83743227,N:V,-ar
anestesia,anestesiar,0.91835,N:V,-ar
anexo,anexar,0.8612255,N:V,-ar
apostilla,apostillar,0.8149314,N:V,-ar
arpón,arponear,0.7852945,N:V,-ear
arco,arquear,0.78277344,N:V,-ear
arre,arrear,0.7690966,N:V,-ar
asesor,asesorar,0.65847784,N:V,-ar
asfalto,asfaltar,0.8752178,N:V,-ar
asfixia,asfixiar,0.8048187,N:V,-ar
astilla,astillar,0.75667346,N:V,-ar
atrás,atrasar,0.73196167,ADJ:V,-ar
atrofia,atrofiar,0.8077749,N:V,-ar
auspicio,auspiciar,0.89427394,N:V,-ar
aval,avalar,0.87142175,N:V,-ar
avizor,avizorar,0.8967222,ADJ:V,-ar
azor,azorar,0.78852177,N:V,-ar
azúcar,azucarar,0.7439817,N:V,-ar
baba,babear,0.8141124,ADJ:V,-ear
balbucir,balbucear,0.82271385,V:V,-ear
bala,balear,0.5664019,N:V,-ear
batalla,batallar,0.80080277,N:V,-ar
bate,batear,0.706675,N:V,-ear
bisel,biselar,0.8392217,N:V,-ar
bomba,bombear,0.7535367,N:V,-ear
boca,boquear,0.39287215,N:V,-ear
borrón,borronear,0.79209757,N:V,-ear
box,boxear,0.7635472,N:V,-ear
cabildo,cabildear,0.8766466,N:V,-ear
cabriola,cabriolar,0.92536545,N:V,-ar
cachete,cachetear,0.88975376,N:V,-ear
calibre,calibrar,0.7384484,N:V,-ar
camuflaje,camuflajear,0.909574,N:V,-ear
capa,capear,0.6480352,N:V,-ear
capitán,capitanear,0.7128035,N:V,-ear
cara,carear,0.5187808,N:V,-ear
casa,casar,0.5619575,V:V,-ar
cemento,cementar,0.766552,N:V,-ar
censura,censurar,0.9007988,N:V,-ar
chamba,chambear,0.7688992,N:V,-ear
chantaje,chantajear,0.8194909,N:V,-ear
chispa,chispear,0.85259795,N:V,-ear
chinche,chinchar,0.9144731,N:V,-ar
chota,chotear,0.8252375,N:V,-ear
chulo,chulear,0.8247487,ADJ:V,-ear
cincel,cincelar,0.84753203,N:V,-ar
claro,clarear,0.5019699,ADJ:V,-ear
clausura,clausurar,0.8938228,N:V,-ar
cojo,cojear,0.7873648,ADJ:V,-ear
color,colorear,0.6627557,N:V,-ear
comadre,comadrear,0.9037619,N:V,-ear
compacto,compactar,0.7841015,ADJ:V,-ar
condición,condicionar,0.8238147,N:V,-ar
confección,confeccionar,0.7986264,N:V,-ar
confín,confinar,0.67437875,N:V,-ar
conmoción,conmocionar,0.9058037,N:V,-ar
contagio,contagiar,0.8468943,N:V,-ar
contrabando,contrabandear,0.8111433,N:V,-ear
coqueto,coquetear,0.87099606,ADJ:V,-ear
corcova,corcovear,0.83151716,N:V,-ear
coro,corear,0.7391211,N:V,-ear
cosecha,cosechar,0.75217,N:V,-ar
cotorra,cotorrear,0.81615216,N:V,-ear
cuarto,cuartear,0.76293075,N:V,-ear
custodia,custodiar,0.9087176,N:V,-ar
olfato,olfatear,0.607983,N:V,-ear
origen,originar,0.17634994,N:V,-ar
pala,palear,0.8568379,N:V,-ear
pata,patalear,0.66738766,N:V,-ear
patada,patear,0.76740885,N:V,-ear
payaso,payasear,0.70074457,N:V,-ear
pedal,pedalear,0.68820786,N:V,-ear
perfil,perfilar,0.8419135,N:V,-ar
pico,picotear,0.74972594,N:V,-ear
piloto,pilotar,0.7288363,N:V,-ar
planta,plantear,0.4420281,N:V,-ear
posición,posicionar,0.56423634,N:V,-ar
potencia,potenciar,0.64053684,N:V,-ar
presupuesto,presupuestar,0.8309664,N:V,-ar
proceso,procesar,0.569596,N:V,-ar
profeso,profesar,0.59260994,V:V,-ar
tenis,tenista,0.7754407,N:N,-ista
débito,debitar,0.51143056,N:V,-ar
abrochar,desabrochar,0.8826275,V:V,des-
acelerar,desacelerar,0.9076807,V:V,des-
acreditar,desacreditar,0.88564914,V:V,des-
agradar,desagradar,0.8877645,V:V,des-
ajustar,desajustar,0.88025844,V:V,des-
alojar,desalojar,0.88705957,V:V,des-
amparar,desamparar,0.8646592,V:V,des-
animar,desanimar,0.8769615,V:V,des-
aprovechar,desaprovechar,0.8580907,V:V,des-
armar,desarmar,0.88686377,V:V,des-
arreglar,desarreglar,0.9327857,V:V,des-
atar,desatar,0.7830553,V:V,des-
baratar,desbaratar,0.8374634,V:V,des-
audible,audibilidad,0.8248411,ADJ:N,-idad
conectar,desconectar,0.87628084,V:V,des-
contaminar,descontaminar,0.9302242,V:V,des-
correr,descorrer,0.87120557,V:V,des-
dibujar,desdibujar,0.87793803,V:V,des-
doblar,desdoblar,0.9012122,V:V,des-
empolvar,desempolvar,0.83748984,V:V,des-
encajar,desencajar,0.8568449,V:V,des-
encantar,desencantar,0.90904254,V:V,des-
enganchar,desenganchar,0.93051785,V:V,des-
enredar,desenredar,0.94006,V:V,des-
envainar,desenvainar,0.9109605,V:V,des-
esperar,desesperar,0.89807284,V:V,des-
estimar,desestimar,0.87724614,V:V,des-
gastar,desgastar,0.8584546,V:V,des-
hidratar,deshidratar,0.79051083,V:V,des-
honrar,deshonrar,0.8805307,V:V,des-
infectar,desinfectar,0.9300937,V:V,des-
inflar,desinflar,0.85033244,V:V,des-
integrar,desintegrar,0.89417523,V:V,des-
prender,desprender,0.6875108,V:V,des-
prestigiar,desprestigiar,0.93138254,V:V,des-
regular,desregular,0.866463,ADJ:V,des-
tapar,destapar,0.83668673,V:V,des-
trabar,destrabar,0.80122966,V:V,des-
unir,desunir,0.8389585,V:V,des-
velar,desvelar,0.8602292,V:V,des-
vincular,desvincular,0.8975252,V:V,des-
detalle,detallar,0.77356946,N:V,-ar
dinamita,dinamitar,0.9297456,N:V,-ar
distancia,distanciar,0.7912593,N:V,-ar
distorsión,distorsionar,0.83898306,N:V,-ar
documento,documentar,0.8303023,N:V,-ar
elogio,elogiar,0.91204053,N:V,-ar
emulsión,emulsionar,0.83312607,N:V,-ar
enjambre,enjambrar,0.7044454,N:V,-ar
ensayo,ensayar,0.765684,N:V,-ar
comillas,entrecomillar,0.7008056,N:V,-ar
escabeche,escabechar,0.86172265,N:V,-ar
escala,escalar,0.6933472,N:V,-ar
escala,escalar,0.6933472,N:ADJ,-ar
escalón,escalonar,0.9058712,N:V,-ar
escama,escamar,0.6698713,N:V,-ar
escaso,escasear,0.7732939,ADJ:V,-ear
escayola,escayolar,0.7580318,N:V,-ar
escoplo,escoplear,0.6976301,N:V,-ear
